,
Nerissa,35.29
Nene,25
FuwaMoco,25
Kiara,23.81
Kronii,20
Shiori,20
Noel,19.23
Hajime,15.38
Baelz,13.33
Calli,12.5
Flare,11.11
IRyS,9.09
Luna,8
Anya,7.69
Watame,6.67
Koyori,5.88
Kanade,5.56
Haato,4.55
Bijou,4.35
