from,to,value
Amelia,Amelia,
Baelz,Amelia,28.86
Calli,Amelia,30.8
Fauna,Amelia,32.43
Gura,Amelia,27.43
Ina,Amelia,54.25
IRyS,Amelia,36.57
Kiara,Amelia,39.02
Kronii,Amelia,26.42
Mumei,Amelia,32.48
Sana,Amelia,43.31
Amelia,Baelz,23.94
Calli,Baelz,23.74
Fauna,Baelz,26.75
Gura,Baelz,20
Ina,Baelz,32.7
IRyS,Baelz,41.93
Kiara,Baelz,29.5
Kronii,Baelz,25.55
Mumei,Baelz,27.76
Sana,Baelz,37.74
Amelia,Calli,38.59
Baelz,Calli,35.86
Fauna,Calli,33.41
Gura,Calli,27.76
Ina,Calli,54.19
IRyS,Calli,44.03
Kiara,Calli,46.69
Kronii,Calli,30.03
Mumei,Calli,32.98
Sana,Calli,49.21
Amelia,Fauna,35.26
Baelz,Fauna,35.06
Calli,Fauna,28.99
Gura,Fauna,27.79
Ina,Fauna,45.98
IRyS,Fauna,44.08
Kiara,Fauna,36.35
Kronii,Fauna,32.85
Mumei,Fauna,41.08
Sana,Fauna,50.27
Amelia,Gura,44.9
Baelz,Gura,39.48
Calli,Gura,36.27
Fauna,Gura,41.84
Ina,Gura,57.8
IRyS,Gura,46.17
Kiara,Gura,42.47
Kronii,Gura,35.56
Mumei,Gura,42.29
Sana,Gura,50.46
Amelia,Ina,16.6
Baelz,Ina,12.06
Calli,Ina,13.23
Fauna,Ina,12.94
Gura,Ina,10.81
IRyS,Ina,16.44
Kiara,Ina,18.67
Kronii,Ina,10.46
Mumei,Ina,13.49
Sana,Ina,22.94
Amelia,IRyS,22
Baelz,IRyS,30.42
Calli,IRyS,21.14
Fauna,IRyS,24.39
Gura,IRyS,16.97
Ina,IRyS,32.32
Kiara,IRyS,27.65
Kronii,IRyS,21.52
Mumei,IRyS,23.71
Sana,IRyS,34.57
Amelia,Kiara,29.93
Baelz,Kiara,27.28
Calli,Kiara,28.58
Fauna,Kiara,25.64
Gura,Kiara,19.9
Ina,Kiara,46.79
IRyS,Kiara,35.25
Kronii,Kiara,20.32
Mumei,Kiara,23.65
Sana,Kiara,42.07
Amelia,Kronii,35.14
Baelz,Kronii,40.97
Calli,Kronii,31.86
Fauna,Kronii,40.17
Gura,Kronii,28.89
Ina,Kronii,45.44
IRyS,Kronii,47.58
Kiara,Kronii,35.23
Mumei,Kronii,42.81
Sana,Kronii,48.46
Amelia,Mumei,28.06
Baelz,Mumei,28.91
Calli,Mumei,22.74
Fauna,Mumei,32.64
Gura,Mumei,22.32
Ina,Mumei,38.07
IRyS,Mumei,34.04
Kiara,Mumei,26.63
Kronii,Mumei,27.81
Sana,Mumei,37.96
Amelia,Sana,16.29
Baelz,Sana,17.12
Calli,Sana,14.77
Fauna,Sana,17.39
Gura,Sana,11.59
Ina,Sana,28.19
IRyS,Sana,21.61
Kiara,Sana,20.63
Kronii,Sana,13.71
Mumei,Sana,16.53
