from,to,value
Amelia,Amelia,
Baelz,Amelia,12.92
Bijou,Amelia,11.88
Calli,Amelia,13.53
Fauna,Amelia,15.71
FuwaMoco,Amelia,9.68
Ina,Amelia,14.93
IRyS,Amelia,16.78
Kiara,Amelia,15.18
Kronii,Amelia,18.14
Nerissa,Amelia,13.15
Shiori,Amelia,17.49
Amelia,Baelz,40.86
Bijou,Baelz,30.33
Calli,Baelz,33.35
Fauna,Baelz,37.86
FuwaMoco,Baelz,26.17
Ina,Baelz,33.45
IRyS,Baelz,43.43
Kiara,Baelz,35.19
Kronii,Baelz,37.97
Nerissa,Baelz,34.24
Shiori,Baelz,39.39
Amelia,Bijou,40.78
Baelz,Bijou,32.91
Calli,Bijou,33.49
Fauna,Bijou,41.59
FuwaMoco,Bijou,30.4
Ina,Bijou,32.77
IRyS,Bijou,38.93
Kiara,Bijou,32.24
Kronii,Bijou,35.83
Nerissa,Bijou,40.8
Shiori,Bijou,46.95
Amelia,Calli,38.96
Baelz,Calli,30.36
Bijou,Calli,28.1
Fauna,Calli,31.96
FuwaMoco,Calli,24.24
Ina,Calli,29.99
IRyS,Calli,36.83
Kiara,Calli,36.05
Kronii,Calli,34.95
Nerissa,Calli,34.16
Shiori,Calli,38.12
Amelia,Fauna,35.62
Baelz,Fauna,27.13
Bijou,Fauna,27.48
Calli,Fauna,25.16
FuwaMoco,Fauna,20.38
Ina,Fauna,27.43
IRyS,Fauna,33.24
Kiara,Fauna,26.58
Kronii,Fauna,31.57
Nerissa,Fauna,30.6
Shiori,Fauna,34.78
Amelia,FuwaMoco,39.96
Baelz,FuwaMoco,34.15
Bijou,FuwaMoco,36.57
Calli,FuwaMoco,34.76
Fauna,FuwaMoco,37.11
Ina,FuwaMoco,34.53
IRyS,FuwaMoco,39.46
Kiara,FuwaMoco,37.33
Kronii,FuwaMoco,34.09
Nerissa,FuwaMoco,39.22
Shiori,FuwaMoco,49.97
Amelia,Ina,34.73
Baelz,Ina,24.59
Bijou,Ina,22.21
Calli,Ina,24.22
Fauna,Ina,28.14
FuwaMoco,Ina,19.45
IRyS,Ina,28.79
Kiara,Ina,30.33
Kronii,Ina,25.62
Nerissa,Ina,25.66
Shiori,Ina,29.62
Amelia,IRyS,33.79
Baelz,IRyS,27.64
Bijou,IRyS,22.83
Calli,IRyS,25.75
Fauna,IRyS,29.52
FuwaMoco,IRyS,19.24
Ina,IRyS,24.92
Kiara,IRyS,25.84
Kronii,IRyS,31.53
Nerissa,IRyS,26.74
Shiori,IRyS,31.86
Amelia,Kiara,38.34
Baelz,Kiara,28.08
Bijou,Kiara,23.71
Calli,Kiara,31.61
Fauna,Kiara,29.6
FuwaMoco,Kiara,22.83
Ina,Kiara,32.93
IRyS,Kiara,32.4
Kronii,Kiara,29.69
Nerissa,Kiara,30.96
Shiori,Kiara,35.07
Amelia,Kronii,34.33
Baelz,Kronii,22.72
Bijou,Kronii,19.76
Calli,Kronii,22.98
Fauna,Kronii,26.37
FuwaMoco,Kronii,15.63
Ina,Kronii,20.86
IRyS,Kronii,29.65
Kiara,Kronii,22.26
Nerissa,Kronii,26.17
Shiori,Kronii,29.33
Amelia,Nerissa,31.55
Baelz,Nerissa,25.97
Bijou,Nerissa,28.52
Calli,Nerissa,28.46
Fauna,Nerissa,32.38
FuwaMoco,Nerissa,22.79
Ina,Nerissa,26.48
IRyS,Nerissa,31.86
Kiara,Nerissa,29.42
Kronii,Nerissa,33.16
Shiori,Nerissa,44.29
Amelia,Shiori,23.66
Baelz,Shiori,16.84
Bijou,Shiori,18.5
Calli,Shiori,17.9
Fauna,Shiori,20.75
FuwaMoco,Shiori,16.37
Ina,Shiori,17.23
IRyS,Shiori,21.4
Kiara,Shiori,18.79
Kronii,Shiori,20.96
Nerissa,Shiori,24.97
