from,to,value
Aki,Aki,
Ao,Aki,3.82
Ayame,Aki,2.34
AZki,Aki,3.75
Botan,Aki,5.76
Chihaya,Aki,2.66
Chloe,Aki,2.32
Choco,Aki,11.06
Flare,Aki,6.39
Fubuki,Aki,2.81
Haato,Aki,6.08
Hajime,Aki,2.38
Iroha,Aki,3.48
Kanade,Aki,2.52
Kanata,Aki,3.02
Korone,Aki,2.77
Koyori,Aki,2.75
Lamy,Aki,3.32
Laplus,Aki,3.53
Lui,Aki,5.8
Luna,Aki,4.51
Marine,Aki,2.38
Matsuri,Aki,5.4
Miko,Aki,2.31
Mio,Aki,3.75
Nene,Aki,3.68
Niko,Aki,3.69
Noel,Aki,3.68
Okayu,Aki,2.24
Pekora,Aki,2.14
Polka,Aki,3.96
Raden,Aki,2.82
Riona,Aki,3.88
Ririka,Aki,3.26
Roboco,Aki,10.65
Shion,Aki,2.41
Sora,Aki,5.52
Su,Aki,3.47
Subaru,Aki,2.9
Suisei,Aki,2.03
Towa,Aki,4.23
Vivi,Aki,3.2
Watame,Aki,3.55
Aki,Ao,3.99
Ayame,Ao,2.01
AZki,Ao,3.19
Botan,Ao,3
Chihaya,Ao,5.42
Chloe,Ao,2.69
Choco,Ao,4.96
Flare,Ao,3.89
Fubuki,Ao,2.69
Haato,Ao,3.5
Hajime,Ao,8.18
Iroha,Ao,4.01
Kanade,Ao,6.34
Kanata,Ao,3.37
Korone,Ao,2.47
Koyori,Ao,2.89
Lamy,Ao,2.8
Laplus,Ao,3.83
Lui,Ao,6.27
Luna,Ao,2.93
Marine,Ao,3.91
Matsuri,Ao,4.44
Miko,Ao,2.47
Mio,Ao,3.56
Nene,Ao,3.37
Niko,Ao,6.94
Noel,Ao,3.54
Okayu,Ao,2.71
Pekora,Ao,2.37
Polka,Ao,4.76
Raden,Ao,5.28
Riona,Ao,6.72
Ririka,Ao,7.5
Roboco,Ao,4.36
Shion,Ao,2.81
Sora,Ao,3.61
Su,Ao,5.41
Subaru,Ao,4.05
Suisei,Ao,2.3
Towa,Ao,2.92
Vivi,Ao,5.01
Watame,Ao,3
Aki,Ayame,5.39
Ao,Ayame,4.43
AZki,Ayame,6.54
Botan,Ayame,5.28
Chihaya,Ayame,5.77
Chloe,Ayame,7.33
Choco,Ayame,10.21
Flare,Ayame,6.61
Fubuki,Ayame,7.36
Haato,Ayame,5.92
Hajime,Ayame,5.5
Iroha,Ayame,6.97
Kanade,Ayame,4.84
Kanata,Ayame,6.25
Korone,Ayame,5.34
Koyori,Ayame,5.42
Lamy,Ayame,6.14
Laplus,Ayame,7.29
