from,to,value
Altare,Altare,
Aruran,Altare,28.26
Astel,Altare,35.07
Axel,Altare,68.67
Dezmond,Altare,60.99
Fuma,Altare,30.31
Gamma,Altare,22.64
Izuru,Altare,16.97
Miyabi,Altare,19.38
Oga,Altare,11.49
Rikka,Altare,17.82
Rio,Altare,27.53
Roberu,Altare,7.29
Shien,Altare,19.38
Temma,Altare,21.01
Uyu,Altare,24.17
Vesper,Altare,51.16
Altare,Aruran,6.28
Astel,Aruran,39.93
Axel,Aruran,9.59
Dezmond,Aruran,7.25
Fuma,Aruran,34.3
Gamma,Aruran,37.52
Izuru,Aruran,49.54
Miyabi,Aruran,62.02
Oga,Aruran,33.33
Rikka,Aruran,45.21
Rio,Aruran,45.57
Roberu,Aruran,22.89
Shien,Aruran,30.36
Temma,Aruran,56.88
Uyu,Aruran,43.05
Vesper,Aruran,4.88
Altare,Astel,2.77
Aruran,Astel,14.22
Axel,Astel,3.9
Dezmond,Astel,3.01
Fuma,Astel,20.33
Gamma,Astel,15.01
Izuru,Astel,35.78
Miyabi,Astel,25.58
Oga,Astel,9.96
Rikka,Astel,15.18
Rio,Astel,21.2
Roberu,Astel,7.29
Shien,Astel,11.37
Temma,Astel,24.64
Uyu,Astel,21.85
Vesper,Astel,1.87
Altare,Axel,41.12
Aruran,Axel,25.85
Astel,Axel,29.51
Dezmond,Axel,48.55
Fuma,Axel,25.77
Gamma,Axel,23.93
Izuru,Axel,17.43
Miyabi,Axel,16.67
Oga,Axel,11.49
Rikka,Axel,17.16
Rio,Axel,24.37
Roberu,Axel,7.8
Shien,Axel,18.48
Temma,Axel,20.29
Uyu,Axel,25.5
Vesper,Axel,38.14
Altare,Dezmond,49.02
Aruran,Dezmond,26.22
Astel,Dezmond,30.56
Axel,Dezmond,65.16
Fuma,Dezmond,22.87
Gamma,Dezmond,20.96
Izuru,Dezmond,13.3
Miyabi,Dezmond,13.95
Oga,Dezmond,9.2
Rikka,Dezmond,13.53
Rio,Dezmond,21.2
Roberu,Dezmond,6.54
Shien,Dezmond,16.41
Temma,Dezmond,16.3
Uyu,Dezmond,23.51
Vesper,Dezmond,48.58
Altare,Fuma,2.29
Aruran,Fuma,11.69
Astel,Fuma,19.44
Axel,Fuma,3.26
Dezmond,Fuma,2.15
Gamma,Fuma,20.18
Izuru,Fuma,21.56
Miyabi,Fuma,26.74
Oga,Fuma,9.2
Rikka,Fuma,16.83
Rio,Fuma,31.65
Roberu,Fuma,6.43
Shien,Fuma,10.47
Temma,Fuma,25.36
Uyu,Fuma,38.41
Vesper,Fuma,1.27
Altare,Gamma,2.4
Aruran,Gamma,17.93
Astel,Gamma,20.14
Axel,Gamma,4.24
Dezmond,Gamma,2.77
Fuma,Gamma,28.31
Izuru,Gamma,22.94
Miyabi,Gamma,29.84
Oga,Gamma,22.61
Rikka,Gamma,24.75
Rio,Gamma,38.92
Roberu,Gamma,13.71
Shien,Gamma,16.8
Temma,Gamma,30.8
Uyu,Gamma,51.32
Vesper,Gamma,1.96
Altare,Izuru,0.51
Aruran,Izuru,6.68
Astel,Izuru,13.54
