from,to,value
Anya,Anya,
Iofi,Anya,19.54
Kaela,Anya,8.17
Kobo,Anya,5.25
Moona,Anya,18
Ollie,Anya,14.14
Reine,Anya,15.22
Risu,Anya,17.07
Zeta,Anya,14.21
Anya,Iofi,14.37
Kaela,Iofi,4.96
Kobo,Iofi,4.11
Moona,Iofi,13.37
Ollie,Iofi,12.17
Reine,Iofi,9.23
Risu,Iofi,21.48
Zeta,Iofi,8.13
Anya,Kaela,52.3
Iofi,Kaela,43.18
Kobo,Kaela,28.49
Moona,Kaela,62.27
Ollie,Kaela,45.32
Reine,Kaela,40.48
Risu,Kaela,46.9
Zeta,Kaela,45.91
Anya,Kobo,18.96
Iofi,Kobo,20.16
Kaela,Kobo,16.07
Moona,Kobo,23.71
Ollie,Kobo,23.64
Reine,Kobo,13.73
Risu,Kobo,19.89
Zeta,Kobo,18.98
Anya,Moona,39.76
Iofi,Moona,40.14
Kaela,Moona,21.49
Kobo,Moona,14.51
Ollie,Moona,32.13
Reine,Moona,23.77
Risu,Moona,34.71
Zeta,Moona,26.24
Anya,Ollie,26.44
Iofi,Ollie,30.95
Kaela,Ollie,13.25
Kobo,Ollie,12.25
Moona,Ollie,27.21
Reine,Ollie,21.96
Risu,Ollie,28.71
Zeta,Ollie,18.28
Anya,Reine,34.84
Iofi,Reine,28.72
Kaela,Reine,14.48
Kobo,Reine,8.71
Moona,Reine,24.63
Ollie,Reine,26.87
Risu,Reine,27.3
Zeta,Reine,21.36
Anya,Risu,11.94
Iofi,Risu,20.43
Kaela,Risu,5.13
Kobo,Risu,3.85
Moona,Risu,10.99
Ollie,Risu,10.73
Reine,Risu,8.34
Zeta,Risu,7.86
Anya,Zeta,45.08
Iofi,Zeta,35.06
Kaela,Zeta,22.76
Kobo,Zeta,16.69
Moona,Zeta,37.7
Ollie,Zeta,31.01
Reine,Zeta,29.62
Risu,Zeta,35.65
