from,to,value
Amelia,Amelia,
Baelz,Amelia,23.62
Bijou,Amelia,17.52
Calli,Amelia,21.94
Fauna,Amelia,24.3
FuwaMoco,Amelia,17.56
Gura,Amelia,18.66
IRyS,Amelia,28.22
Ina,Amelia,27.86
Kiara,Amelia,33.33
Kronii,Amelia,31.2
Mumei,Amelia,37.21
Nerissa,Amelia,23.43
Shiori,Amelia,26.55
Amelia,Baelz,33.89
Bijou,Baelz,24.27
Calli,Baelz,30.74
Fauna,Baelz,29.7
FuwaMoco,Baelz,25.38
Gura,Baelz,19.41
IRyS,Baelz,43.72
Ina,Baelz,34.78
Kiara,Baelz,41.54
Kronii,Baelz,40.54
Mumei,Baelz,47.24
Nerissa,Baelz,31.64
Shiori,Baelz,33.42
Amelia,Bijou,46.24
Baelz,Bijou,44.63
Calli,Bijou,39.75
Fauna,Bijou,45.03
FuwaMoco,Bijou,38.08
Gura,Bijou,29.92
IRyS,Bijou,49.47
Ina,Bijou,43.19
Kiara,Bijou,48.93
Kronii,Bijou,51.58
Mumei,Bijou,49.76
Nerissa,Bijou,48.12
Shiori,Bijou,50.18
Amelia,Calli,36.81
Baelz,Calli,35.93
Bijou,Calli,25.27
Fauna,Calli,31
FuwaMoco,Calli,24.79
Gura,Calli,22.11
IRyS,Calli,39.68
Ina,Calli,34.05
Kiara,Calli,45.33
Kronii,Calli,42.19
Mumei,Calli,41.78
Nerissa,Calli,36.24
Shiori,Calli,37.52
Amelia,Fauna,35.29
Baelz,Fauna,30.05
Bijou,Fauna,24.78
Calli,Fauna,26.83
FuwaMoco,Fauna,21.6
Gura,Fauna,20.94
IRyS,Fauna,36.3
Ina,Fauna,31.34
Kiara,Fauna,37.9
Kronii,Fauna,38.37
Mumei,Fauna,41.96
Nerissa,Fauna,33.9
Shiori,Fauna,32.46
Amelia,FuwaMoco,37.72
Baelz,FuwaMoco,38
Bijou,FuwaMoco,31.01
Calli,FuwaMoco,31.75
Fauna,FuwaMoco,31.95
Gura,FuwaMoco,23.18
IRyS,FuwaMoco,43.24
Ina,FuwaMoco,36.38
Kiara,FuwaMoco,44.17
Kronii,FuwaMoco,38.33
Mumei,FuwaMoco,48.79
Nerissa,FuwaMoco,37.93
Shiori,FuwaMoco,44.86
Amelia,Gura,41.38
Baelz,Gura,30
Bijou,Gura,25.14
Calli,Gura,29.23
Fauna,Gura,31.98
FuwaMoco,Gura,23.93
IRyS,Gura,34.74
Ina,Gura,32.5
Kiara,Gura,36.1
Kronii,Gura,37.18
Mumei,Gura,42.24
Nerissa,Gura,29.56
Shiori,Gura,31.53
Amelia,IRyS,27.57
Baelz,IRyS,29.76
Bijou,IRyS,18.31
Calli,IRyS,23.11
Fauna,IRyS,24.42
FuwaMoco,IRyS,19.66
Gura,IRyS,15.31
Ina,IRyS,28.39
Kiara,IRyS,31.53
Kronii,IRyS,36.82
Mumei,IRyS,40.9
Nerissa,IRyS,26.07
Shiori,IRyS,27.41
Amelia,Ina,29.55
Baelz,Ina,25.7
Bijou,Ina,17.36
Calli,Ina,21.53
Fauna,Ina,22.89
FuwaMoco,Ina,17.96
Gura,Ina,15.55
IRyS,Ina,30.83
Kiara,Ina,31.07
Kronii,Ina,32.92
Mumei,Ina,36.61
Nerissa,Ina,22.69
Shiori,Ina,24.77
Amelia,Kiara,22.31
Baelz,Kiara,19.37
Bijou,Kiara,12.41
Calli,Kiara,18.09
Fauna,Kiara,17.47
FuwaMoco,Kiara,13.76
Gura,Kiara,10.9
IRyS,Kiara,21.61
Ina,Kiara,19.6
Kronii,Kiara,21.46
Mumei,Kiara,25.14
Nerissa,Kiara,23.73
Shiori,Kiara,21.33
Amelia,Kronii,21.09
Baelz,Kronii,19.09
Bijou,Kronii,13.21
Calli,Kronii,17
Fauna,Kronii,17.86
FuwaMoco,Kronii,12.06
Gura,Kronii,11.33
IRyS,Kronii,25.48
Ina,Kronii,20.98
Kiara,Kronii,21.67
Mumei,Kronii,29.04
Nerissa,Kronii,19.96
Shiori,Kronii,19.96
Amelia,Mumei,11.14
Baelz,Mumei,9.85
Bijou,Mumei,5.64
Calli,Mumei,7.45
Fauna,Mumei,8.65
FuwaMoco,Mumei,6.8
Gura,Mumei,5.7
IRyS,Mumei,12.53
Ina,Mumei,10.33
Kiara,Mumei,11.24
Kronii,Mumei,12.86
Nerissa,Mumei,8.71
Shiori,Mumei,9.81
Amelia,Nerissa,27.76
Baelz,Nerissa,26.12
Bijou,Nerissa,21.61
Calli,Nerissa,25.6
Fauna,Nerissa,27.66
FuwaMoco,Nerissa,20.92
Gura,Nerissa,15.8
IRyS,Nerissa,31.63
Ina,Nerissa,25.34
Kiara,Nerissa,42
Kronii,Nerissa,34.99
Mumei,Nerissa,34.49
Shiori,Nerissa,35.38
Amelia,Shiori,32.02
Baelz,Shiori,28.09
Bijou,Shiori,22.93
Calli,Shiori,26.97
Fauna,Shiori,26.96
FuwaMoco,Shiori,25.18
Gura,Shiori,17.15
IRyS,Shiori,33.84
Ina,Shiori,28.16
Kiara,Shiori,38.43
Kronii,Shiori,35.6
Mumei,Shiori,39.54
Nerissa,Shiori,36.01
