from,to,value
Anya,Anya,
Iofi,Anya,6.91
Kaela,Anya,3.47
Kobo,Anya,1.78
Moona,Anya,10.47
Ollie,Anya,7.24
Reine,Anya,11.9
Risu,Anya,4.29
Zeta,Anya,7.62
Anya,Iofi,40.66
Kaela,Iofi,21.81
Kobo,Iofi,16.44
Moona,Iofi,54.81
Ollie,Iofi,44.57
Reine,Iofi,42.17
Risu,Iofi,34.64
Zeta,Iofi,35.37
Anya,Kaela,29.25
Iofi,Kaela,31.19
Kobo,Kaela,15.09
Moona,Kaela,48.78
Ollie,Kaela,34.17
Reine,Kaela,33.19
Risu,Kaela,26.5
Zeta,Kaela,41.09
Anya,Kobo,11.83
Iofi,Kobo,18.51
Kaela,Kobo,11.88
Moona,Kobo,19.51
Ollie,Kobo,17.64
Reine,Kobo,12.94
Risu,Kobo,12.64
Zeta,Kobo,23.67
Anya,Moona,15.15
Iofi,Moona,13.46
Kaela,Moona,8.38
Kobo,Moona,4.26
Ollie,Moona,16.13
Reine,Moona,21.5
Risu,Moona,12.43
Zeta,Moona,15.44
Anya,Ollie,22.82
Iofi,Ollie,23.86
Kaela,Ollie,12.79
Kobo,Ollie,8.39
Moona,Ollie,35.15
Reine,Ollie,28.39
Risu,Ollie,21.31
Zeta,Ollie,20.88
Anya,Reine,11.83
Iofi,Reine,7.12
Kaela,Reine,3.92
Kobo,Reine,1.94
Moona,Reine,14.78
Ollie,Reine,8.95
Risu,Reine,6.42
Zeta,Reine,8.3
Anya,Risu,21.78
Iofi,Risu,29.86
Kaela,Risu,15.97
Kobo,Risu,9.67
Moona,Risu,43.62
Ollie,Risu,34.3
Reine,Risu,32.78
Zeta,Risu,23.47
Anya,Zeta,23.24
Iofi,Zeta,18.33
Kaela,Zeta,14.88
Kobo,Zeta,10.9
Moona,Zeta,32.57
Ollie,Zeta,20.21
Reine,Zeta,25.47
Risu,Zeta,14.11
