from,to,value
Baelz,Baelz,
Bijou,Baelz,18.66
Calli,Baelz,26.76
Cecilia,Baelz,23.7
Elizabeth,Baelz,25.79
Fauna,Baelz,20.67
FuwaMoco,Baelz,21.59
Gigi,Baelz,24.17
Gura,Baelz,16.82
IRyS,Baelz,37.6
Ina,Baelz,31.18
Kiara,Baelz,30.13
Kronii,Baelz,26.97
Mumei,Baelz,44.79
Nerissa,Baelz,25.25
Raora,Baelz,23.12
Shiori,Baelz,30.17
Baelz,Bijou,47.03
Calli,Bijou,46.01
Cecilia,Bijou,45.47
Elizabeth,Bijou,45.08
Fauna,Bijou,34.94
FuwaMoco,Bijou,43.06
Gigi,Bijou,48.99
Gura,Bijou,32.17
IRyS,Bijou,52.48
Ina,Bijou,46.12
Kiara,Bijou,47.36
Kronii,Bijou,45.85
Mumei,Bijou,61.18
Nerissa,Bijou,47.62
Raora,Bijou,42.33
Shiori,Bijou,56.4
Baelz,Calli,40.87
Bijou,Calli,27.87
Cecilia,Calli,32.7
Elizabeth,Calli,37.5
Fauna,Calli,28.25
FuwaMoco,Calli,29.16
Gigi,Calli,35.76
Gura,Calli,24.51
IRyS,Calli,44.76
Ina,Calli,37.18
Kiara,Calli,42.57
Kronii,Calli,39.63
Mumei,Calli,55.62
Nerissa,Calli,37.32
Raora,Calli,31.46
Shiori,Calli,44.88
Baelz,Cecilia,43.08
Bijou,Cecilia,32.79
Calli,Cecilia,38.92
Elizabeth,Cecilia,49.91
Fauna,Cecilia,36.84
FuwaMoco,Cecilia,31.27
Gigi,Cecilia,53.61
Gura,Cecilia,26.08
IRyS,Cecilia,44.24
Ina,Cecilia,44.5
Kiara,Cecilia,50.04
Kronii,Cecilia,42.22
Mumei,Cecilia,65.51
Nerissa,Cecilia,45.01
Raora,Cecilia,44.98
Shiori,Cecilia,51.64
Baelz,Elizabeth,26.2
Bijou,Elizabeth,18.17
Calli,Elizabeth,24.94
Cecilia,Elizabeth,27.89
Fauna,Elizabeth,20.46
FuwaMoco,Elizabeth,20.73
Gigi,Elizabeth,30.46
Gura,Elizabeth,14.83
IRyS,Elizabeth,27.63
Ina,Elizabeth,27.46
Kiara,Elizabeth,33.15
Kronii,Elizabeth,26.83
Mumei,Elizabeth,36.37
Nerissa,Elizabeth,28.06
Raora,Elizabeth,28.51
Shiori,Elizabeth,32.83
Baelz,Fauna,34.09
Bijou,Fauna,22.85
Calli,Fauna,30.51
Cecilia,Fauna,33.42
Elizabeth,Fauna,33.21
FuwaMoco,Fauna,25.71
Gigi,Fauna,33.15
Gura,Fauna,22.25
IRyS,Fauna,32.65
Ina,Fauna,34.29
Kiara,Fauna,35.23
Kronii,Fauna,31.84
Mumei,Fauna,55.41
Nerissa,Fauna,38.22
Raora,Fauna,29.41
Shiori,Fauna,38.14
Baelz,FuwaMoco,28.3
Bijou,FuwaMoco,22.39
Calli,FuwaMoco,25.03
Cecilia,FuwaMoco,22.55
Elizabeth,FuwaMoco,26.76
Fauna,FuwaMoco,20.44
Gigi,FuwaMoco,25.19
Gura,FuwaMoco,18.56
IRyS,FuwaMoco,32.25
Ina,FuwaMoco,26.1
Kiara,FuwaMoco,28.24
Kronii,FuwaMoco,24.57
Mumei,FuwaMoco,35.8
Nerissa,FuwaMoco,26.67
Raora,FuwaMoco,25.17
Shiori,FuwaMoco,32.91
Baelz,Gigi,33.23
Bijou,Gigi,26.72
Calli,Gigi,32.19
Cecilia,Gigi,40.55
Elizabeth,Gigi,41.23
Fauna,Gigi,27.64
FuwaMoco,Gigi,26.43
Gura,Gigi,21.95
IRyS,Gigi,34.55
Ina,Gigi,33.2
Kiara,Gigi,39.74
Kronii,Gigi,36.04
Mumei,Gigi,51.69
Nerissa,Gigi,36.39
Raora,Gigi,34.74
Shiori,Gigi,42.71
Baelz,Gura,39.85
Bijou,Gura,30.24
Calli,Gura,38.03
Cecilia,Gura,34.0
Elizabeth,Gura,34.59
Fauna,Gura,31.98
FuwaMoco,Gura,33.55
Gigi,Gura,37.82
IRyS,Gura,42.09
Ina,Gura,42.53
Kiara,Gura,44.28
Kronii,Gura,38.61
Mumei,Gura,54.03
Nerissa,Gura,35.7
Raora,Gura,32.09
Shiori,Gura,42.45
Baelz,IRyS,22.07
Bijou,IRyS,12.22
Calli,IRyS,17.21
Cecilia,IRyS,14.29
Elizabeth,IRyS,15.97
Fauna,IRyS,11.63
FuwaMoco,IRyS,14.44
Gigi,IRyS,14.76
Gura,IRyS,10.43
Ina,IRyS,19.29
Kiara,IRyS,19.35
Kronii,IRyS,17.68
Mumei,IRyS,29.02
Nerissa,IRyS,15.06
Raora,IRyS,13.95
Shiori,IRyS,20.15
Baelz,Ina,25.81
Bijou,Ina,15.15
Calli,Ina,20.16
Cecilia,Ina,20.27
Elizabeth,Ina,22.38
Fauna,Ina,17.22
FuwaMoco,Ina,16.49
Gigi,Ina,19.99
Gura,Ina,14.86
IRyS,Ina,27.2
Kiara,Ina,27.96
Kronii,Ina,20.85
Mumei,Ina,35.76
Nerissa,Ina,19.73
Raora,Ina,18.91
Shiori,Ina,25.38
Baelz,Kiara,25.72
Bijou,Kiara,16.04
Calli,Kiara,23.8
Cecilia,Kiara,23.5
Elizabeth,Kiara,27.86
Fauna,Kiara,18.24
FuwaMoco,Kiara,18.39
Gigi,Kiara,24.68
Gura,Kiara,15.96
IRyS,Kiara,28.14
Ina,Kiara,28.83
Kronii,Kiara,24.12
Mumei,Kiara,35.01
Nerissa,Kiara,23.36
Raora,Kiara,23.07
Shiori,Kiara,28.58
Baelz,Kronii,35.94
Bijou,Kronii,24.24
Calli,Kronii,34.58
Cecilia,Kronii,30.96
Elizabeth,Kronii,35.21
Fauna,Kronii,25.74
FuwaMoco,Kronii,24.98
Gigi,Kronii,34.94
Gura,Kronii,21.72
IRyS,Kronii,40.12
Ina,Kronii,33.55
Kiara,Kronii,37.66
Mumei,Kronii,52.54
Nerissa,Kronii,33.95
Raora,Kronii,31.02
Shiori,Kronii,40.31
Baelz,Mumei,14.84
Bijou,Mumei,8.04
Calli,Mumei,12.07
Cecilia,Mumei,11.94
Elizabeth,Mumei,11.86
Fauna,Mumei,11.13
FuwaMoco,Mumei,9.05
Gigi,Mumei,12.46
Gura,Mumei,7.56
IRyS,Mumei,16.38
Ina,Mumei,14.31
Kiara,Mumei,13.59
Kronii,Mumei,13.06
Nerissa,Mumei,12.27
Raora,Mumei,10.43
Shiori,Mumei,14.94
Baelz,Nerissa,38.21
Bijou,Nerissa,28.59
Calli,Nerissa,36.99
Cecilia,Nerissa,37.48
Elizabeth,Nerissa,41.82
Fauna,Nerissa,35.08
FuwaMoco,Nerissa,30.8
Gigi,Nerissa,40.06
Gura,Nerissa,22.8
IRyS,Nerissa,38.81
Ina,Nerissa,36.07
Kiara,Nerissa,41.42
Kronii,Nerissa,38.55
Mumei,Nerissa,56.04
Raora,Nerissa,34.47
Shiori,Nerissa,49.97
Baelz,Raora,36.22
Bijou,Raora,26.3
Calli,Raora,32.27
Cecilia,Raora,38.76
Elizabeth,Raora,43.97
Fauna,Raora,27.94
FuwaMoco,Raora,30.08
Gigi,Raora,39.58
Gura,Raora,21.21
IRyS,Raora,37.2
Ina,Raora,35.78
Kiara,Raora,42.32
Kronii,Raora,36.45
Mumei,Raora,49.32
Nerissa,Raora,35.67
Shiori,Raora,42.11
Baelz,Shiori,28.22
Bijou,Shiori,20.93
Calli,Shiori,27.49
Cecilia,Shiori,26.57
Elizabeth,Shiori,30.23
Fauna,Shiori,21.63
FuwaMoco,Shiori,23.48
Gigi,Shiori,29.06
Gura,Shiori,16.76
IRyS,Shiori,32.1
Ina,Shiori,28.67
Kiara,Shiori,31.3
Kronii,Shiori,28.29
Mumei,Shiori,42.17
Nerissa,Shiori,30.88
Raora,Shiori,25.15
