from,to,value
Anya,Anya,
Iofi,Anya,16.8
Kaela,Anya,9.94
Kobo,Anya,10.36
Moona,Anya,17.98
Ollie,Anya,14.94
Reine,Anya,19.37
Risu,Anya,13.17
Zeta,Anya,15.15
Anya,Iofi,23.41
Kaela,Iofi,19.14
Kobo,Iofi,23.2
Moona,Iofi,39.23
Ollie,Iofi,23.4
Reine,Iofi,29.74
Risu,Iofi,31.93
Zeta,Iofi,27.52
Anya,Kaela,34.14
Iofi,Kaela,47.19
Kobo,Kaela,37.79
Moona,Kaela,55.61
Ollie,Kaela,40.71
Reine,Kaela,48.1
Risu,Kaela,42.74
Zeta,Kaela,46.7
Anya,Kobo,10.08
Iofi,Kobo,16.2
Kaela,Kobo,10.7
Moona,Kobo,20.46
Ollie,Kobo,11.26
Reine,Kobo,13.61
Risu,Kobo,15.7
Zeta,Kobo,16.98
Anya,Moona,21.0
Iofi,Moona,32.91
Kaela,Moona,18.92
Kobo,Moona,24.59
Ollie,Moona,21.24
Reine,Moona,27.3
Risu,Moona,28.75
Zeta,Moona,25.76
Anya,Ollie,26.53
Iofi,Ollie,29.82
Kaela,Ollie,21.04
Kobo,Ollie,20.55
Moona,Ollie,32.27
Reine,Ollie,38.19
Risu,Ollie,24.52
Zeta,Ollie,25.6
Anya,Reine,18.59
Iofi,Reine,20.49
Kaela,Reine,13.44
Kobo,Reine,13.43
Moona,Reine,22.42
Ollie,Reine,20.65
Risu,Reine,16.63
Zeta,Reine,19.44
Anya,Risu,22.37
Iofi,Risu,38.93
Kaela,Risu,21.14
Kobo,Risu,27.43
Moona,Risu,41.8
Ollie,Risu,23.46
Reine,Risu,29.42
Zeta,Risu,28.62
Anya,Zeta,20.78
Iofi,Zeta,27.1
Kaela,Zeta,18.65
Kobo,Zeta,23.96
Moona,Zeta,30.24
Ollie,Zeta,19.78
Reine,Zeta,27.79
Risu,Zeta,23.12
