from,to,value
Anya,Anya,
Iofi,Anya,17.69
Kaela,Anya,8.32
Kobo,Anya,2.79
Moona,Anya,11.41
Ollie,Anya,11.82
Reine,Anya,14.54
Risu,Anya,18.31
Zeta,Anya,9
Anya,Iofi,27.7
Kaela,Iofi,12.07
Kobo,Iofi,5.09
Moona,Iofi,16.71
Ollie,Iofi,17.16
Reine,Iofi,18.01
Risu,Iofi,29.93
Zeta,Iofi,13.03
Anya,Kaela,51.2
Iofi,Kaela,47.48
Kobo,Kaela,16.34
Moona,Kaela,43.08
Ollie,Kaela,41.48
Reine,Kaela,44.9
Risu,Kaela,54.62
Zeta,Kaela,38.43
Anya,Kobo,40.5
Iofi,Kobo,47.2
Kaela,Kobo,38.54
Moona,Kobo,39.48
Ollie,Kobo,36.89
Reine,Kobo,32.74
Risu,Kobo,48.2
Zeta,Kobo,41.22
Anya,Moona,42.55
Iofi,Moona,39.83
Kaela,Moona,26.1
Kobo,Moona,10.14
Ollie,Moona,30.41
Reine,Moona,34.1
Risu,Moona,44.85
Zeta,Moona,26.3
Anya,Ollie,35.37
Iofi,Ollie,32.8
Kaela,Ollie,20.15
Kobo,Ollie,7.6
Moona,Ollie,24.38
Reine,Ollie,31.97
Risu,Ollie,34.8
Zeta,Ollie,19.95
Anya,Reine,32.53
Iofi,Reine,25.74
Kaela,Reine,16.32
Kobo,Reine,5.04
Moona,Reine,20.46
Ollie,Reine,23.91
Risu,Reine,27.92
Zeta,Reine,17
Anya,Risu,23.15
Iofi,Risu,24.17
Kaela,Risu,11.22
Kobo,Risu,4.2
Moona,Risu,15.2
Ollie,Risu,14.71
Reine,Risu,15.78
Zeta,Risu,11.29
Anya,Zeta,45.37
Iofi,Zeta,41.97
Kaela,Zeta,31.49
Kobo,Zeta,14.32
Moona,Zeta,35.56
Ollie,Zeta,33.65
Reine,Zeta,38.31
Risu,Zeta,45.05
