from,to,value
Anya,Anya,
Iofi,Anya,11.93
Kaela,Anya,3.68
Kobo,Anya,1.95
Moona,Anya,8.62
Ollie,Anya,6.99
Reine,Anya,7.52
Risu,Anya,8.21
Zeta,Anya,6.28
Anya,Iofi,31.1
Kaela,Iofi,9.06
Kobo,Iofi,6.66
Moona,Iofi,22.5
Ollie,Iofi,17.7
Reine,Iofi,15.34
Risu,Iofi,24.22
Zeta,Iofi,13.57
Anya,Kaela,43.39
Iofi,Kaela,40.93
Kobo,Kaela,20.98
Moona,Kaela,51.64
Ollie,Kaela,44.01
Reine,Kaela,34.22
Risu,Kaela,43.23
Zeta,Kaela,33.78
Anya,Kobo,23.84
Iofi,Kobo,31.14
Kaela,Kobo,21.72
Moona,Kobo,30.81
Ollie,Kobo,26.68
Reine,Kobo,20.1
Risu,Kobo,30.63
Zeta,Kobo,26.36
Anya,Moona,25.88
Iofi,Moona,25.93
Kaela,Moona,13.17
Kobo,Moona,7.59
Ollie,Moona,21.92
Reine,Moona,16.76
Risu,Moona,24.62
Zeta,Moona,15.02
Anya,Ollie,38.55
Iofi,Ollie,37.43
Kaela,Ollie,20.6
Kobo,Ollie,12.06
Moona,Ollie,40.24
Reine,Ollie,26.03
Risu,Ollie,35.87
Zeta,Ollie,20.99
Anya,Reine,33.52
Iofi,Reine,26.21
Kaela,Reine,12.95
Kobo,Reine,7.34
Moona,Reine,24.86
Ollie,Reine,21.04
Risu,Reine,23.41
Zeta,Reine,19.37
Anya,Risu,34.08
Iofi,Risu,38.57
Kaela,Risu,15.24
Kobo,Risu,10.43
Moona,Risu,34.04
Ollie,Risu,27.02
Reine,Risu,21.81
Zeta,Risu,18.8
Anya,Zeta,34.64
Iofi,Zeta,28.71
Kaela,Zeta,15.82
Kobo,Zeta,11.92
Moona,Zeta,27.59
Ollie,Zeta,21.01
Reine,Zeta,23.99
Risu,Zeta,24.98
