from,to,value
Anya,Anya,
Iofi,Anya,16.21
Kaela,Anya,12.21
Kobo,Anya,4.8
Ollie,Anya,16.66
Reine,Anya,18.04
Risu,Anya,15.13
Zeta,Anya,15.02
Anya,Iofi,28.92
Kaela,Iofi,17.67
Kobo,Iofi,9.97
Ollie,Iofi,26.7
Reine,Iofi,28.91
Risu,Iofi,33.74
Zeta,Iofi,24.58
Anya,Kaela,43.94
Iofi,Kaela,35.62
Kobo,Kaela,15.08
Ollie,Kaela,38.69
Reine,Kaela,37.65
Risu,Kaela,38.54
Zeta,Kaela,35.79
Anya,Kobo,23.68
Iofi,Kobo,27.57
Kaela,Kobo,20.69
Ollie,Kobo,23.68
Reine,Kobo,23.74
Risu,Kobo,29.98
Zeta,Kobo,30.73
Anya,Ollie,30.56
Iofi,Ollie,27.44
Kaela,Ollie,19.72
Kobo,Ollie,8.8
Reine,Ollie,28.26
Risu,Ollie,26.59
Zeta,Ollie,21.35
Anya,Reine,21.35
Iofi,Reine,19.17
Kaela,Reine,12.38
Kobo,Reine,5.69
Ollie,Reine,18.24
Risu,Reine,17.21
Zeta,Reine,16.78
Anya,Risu,26.41
Iofi,Risu,33.0
Kaela,Risu,18.7
Kobo,Risu,10.6
Ollie,Risu,25.31
Reine,Risu,25.38
Zeta,Risu,23.97
Anya,Zeta,25.41
Iofi,Zeta,23.3
Kaela,Zeta,16.83
Kobo,Zeta,10.54
Ollie,Zeta,19.7
Reine,Zeta,24.0
Risu,Zeta,23.24
