from,to,value
Amelia,Amelia,
Baelz,Amelia,22.52
Calli,Amelia,18.03
Fauna,Amelia,26.41
Gura,Amelia,18.71
Ina,Amelia,22.08
IRyS,Amelia,20.99
Kiara,Amelia,21.29
Kronii,Amelia,21.81
Mumei,Amelia,23.2
Sana,Amelia,30.76
Amelia,Baelz,23.78
Calli,Baelz,17.77
Fauna,Baelz,32.12
Gura,Baelz,16
Ina,Baelz,18.88
IRyS,Baelz,25.01
Kiara,Baelz,20.78
Kronii,Baelz,25.79
Mumei,Baelz,27.49
Sana,Baelz,37.47
Amelia,Calli,42.11
Baelz,Calli,39.3
Fauna,Calli,42.8
Gura,Calli,30.07
Ina,Calli,40.56
IRyS,Calli,43.88
Kiara,Calli,39.81
Kronii,Calli,39.22
Mumei,Calli,36.69
Sana,Calli,50.3
Amelia,Fauna,26.3
Baelz,Fauna,30.3
Calli,Fauna,18.26
Gura,Fauna,18.01
Ina,Fauna,23.16
IRyS,Fauna,25.83
Kiara,Fauna,21.91
Kronii,Fauna,26.56
Mumei,Fauna,28.5
Sana,Fauna,46.31
Amelia,Gura,40.68
Baelz,Gura,32.94
Calli,Gura,28
Fauna,Gura,39.3
Ina,Gura,30.84
IRyS,Gura,30.61
Kiara,Gura,28.5
Kronii,Gura,30.89
Mumei,Gura,36.35
Sana,Gura,40.37
Amelia,Ina,38.43
Baelz,Ina,31.11
Calli,Ina,30.22
Fauna,Ina,40.47
Gura,Ina,24.68
IRyS,Ina,34.42
Kiara,Ina,32.21
Kronii,Ina,30.6
Mumei,Ina,30.2
Sana,Ina,47.4
Amelia,IRyS,36.73
Baelz,IRyS,41.45
Calli,IRyS,32.88
Fauna,IRyS,45.39
Gura,IRyS,24.64
Ina,IRyS,34.61
Kiara,IRyS,32.2
Kronii,IRyS,37.97
Mumei,IRyS,34.83
Sana,IRyS,47.12
Amelia,Kiara,43.33
Baelz,Kiara,40.05
Calli,Kiara,34.68
Fauna,Kiara,44.76
Gura,Kiara,26.67
Ina,Kiara,37.67
IRyS,Kiara,37.44
Kronii,Kiara,34.29
Mumei,Kiara,36.28
Sana,Kiara,57.78
Amelia,Kronii,34.84
Baelz,Kronii,39.02
Calli,Kronii,26.82
Fauna,Kronii,42.59
Gura,Kronii,22.69
Ina,Kronii,28.09
IRyS,Kronii,34.65
Kiara,Kronii,26.92
Mumei,Kronii,37.25
Sana,Kronii,43.83
Amelia,Mumei,34.07
Baelz,Mumei,38.24
Calli,Mumei,23.08
Fauna,Mumei,42.03
Gura,Mumei,24.56
Ina,Mumei,25.5
IRyS,Mumei,29.23
Kiara,Mumei,26.19
Kronii,Mumei,34.25
Sana,Mumei,41.49
Amelia,Sana,8.29
Baelz,Sana,9.56
Calli,Sana,5.8
Fauna,Sana,12.53
Gura,Sana,5
Ina,Sana,7.34
IRyS,Sana,7.25
Kiara,Sana,7.65
Kronii,Sana,7.39
Mumei,Sana,7.61
