from,to,value
Aki,Aki,
Amelia,Aki,4.85
Anya,Aki,10.78
Aqua,Aki,9.25
Aruran,Aki,15.04
Astel,Aki,9.52
Ayame,Aki,11.54
AZki,Aki,23.11
Botan,Aki,11.54
Calli,Aki,4.97
Choco,Aki,22.27
Coco,Aki,9.55
Flare,Aki,15.55
Fubuki,Aki,10.57
Gura,Aki,2.76
Haato,Aki,10.64
Ina,Aki,5.93
Iofi,Aki,9.36
Izuru,Aki,5.84
Kanata,Aki,12.01
Kiara,Aki,6.32
Korone,Aki,9.34
Lamy,Aki,13.48
Luna,Aki,18.76
Marine,Aki,8.52
Matsuri,Aki,11.82
Mel,Aki,26.42
Miko,Aki,9.92
Mio,Aki,14.67
Miyabi,Aki,9.43
Moona,Aki,5.02
Nene,Aki,12.21
Noel,Aki,10.98
Oga,Aki,14.41
Okayu,Aki,9.92
Ollie,Aki,6.06
Pekora,Aki,6.4
Polka,Aki,15.47
Reine,Aki,8.72
Rikka,Aki,11.91
Risu,Aki,9.93
Roberu,Aki,13.49
Roboco,Aki,16.2
Rushia,Aki,8.55
Shien,Aki,6.27
Shion,Aki,13.43
Sora,Aki,18.59
Subaru,Aki,10.07
Suisei,Aki,11.06
Temma,Aki,9.87
Towa,Aki,12.86
Watame,Aki,11.97
Aki,Amelia,24.83
Anya,Amelia,31.31
Aqua,Amelia,12.77
Aruran,Amelia,23.01
Astel,Amelia,22.94
Ayame,Amelia,13.8
AZki,Amelia,27.58
Botan,Amelia,17.44
Calli,Amelia,31.05
Choco,Amelia,23.13
Coco,Amelia,23.65
Flare,Amelia,18.28
Fubuki,Amelia,16.29
Gura,Amelia,23.29
Haato,Amelia,23.89
Ina,Amelia,39.41
Iofi,Amelia,20.3
Izuru,Amelia,14.29
Kanata,Amelia,15.89
Kiara,Amelia,35.17
Korone,Amelia,18.34
Lamy,Amelia,11.69
Luna,Amelia,20.95
Marine,Amelia,14.13
Matsuri,Amelia,14.44
Mel,Amelia,24.14
Miko,Amelia,13.76
Mio,Amelia,12.79
Miyabi,Amelia,15.04
Moona,Amelia,14.32
Nene,Amelia,24.32
Noel,Amelia,14.25
Oga,Amelia,15.35
Okayu,Amelia,11.56
Ollie,Amelia,26.28
Pekora,Amelia,10.93
Polka,Amelia,21.36
Reine,Amelia,32
Rikka,Amelia,25.34
Risu,Amelia,29.68
Roberu,Amelia,16.4
Roboco,Amelia,21.67
Rushia,Amelia,12.19
Shien,Amelia,10.57
Shion,Amelia,13.49
Sora,Amelia,23.22
Subaru,Amelia,13.55
Suisei,Amelia,18.59
Temma,Amelia,19.35
Towa,Amelia,20.48
Watame,Amelia,19.37
Aki,Anya,11.62
Amelia,Anya,6.6
Aqua,Anya,4
Aruran,Anya,14.32
Astel,Anya,13.28
Ayame,Anya,5.07
AZki,Anya,12.35
Botan,Anya,6.66
Calli,Anya,5.87
Choco,Anya,10.59
Coco,Anya,8.52
Flare,Anya,7.2
Fubuki,Anya,5.3
Gura,Anya,3.82
Haato,Anya,7.7
Ina,Anya,7.4
Iofi,Anya,25.44
Izuru,Anya,7.16
Kanata,Anya,5.91
Kiara,Anya,6.88
Korone,Anya,5.29
Lamy,Anya,4.72
Luna,Anya,8.85
Marine,Anya,4.54
Matsuri,Anya,5.36
Mel,Anya,11.08
Miko,Anya,5.05
Mio,Anya,5.35
Miyabi,Anya,9.64
Moona,Anya,13.51
Nene,Anya,8.11
Noel,Anya,5.11
Oga,Anya,10.18
Okayu,Anya,3.81
Ollie,Anya,14.74
Pekora,Anya,3.88
Polka,Anya,8.15
Reine,Anya,20.67
Rikka,Anya,10.8
Risu,Anya,23.91
Roberu,Anya,9.48
Roboco,Anya,8.42
Rushia,Anya,4.26
Shien,Anya,5.91
Shion,Anya,5.36
Sora,Anya,10.04
Subaru,Anya,5.45
Suisei,Anya,6.21
Temma,Anya,12.11
Towa,Anya,7.93
Watame,Anya,6.98
Aki,Aqua,10.44
Amelia,Aqua,2.82
Anya,Aqua,4.19
Aruran,Aqua,5.84
Astel,Aqua,5.66
Ayame,Aqua,15.25
AZki,Aqua,13.46
Botan,Aqua,7.63
Calli,Aqua,2.98
Choco,Aqua,13.52
Coco,Aqua,5.05
Flare,Aqua,9.15
Fubuki,Aqua,8
Gura,Aqua,1.9
Haato,Aqua,8.21
Ina,Aqua,2.98
Iofi,Aqua,4.44
Izuru,Aqua,5.13
Kanata,Aqua,9.73
Kiara,Aqua,3.25
Korone,Aqua,7.47
Lamy,Aqua,10.81
Luna,Aqua,12.49
Marine,Aqua,7.74
Matsuri,Aqua,10.48
Mel,Aqua,13.6
Miko,Aqua,8.99
Mio,Aqua,12.02
Miyabi,Aqua,4.87
Moona,Aqua,3.15
Nene,Aqua,8.74
Noel,Aqua,7.9
Oga,Aqua,6.54
Okayu,Aqua,9.16
Ollie,Aqua,2.95
Pekora,Aqua,6.55
Polka,Aqua,9.49
Reine,Aqua,4.03
Rikka,Aqua,7.24
Risu,Aqua,3.76
Roberu,Aqua,7.33
Roboco,Aqua,10.06
Rushia,Aqua,9.13
Shien,Aqua,4.2
Shion,Aqua,19.81
Sora,Aqua,12.09
Subaru,Aqua,8.08
Suisei,Aqua,10.54
Temma,Aqua,4.31
Towa,Aqua,10.08
Watame,Aqua,8.3
Aki,Aruran,4.6
Amelia,Aruran,1.38
Anya,Aruran,4.06
Aqua,Aruran,1.58
Astel,Aruran,16.69
Ayame,Aruran,1.74
AZki,Aruran,4.89
Botan,Aruran,2.41
Calli,Aruran,1.63
Choco,Aruran,4.05
Coco,Aruran,1.98
Flare,Aruran,2.99
Fubuki,Aruran,2.16
Gura,Aruran,0.82
Haato,Aruran,1.91
Ina,Aruran,1.66
Iofi,Aruran,4
Izuru,Aruran,23.38
Kanata,Aruran,2.13
Kiara,Aruran,1.62
Korone,Aruran,1.81
Lamy,Aruran,1.96
Luna,Aruran,3.27
Marine,Aruran,1.71
Matsuri,Aruran,2.01
Mel,Aruran,3.81
Miko,Aruran,1.67
Mio,Aruran,2.23
Miyabi,Aruran,36.94
Moona,Aruran,1.63
Nene,Aruran,2.43
Noel,Aruran,1.94
Oga,Aruran,31.06
Okayu,Aruran,1.64
Ollie,Aruran,2.88
Pekora,Aruran,1.22
Polka,Aruran,3.01
Reine,Aruran,3.17
Rikka,Aruran,25.61
Risu,Aruran,3.73
Roberu,Aruran,19.58
Roboco,Aruran,3.01
Rushia,Aruran,1.36
Shien,Aruran,27.82
Shion,Aruran,1.99
Sora,Aruran,3.47
Subaru,Aruran,2
Suisei,Aruran,2.13
Temma,Aruran,30.56
Towa,Aruran,2.56
Watame,Aruran,2.1
Aki,Astel,6.48
Amelia,Astel,3.05
Anya,Astel,8.39
Aqua,Astel,3.41
Aruran,Astel,37.19
Ayame,Astel,3.46
AZki,Astel,7.68
Botan,Astel,3.86
Calli,Astel,2.93
Choco,Astel,8.06
Coco,Astel,3.61
Flare,Astel,4.43
Fubuki,Astel,3.4
Gura,Astel,1.64
Haato,Astel,3.84
Ina,Astel,3.25
Iofi,Astel,8.49
Izuru,Astel,44.26
Kanata,Astel,3.5
Kiara,Astel,3.1
Korone,Astel,2.92
Lamy,Astel,2.96
Luna,Astel,5
Marine,Astel,2.71
Matsuri,Astel,4.62
Mel,Astel,6.2
Miko,Astel,2.95
Mio,Astel,3.43
Miyabi,Astel,48.09
Moona,Astel,4.29
Nene,Astel,4.48
Noel,Astel,2.99
Oga,Astel,32.23
Okayu,Astel,2.49
Ollie,Astel,7.5
Pekora,Astel,2.3
Polka,Astel,4.7
Reine,Astel,7.71
Rikka,Astel,31.33
Risu,Astel,7.19
Roberu,Astel,23.65
Roboco,Astel,5.52
Rushia,Astel,2.44
Shien,Astel,36.84
Shion,Astel,3.65
Sora,Astel,5.6
Subaru,Astel,3.24
Suisei,Astel,4.14
Temma,Astel,41.74
Towa,Astel,5.94
Watame,Astel,3.53
Aki,Ayame,17.25
Amelia,Ayame,4.04
Anya,Ayame,7.03
Aqua,Ayame,20.2
Aruran,Ayame,8.5
Astel,Ayame,7.6
AZki,Ayame,17.97
Botan,Ayame,12.92
Calli,Ayame,4.72
Choco,Ayame,19.91
Coco,Ayame,8
Flare,Ayame,14.88
Fubuki,Ayame,13.22
Gura,Ayame,2.77
Haato,Ayame,10.38
Ina,Ayame,4.84
Iofi,Ayame,7.47
Izuru,Ayame,5.56
Kanata,Ayame,14.31
Kiara,Ayame,4.95
Korone,Ayame,10.57
Lamy,Ayame,17.08
Luna,Ayame,17.54
Marine,Ayame,10.61
