from,to,value
Anya,Anya,
Iofi,Anya,7.99
Kaela,Anya,3.57
Kobo,Anya,1.63
Moona,Anya,5.39
Ollie,Anya,5.69
Reine,Anya,7.52
Risu,Anya,7.03
Zeta,Anya,4.78
Anya,Iofi,24.01
Kaela,Iofi,10.07
Kobo,Iofi,8.18
Moona,Iofi,20.13
Ollie,Iofi,18.8
Reine,Iofi,15.51
Risu,Iofi,28.96
Zeta,Iofi,11.6
Anya,Kaela,40.29
Iofi,Kaela,37.85
Kobo,Kaela,22.61
Moona,Kaela,38.63
Ollie,Kaela,41.72
Reine,Kaela,34.78
Risu,Kaela,40.82
Zeta,Kaela,30.62
Anya,Kobo,12.11
Iofi,Kobo,20.28
Kaela,Kobo,14.92
Moona,Kobo,21.61
Ollie,Kobo,18.88
Reine,Kobo,18.11
Risu,Kobo,21.32
Zeta,Kobo,16.23
Anya,Moona,25.05
Iofi,Moona,31.11
Kaela,Moona,15.9
Kobo,Moona,13.48
Ollie,Moona,22.72
Reine,Moona,24.07
Risu,Moona,27.8
Zeta,Moona,16.86
Anya,Ollie,30.27
Iofi,Ollie,33.26
Kaela,Ollie,19.65
Kobo,Ollie,13.48
Moona,Ollie,26.01
Reine,Ollie,27.55
Risu,Ollie,31.26
Zeta,Ollie,18.9
Anya,Reine,27.14
Iofi,Reine,18.61
Kaela,Reine,11.11
Kobo,Reine,8.77
Moona,Reine,18.69
Ollie,Reine,18.68
Risu,Reine,18.41
Zeta,Reine,15.01
Anya,Risu,26.72
Iofi,Risu,36.6
Kaela,Risu,13.73
Kobo,Risu,10.87
Moona,Risu,22.73
Ollie,Risu,22.33
Reine,Risu,19.39
Zeta,Risu,15.01
Anya,Zeta,26.93
Iofi,Zeta,21.74
Kaela,Zeta,15.27
Kobo,Zeta,12.27
Moona,Zeta,20.44
Ollie,Zeta,20.02
Reine,Zeta,23.44
Risu,Zeta,22.25
