from,to,value
Aki,Aki,
Amelia,Aki,11.57
Aqua,Aki,14.94
Aruran,Aki,27.2
Astel,Aki,25.39
Ayame,Aki,17.58
AZki,Aki,38.34
Botan,Aki,17.46
Calli,Aki,13.05
Choco,Aki,29.71
Coco,Aki,18.61
Flare,Aki,22.55
Fubuki,Aki,15.28
Gura,Aki,8.64
Haato,Aki,20.06
Ina,Aki,13.19
Iofi,Aki,22.8
Izuru,Aki,14.29
Kanata,Aki,26.77
Kiara,Aki,14.39
Kira,Aki,21.64
Korone,Aki,9.87
Lamy,Aki,19.26
Luna,Aki,25.9
Marine,Aki,15.14
Matsuri,Aki,18.24
Mel,Aki,44.22
Miko,Aki,33.77
Mio,Aki,24.61
Miyabi,Aki,18.51
Moona,Aki,25.73
Nene,Aki,23.03
Noel,Aki,18.89
Oga,Aki,22.91
Okayu,Aki,13.45
Pekora,Aki,11.96
Polka,Aki,20.28
Rikka,Aki,18.68
Risu,Aki,20.24
Roberu,Aki,24.6
Roboco,Aki,27.45
Rushia,Aki,14.77
Shien,Aki,15.32
Shion,Aki,18.04
Sora,Aki,31.97
Subaru,Aki,22.2
Suisei,Aki,19.59
Temma,Aki,23.21
Towa,Aki,31.29
Watame,Aki,21.52
Aki,Amelia,41.52
Aqua,Amelia,20.22
Aruran,Amelia,35.71
Astel,Amelia,39.35
Ayame,Amelia,23.26
AZki,Amelia,36.81
Botan,Amelia,28.14
Calli,Amelia,50.69
Choco,Amelia,30.31
Coco,Amelia,32.53
Flare,Amelia,22.88
Fubuki,Amelia,28.8
Gura,Amelia,41.37
Haato,Amelia,33.4
Ina,Amelia,55.36
Iofi,Amelia,34.25
Izuru,Amelia,25.59
Kanata,Amelia,33.77
Kiara,Amelia,52.25
Kira,Amelia,29.59
Korone,Amelia,21.4
Lamy,Amelia,25.75
Luna,Amelia,35.98
Marine,Amelia,20.47
Matsuri,Amelia,28.91
Mel,Amelia,34.84
Miko,Amelia,32.19
Mio,Amelia,25.62
Miyabi,Amelia,23.18
Moona,Amelia,35.09
Nene,Amelia,28.5
Noel,Amelia,20.96
Oga,Amelia,27.31
Okayu,Amelia,21.17
Pekora,Amelia,20.2
Polka,Amelia,30.16
Rikka,Amelia,25.58
Risu,Amelia,36.24
Roberu,Amelia,38.84
Roboco,Amelia,29.51
Rushia,Amelia,23.05
Shien,Amelia,22.36
Shion,Amelia,22.02
Sora,Amelia,33.49
Subaru,Amelia,25.06
Suisei,Amelia,26.48
Temma,Amelia,32.79
Towa,Amelia,40.61
Watame,Amelia,29
Aki,Aqua,26.11
Amelia,Aqua,9.85
Aruran,Aqua,21.52
Astel,Aqua,20.28
Ayame,Aqua,36.51
AZki,Aqua,37.75
Botan,Aqua,26.1
Calli,Aqua,11.62
Choco,Aqua,34.6
Coco,Aqua,21.13
Flare,Aqua,40.93
Fubuki,Aqua,22.68
Gura,Aqua,7.92
Haato,Aqua,28.67
Ina,Aqua,10.57
Iofi,Aqua,21.68
Izuru,Aqua,14.04
Kanata,Aqua,37.02
Kiara,Aqua,12.87
Kira,Aqua,17.35
Korone,Aqua,15.1
Lamy,Aqua,32.01
Luna,Aqua,30.58
Marine,Aqua,34.28
Matsuri,Aqua,27.95
Mel,Aqua,48.1
Miko,Aqua,49.47
Mio,Aqua,40.76
Miyabi,Aqua,16.78
Moona,Aqua,22.76
Nene,Aqua,37.43
Noel,Aqua,32.36
Oga,Aqua,20.26
Okayu,Aqua,27.85
Pekora,Aqua,24.5
Polka,Aqua,31.1
Rikka,Aqua,18.43
Risu,Aqua,15.75
Roberu,Aqua,18.06
Roboco,Aqua,34.77
Rushia,Aqua,26.52
Shien,Aqua,15.73
Shion,Aqua,47.14
Sora,Aqua,36.3
Subaru,Aqua,35.07
Suisei,Aqua,37.3
Temma,Aqua,18.32
Towa,Aqua,34.38
Watame,Aqua,28.89
Aki,Aruran,4.33
Amelia,Aruran,1.59
Aqua,Aruran,1.96
Astel,Aruran,35.16
Ayame,Aruran,2.59
AZki,Aruran,8.03
Botan,Aruran,2.4
Calli,Aruran,2.06
Choco,Aruran,4.05
Coco,Aruran,2.29
Flare,Aruran,3.16
Fubuki,Aruran,2.32
Gura,Aruran,1.17
Haato,Aruran,2.59
Ina,Aruran,1.81
Iofi,Aruran,4.85
Izuru,Aruran,26.96
Kanata,Aruran,3.69
Kiara,Aruran,2.12
Kira,Aruran,40.14
Korone,Aruran,1.27
Lamy,Aruran,2.39
Luna,Aruran,3.49
Marine,Aruran,2.02
Matsuri,Aruran,2.96
Mel,Aruran,6.78
Miko,Aruran,4.62
Mio,Aruran,3.7
Miyabi,Aruran,54.5
Moona,Aruran,6.01
Nene,Aruran,3.3
Noel,Aruran,2.3
Oga,Aruran,32.28
Okayu,Aruran,2.08
Pekora,Aruran,1.55
Polka,Aruran,2.87
Rikka,Aruran,27.09
Risu,Aruran,4.26
Roberu,Aruran,15.74
Roboco,Aruran,4.05
Rushia,Aruran,1.75
Shien,Aruran,27.9
Shion,Aruran,2.34
Sora,Aruran,5.35
Subaru,Aruran,3.01
Suisei,Aruran,2.96
Temma,Aruran,44.35
Towa,Aruran,4.88
Watame,Aruran,2.6
Aki,Astel,3.36
Amelia,Astel,1.45
Aqua,Astel,1.53
Aruran,Astel,29.19
Ayame,Astel,1.92
AZki,Astel,5.38
Botan,Astel,1.74
Calli,Astel,1.72
Choco,Astel,3.05
Coco,Astel,1.74
Flare,Astel,2.3
Fubuki,Astel,1.74
Gura,Astel,1.06
Haato,Astel,1.98
Ina,Astel,1.71
Iofi,Astel,3.23
Izuru,Astel,31.76
Kanata,Astel,2.94
Kiara,Astel,1.73
Kira,Astel,39.45
Korone,Astel,0.98
Lamy,Astel,1.8
Luna,Astel,2.81
Marine,Astel,1.46
Matsuri,Astel,2.46
Mel,Astel,4.69
Miko,Astel,3.69
Mio,Astel,2.3
Miyabi,Astel,50.61
Moona,Astel,4.22
Nene,Astel,2.48
Noel,Astel,1.79
Oga,Astel,22.99
Okayu,Astel,1.45
Pekora,Astel,1.16
Polka,Astel,2.15
Rikka,Astel,26.34
Risu,Astel,2.98
Roberu,Astel,13.73
Roboco,Astel,3.11
Rushia,Astel,1.33
Shien,Astel,26.85
Shion,Astel,1.8
Sora,Astel,3.76
Subaru,Astel,2.06
Suisei,Astel,2.18
Temma,Astel,42.32
Towa,Astel,3.89
Watame,Astel,1.95
Aki,Ayame,17.74
Amelia,Ayame,6.54
Aqua,Ayame,21.09
Aruran,Ayame,16.39
Astel,Ayame,14.63
AZki,Ayame,32.11
Botan,Ayame,17.58
Calli,Ayame,7.69
Choco,Ayame,25.57
Coco,Ayame,12.83
Flare,Ayame,23.38
Fubuki,Ayame,15.71
Gura,Ayame,4.97
Haato,Ayame,15.92
Ina,Ayame,6.84
Iofi,Ayame,14.73
Izuru,Ayame,10.82
Kanata,Ayame,25.21
Kiara,Ayame,8.1
Kira,Ayame,15.14
Korone,Ayame,9.16
Lamy,Ayame,20.03
Luna,Ayame,18.08
Marine,Ayame,16.97
Matsuri,Ayame,18.69
Mel,Ayame,32.18
Miko,Ayame,33.25
Mio,Ayame,32.65
Miyabi,Ayame,13.32
Moona,Ayame,14.83
Nene,Ayame,23.27
Noel,Ayame,19.35
Oga,Ayame,15.86
Okayu,Ayame,18.64
Pekora,Ayame,12.34
Polka,Ayame,19.16
Rikka,Ayame,14.68
Risu,Ayame,11.05
Roberu,Ayame,13.62
Roboco,Ayame,24.62
Rushia,Ayame,15.19
Shien,Ayame,11.74
Shion,Ayame,25.01
Sora,Ayame,26.6
Subaru,Ayame,20.87
Suisei,Ayame,23.5
Temma,Ayame,15.65
Towa,Ayame,26.16
Watame,Ayame,18.1
Aki,AZki,2.09
Amelia,AZki,0.56
Aqua,AZki,1.18
Aruran,AZki,2.75
Astel,AZki,2.22
Ayame,AZki,1.74
Botan,AZki,1.12
Calli,AZki,0.71
Choco,AZki,2.34
Coco,AZki,0.97
Flare,AZki,1.57
Fubuki,AZki,0.95
Gura,AZki,0.4
Haato,AZki,1.11
Ina,AZki,0.65
Iofi,AZki,1.75
Izuru,AZki,1.65
Kanata,AZki,2.42
Kiara,AZki,0.73
Kira,AZki,2.91
Korone,AZki,0.49
Lamy,AZki,1.25
Luna,AZki,1.45
Marine,AZki,1.03
Matsuri,AZki,1.41
Mel,AZki,4.1
Miko,AZki,4.02
Mio,AZki,2.42
Miyabi,AZki,3.2
Moona,AZki,1.47
Nene,AZki,1.56
Noel,AZki,1.21
Oga,AZki,2.24
Okayu,AZki,1.15
Pekora,AZki,0.7
Polka,AZki,1.29
Rikka,AZki,3.24
Risu,AZki,1.35
Roberu,AZki,1.55
Roboco,AZki,2.28
Rushia,AZki,0.86
Shien,AZki,2.24
Shion,AZki,1.33
Sora,AZki,5.99
Subaru,AZki,1.46
Suisei,AZki,1.83
Temma,AZki,2.62
Towa,AZki,2.27
Watame,AZki,1.31
Aki,Botan,35.38
Amelia,Botan,15.9
Aqua,Botan,30.27
Aruran,Botan,30.56
Astel,Botan,26.62
Ayame,Botan,35.3
AZki,Botan,41.5
Calli,Botan,19.48
Choco,Botan,43.16
Coco,Botan,28.24
Flare,Botan,39.94
Fubuki,Botan,26.42
Gura,Botan,12.34
Haato,Botan,30.75
Ina,Botan,17.2
Iofi,Botan,26.02
Izuru,Botan,18.24
Kanata,Botan,39.93
Kiara,Botan,20.07
Kira,Botan,24.08
Korone,Botan,16.63
Lamy,Botan,46.52
Luna,Botan,33.37
Marine,Botan,30.6
