from,to,value
Anya,Anya,
Iofi,Anya,19.8
Kaela,Anya,11.4
Kobo,Anya,3.1
Moona,Anya,11.79
Ollie,Anya,10.18
Reine,Anya,16.01
Risu,Anya,19.12
Zeta,Anya,9.32
Anya,Iofi,20.52
Kaela,Iofi,11.21
Kobo,Iofi,4.11
Moona,Iofi,12.86
Ollie,Iofi,10.85
Reine,Iofi,14.21
Risu,Iofi,19.73
Zeta,Iofi,10.05
Anya,Kaela,47.96
Iofi,Kaela,45.53
Kobo,Kaela,16.07
Moona,Kaela,36.8
Ollie,Kaela,33.13
Reine,Kaela,44.17
Risu,Kaela,51.58
Zeta,Kaela,37.98
Anya,Kobo,36.66
Iofi,Kobo,46.84
Kaela,Kobo,45.13
Moona,Kobo,38.18
Ollie,Kobo,37.23
Reine,Kobo,41.51
Risu,Kobo,50.72
Zeta,Kobo,46.28
Anya,Moona,35.28
Iofi,Moona,37.15
Kaela,Moona,26.18
Kobo,Moona,9.67
Ollie,Moona,24.31
Reine,Moona,30.88
Risu,Moona,38.38
Zeta,Moona,22.08
Anya,Ollie,41
Iofi,Ollie,42.19
Kaela,Ollie,31.72
Kobo,Ollie,12.69
Moona,Ollie,32.71
Reine,Ollie,38.54
Risu,Ollie,43.36
Zeta,Ollie,27.31
Anya,Reine,34
Iofi,Reine,29.12
Kaela,Reine,22.29
Kobo,Reine,7.46
Moona,Reine,21.91
Ollie,Reine,20.32
Risu,Reine,32.58
Zeta,Reine,19.19
Anya,Risu,31.23
Iofi,Risu,31.11
Kaela,Risu,20.02
Kobo,Risu,7.01
Moona,Risu,20.95
Ollie,Risu,17.59
Reine,Risu,25.06
Zeta,Risu,16.98
Anya,Zeta,43.11
Iofi,Zeta,44.85
Kaela,Zeta,41.74
Kobo,Zeta,18.11
Moona,Zeta,34.11
Ollie,Zeta,31.35
Reine,Zeta,41.78
Risu,Zeta,48.06
