from,to,value
Aki,Aki,
Aqua,Aki,13.96
Ayame,Aki,13.17
AZki,Aki,25.22
Botan,Aki,20.87
Chloe,Aki,17.65
Choco,Aki,31.89
Flare,Aki,23.34
Fubuki,Aki,15.98
Iroha,Aki,18.97
Kanata,Aki,23.83
Korone,Aki,13.82
Koyori,Aki,14.64
Lamy,Aki,21.34
Laplus,Aki,20.81
Lui,Aki,18.6
Luna,Aki,20.74
Marine,Aki,13.97
Matsuri,Aki,26.33
Mel,Aki,40.2
Miko,Aki,12.95
Mio,Aki,19.32
Nene,Aki,20.75
Noel,Aki,19.58
Okayu,Aki,14.72
Pekora,Aki,10.32
Polka,Aki,20.78
Roboco,Aki,34.73
Shion,Aki,19.44
Sora,Aki,22.7
Subaru,Aki,13.61
Suisei,Aki,13.92
Towa,Aki,18.3
Watame,Aki,19.42
Aki,Aqua,39.05
Ayame,Aqua,33.54
AZki,Aqua,38.47
Botan,Aqua,33.63
Chloe,Aqua,36.35
Choco,Aqua,40.14
Flare,Aqua,39.44
Fubuki,Aqua,31.42
Iroha,Aqua,35.54
Kanata,Aqua,45.15
Korone,Aqua,26.11
Koyori,Aqua,28.06
Lamy,Aqua,37
Laplus,Aqua,38.64
Lui,Aqua,29.15
Luna,Aqua,31.75
Marine,Aqua,34.88
Matsuri,Aqua,47.22
Mel,Aqua,42.09
Miko,Aqua,30.21
Mio,Aqua,35.29
Nene,Aqua,36.11
Noel,Aqua,40.32
Okayu,Aqua,28.76
Pekora,Aqua,25.29
Polka,Aqua,33.41
Roboco,Aqua,41.66
Shion,Aqua,51.02
Sora,Aqua,33.35
Subaru,Aqua,25.37
Suisei,Aqua,34.02
Towa,Aqua,38.66
Watame,Aqua,30.81
Aki,Ayame,11.94
Aqua,Ayame,10.87
AZki,Ayame,12.32
Botan,Ayame,11.8
Chloe,Ayame,11.04
Choco,Ayame,15.71
Flare,Ayame,10.91
Fubuki,Ayame,9.99
Iroha,Ayame,12.15
Kanata,Ayame,14.77
Korone,Ayame,7.3
Koyori,Ayame,7.32
Lamy,Ayame,11.69
Laplus,Ayame,14.7
Lui,Ayame,8.39
Luna,Ayame,8.92
Marine,Ayame,8.36
Matsuri,Ayame,15.81
Mel,Ayame,15.31
Miko,Ayame,7.42
Mio,Ayame,10.46
Nene,Ayame,11.23
Noel,Ayame,10.11
Okayu,Ayame,9.01
Pekora,Ayame,5.99
Polka,Ayame,9.57
Roboco,Ayame,17.58
Shion,Ayame,15.65
Sora,Ayame,9.99
Subaru,Ayame,6.84
Suisei,Ayame,10.28
Towa,Ayame,13.7
Watame,Ayame,9.12
Aki,AZki,35.05
Aqua,AZki,19.11
Ayame,AZki,18.89
Botan,AZki,25.18
Chloe,AZki,25.03
Choco,AZki,32.57
Flare,AZki,29.24
Fubuki,AZki,20.55
Iroha,AZki,28.52
Kanata,AZki,46.21
Korone,AZki,15.9
Koyori,AZki,18.27
Lamy,AZki,26.16
Laplus,AZki,25.82
Lui,AZki,22.12
Luna,AZki,22.69
Marine,AZki,17.91
Matsuri,AZki,31.04
Mel,AZki,34.42
Miko,AZki,17.26
Mio,AZki,26.41
Nene,AZki,25.11
Noel,AZki,24.22
Okayu,AZki,18.97
Pekora,AZki,13.49
Polka,AZki,24.36
Roboco,AZki,34.47
Shion,AZki,25.86
Sora,AZki,31.57
Subaru,AZki,16.35
Suisei,AZki,20.4
Towa,AZki,23.61
Watame,AZki,23.29
Aki,Botan,23.35
Aqua,Botan,13.45
Ayame,Botan,14.56
AZki,Botan,20.26
Chloe,Botan,17.28
Choco,Botan,26.31
Flare,Botan,22.34
Fubuki,Botan,16.21
Iroha,Botan,17.78
Kanata,Botan,19.89
Korone,Botan,13.56
Koyori,Botan,13.58
Lamy,Botan,21.25
Laplus,Botan,20.52
Lui,Botan,18.73
Luna,Botan,17.9
Marine,Botan,13.62
Matsuri,Botan,21.65
Mel,Botan,22.7
Miko,Botan,12.74
Mio,Botan,18.81
Nene,Botan,20.18
Noel,Botan,17.93
Okayu,Botan,16.92
Pekora,Botan,10.9
Polka,Botan,22.12
Roboco,Botan,26.67
Shion,Botan,18.95
Sora,Botan,18.25
Subaru,Botan,13.32
Suisei,Botan,14.82
Towa,Botan,23.26
Watame,Botan,19.67
Aki,Chloe,27.97
Aqua,Chloe,20.6
Ayame,Chloe,19.3
AZki,Chloe,28.55
Botan,Chloe,24.49
Choco,Chloe,31.09
Flare,Chloe,26.12
Fubuki,Chloe,20.41
Iroha,Chloe,27.92
Kanata,Chloe,42.02
Korone,Chloe,18.2
Koyori,Chloe,19.74
Lamy,Chloe,28.02
Laplus,Chloe,32.95
Lui,Chloe,22.75
Luna,Chloe,23.43
Marine,Chloe,20.12
Matsuri,Chloe,28.27
Mel,Chloe,32.66
Miko,Chloe,17.91
Mio,Chloe,22.58
Nene,Chloe,25.21
Noel,Chloe,24.07
Okayu,Chloe,20.05
Pekora,Chloe,15.1
Polka,Chloe,23.38
Roboco,Chloe,30.53
Shion,Chloe,26.76
Sora,Chloe,21.93
Subaru,Chloe,16.35
Suisei,Chloe,20.22
Towa,Chloe,22.75
Watame,Chloe,22.31
Aki,Choco,18.99
Aqua,Choco,8.54
Ayame,Choco,10.31
AZki,Choco,13.95
Botan,Choco,14
Chloe,Choco,11.67
Flare,Choco,13.27
Fubuki,Choco,9.45
Iroha,Choco,12.59
Kanata,Choco,15.02
Korone,Choco,8.08
Koyori,Choco,8.07
Lamy,Choco,12.54
Laplus,Choco,13.9
Lui,Choco,11.43
Luna,Choco,12.64
Marine,Choco,8.47
Matsuri,Choco,17.24
Mel,Choco,24.4
Miko,Choco,7.46
Mio,Choco,11.22
Nene,Choco,12.54
Noel,Choco,12.49
Okayu,Choco,9.24
Pekora,Choco,6.03
Polka,Choco,12.34
Roboco,Choco,24.7
Shion,Choco,12.47
Sora,Choco,12.96
Subaru,Choco,8.19
Suisei,Choco,9.06
Towa,Choco,12.42
Watame,Choco,10.95
Aki,Flare,39.35
Aqua,Flare,23.77
Ayame,Flare,20.29
AZki,Flare,35.46
Botan,Flare,33.67
Chloe,Flare,27.77
Choco,Flare,37.59
Fubuki,Flare,27.2
Iroha,Flare,27.96
Kanata,Flare,45.7
Korone,Flare,20.75
Koyori,Flare,21.67
Lamy,Flare,31.73
Laplus,Flare,29.14
Lui,Flare,28.79
Luna,Flare,28.85
Marine,Flare,25.62
Matsuri,Flare,35.08
Mel,Flare,37.53
Miko,Flare,24.47
Mio,Flare,31.39
Nene,Flare,29.28
Noel,Flare,37.19
Okayu,Flare,23.9
Pekora,Flare,17.9
Polka,Flare,35.76
Roboco,Flare,38.74
Shion,Flare,31.53
Sora,Flare,31.02
Subaru,Flare,21.71
Suisei,Flare,26.7
Towa,Flare,29.61
Watame,Flare,28.59
Aki,Fubuki,40.92
Aqua,Fubuki,28.75
Ayame,Fubuki,28.22
AZki,Fubuki,37.85
Botan,Fubuki,37.11
Chloe,Fubuki,32.96
Choco,Fubuki,40.64
Flare,Fubuki,41.3
Iroha,Fubuki,35.8
Kanata,Fubuki,38.85
Korone,Fubuki,26.76
Koyori,Fubuki,27.78
Lamy,Fubuki,35.41
Laplus,Fubuki,35.88
Lui,Fubuki,34.66
Luna,Fubuki,31.49
Marine,Fubuki,25.95
Matsuri,Fubuki,42.36
Mel,Fubuki,45.11
Miko,Fubuki,28.92
Mio,Fubuki,39.05
Nene,Fubuki,33.56
Noel,Fubuki,35.39
Okayu,Fubuki,33.59
Pekora,Fubuki,21.52
Polka,Fubuki,38.08
Roboco,Fubuki,42.97
Shion,Fubuki,36.64
Sora,Fubuki,35.19
Subaru,Fubuki,26.53
Suisei,Fubuki,29.7
Towa,Fubuki,33.75
Watame,Fubuki,32.77
Aki,Iroha,33.56
Aqua,Iroha,22.48
Ayame,Iroha,23.71
AZki,Iroha,36.3
Botan,Iroha,28.12
Chloe,Iroha,31.16
Choco,Iroha,37.42
Flare,Iroha,29.35
Fubuki,Iroha,24.74
Kanata,Iroha,35.04
Korone,Iroha,18.99
Koyori,Iroha,22.16
Lamy,Iroha,28.82
Laplus,Iroha,41.33
Lui,Iroha,27.22
Luna,Iroha,23.9
Marine,Iroha,19.44
Matsuri,Iroha,34.97
Mel,Iroha,35.31
Miko,Iroha,19.63
Mio,Iroha,26.62
Nene,Iroha,28.28
Noel,Iroha,27.43
Okayu,Iroha,22.3
Pekora,Iroha,15.49
Polka,Iroha,26.84
Roboco,Iroha,37.18
Shion,Iroha,29.26
Sora,Iroha,28.05
Subaru,Iroha,18.55
Suisei,Iroha,23.03
Towa,Iroha,26.77
Watame,Iroha,25.37
Aki,Kanata,6.16
Aqua,Kanata,4.17
Ayame,Kanata,4.21
AZki,Kanata,8.59
Botan,Kanata,4.6
Chloe,Kanata,6.85
Choco,Kanata,6.52
Flare,Kanata,7.01
Fubuki,Kanata,3.92
Iroha,Kanata,5.12
Korone,Kanata,3.08
Koyori,Kanata,3.54
Lamy,Kanata,5.78
Laplus,Kanata,7.7
Lui,Kanata,3.85
Luna,Kanata,5.13
Marine,Kanata,4.62
Matsuri,Kanata,6.71
Mel,Kanata,7.16
Miko,Kanata,3.49
Mio,Kanata,5.01
Nene,Kanata,5.22
Noel,Kanata,5.63
Okayu,Kanata,3.66
Pekora,Kanata,3.09
Polka,Kanata,4.79
Roboco,Kanata,7.14
Shion,Kanata,5.76
Sora,Kanata,4.62
Subaru,Kanata,3.54
Suisei,Kanata,4.21
Towa,Kanata,4.87
Watame,Kanata,4.37
Aki,Korone,36.26
Aqua,Korone,24.49
Ayame,Korone,21.14
AZki,Korone,30.01
Botan,Korone,31.8
Chloe,Korone,30.11
Choco,Korone,35.59
Flare,Korone,32.28
Fubuki,Korone,27.42
Iroha,Korone,28.16
Kanata,Korone,31.27
Koyori,Korone,24.71
Lamy,Korone,31.1
Laplus,Korone,28.67
Lui,Korone,31.97
Luna,Korone,36.02
Marine,Korone,25.89
Matsuri,Korone,32.54
Mel,Korone,38.99
Miko,Korone,24.77
Mio,Korone,30.89
Nene,Korone,32.1
Noel,Korone,30.13
Okayu,Korone,30.01
Pekora,Korone,22.28
Polka,Korone,31.14
Roboco,Korone,37.79
Shion,Korone,33.2
Sora,Korone,29.08
Subaru,Korone,26.02
Suisei,Korone,23.4
Towa,Korone,28.93
Watame,Korone,30.85
Aki,Koyori,53.94
Aqua,Koyori,36.95
Ayame,Koyori,29.75
AZki,Koyori,48.43
Botan,Koyori,44.72
Chloe,Koyori,45.88
Choco,Koyori,49.92
Flare,Koyori,47.36
Fubuki,Koyori,39.97
Iroha,Koyori,46.14
Kanata,Koyori,50.44
