from,to,value
Anya,Anya,
Iofi,Anya,23.65
Kaela,Anya,13.94
Kobo,Anya,10.54
Moona,Anya,17.64
Ollie,Anya,11.6
Reine,Anya,18.74
Risu,Anya,22.39
Zeta,Anya,11.39
Anya,Iofi,23.46
Kaela,Iofi,13.85
Kobo,Iofi,11.56
Moona,Iofi,21.71
Ollie,Iofi,12.22
Reine,Iofi,16.23
Risu,Iofi,25.6
Zeta,Iofi,12.19
Anya,Kaela,31.36
Iofi,Kaela,31.41
Kobo,Kaela,33.94
Moona,Kaela,27.21
Ollie,Kaela,21.25
Reine,Kaela,27.75
Risu,Kaela,32.91
Zeta,Kaela,35.06
Anya,Kobo,31.78
Iofi,Kobo,35.14
Kaela,Kobo,45.52
Moona,Kobo,29.03
Ollie,Kobo,23.15
Reine,Kobo,26.75
Risu,Kobo,35.84
Zeta,Kobo,40.33
Anya,Moona,25.75
Iofi,Moona,31.94
Kaela,Moona,17.65
Kobo,Moona,14.04
Ollie,Moona,16.13
Reine,Moona,20.38
Risu,Moona,29.81
Zeta,Moona,15.3
Anya,Ollie,38.44
Iofi,Ollie,40.82
Kaela,Ollie,31.29
Kobo,Ollie,25.42
Moona,Ollie,36.62
Reine,Ollie,34.11
Risu,Ollie,40.38
Zeta,Ollie,26.3
Anya,Reine,34.02
Iofi,Reine,29.71
Kaela,Reine,22.4
Kobo,Reine,16.1
Moona,Reine,25.36
Ollie,Reine,18.7
Risu,Reine,31.77
Zeta,Reine,16.95
Anya,Risu,29.11
Iofi,Risu,33.55
Kaela,Risu,19.02
Kobo,Risu,15.44
Moona,Risu,26.56
Ollie,Risu,15.85
Reine,Risu,22.74
Zeta,Risu,16.08
Anya,Zeta,31.28
Iofi,Zeta,33.75
Kaela,Zeta,42.81
Kobo,Zeta,36.72
Moona,Zeta,28.8
Ollie,Zeta,21.81
Reine,Zeta,25.64
Risu,Zeta,33.97
