from,to,value
Anya,Anya,
Iofi,Anya,8.33
Kaela,Anya,3.22
Kobo,Anya,3.62
Moona,Anya,5.27
Ollie,Anya,5.05
Reine,Anya,9.39
Risu,Anya,6.39
Zeta,Anya,7.93
Anya,Iofi,31.54
Kaela,Iofi,10.06
Kobo,Iofi,10.56
Moona,Iofi,15.62
Ollie,Iofi,15.12
Reine,Iofi,23.47
Risu,Iofi,22.75
Zeta,Iofi,19.4
Anya,Kaela,51.11
Iofi,Kaela,42.16
Kobo,Kaela,23.17
Moona,Kaela,45.79
Ollie,Kaela,47.17
Reine,Kaela,53.57
Risu,Kaela,49.44
Zeta,Kaela,43.7
Anya,Kobo,15.18
Iofi,Kobo,11.7
Kaela,Kobo,6.12
Moona,Kobo,8.0
Ollie,Kobo,9.05
Reine,Kobo,10.45
Risu,Kobo,10.18
Zeta,Kobo,12.24
Anya,Moona,48.82
Iofi,Moona,38.18
Kaela,Moona,26.71
Kobo,Moona,17.66
Ollie,Moona,37.2
Reine,Moona,49.1
Risu,Moona,38.28
Zeta,Moona,35.33
Anya,Ollie,47.71
Iofi,Ollie,37.72
Kaela,Ollie,28.06
Kobo,Ollie,20.38
Moona,Ollie,37.94
Reine,Ollie,50.27
Risu,Ollie,39.69
Zeta,Ollie,33.8
Anya,Reine,35.99
Iofi,Reine,23.77
Kaela,Reine,12.94
Kobo,Reine,9.55
Moona,Reine,20.33
Ollie,Reine,20.41
Risu,Reine,22.49
Zeta,Reine,21.2
Anya,Risu,37.24
Iofi,Risu,35.0
Kaela,Risu,18.14
Kobo,Risu,14.14
Moona,Risu,24.08
Ollie,Risu,24.48
Reine,Risu,34.18
Zeta,Risu,26.15
Anya,Zeta,35.34
Iofi,Zeta,22.83
Kaela,Zeta,12.27
Kobo,Zeta,13.0
Moona,Zeta,17.0
Ollie,Zeta,15.95
Reine,Zeta,24.63
Risu,Zeta,20.0
