from,to,value
Aki,Aki,
Ao,Aki,1.98
Ayame,Aki,2.35
AZki,Aki,3.55
Botan,Aki,5.21
Chloe,Aki,1.99
Choco,Aki,9.55
Flare,Aki,4.69
Fubuki,Aki,1.86
Haato,Aki,5.5
Hajime,Aki,2.42
Iroha,Aki,2.28
Kanade,Aki,1.82
Kanata,Aki,2.66
Korone,Aki,2.45
Koyori,Aki,2.3
Lamy,Aki,2.71
Laplus,Aki,3
Lui,Aki,5.33
Luna,Aki,3.91
Marine,Aki,2.14
Matsuri,Aki,5.41
Miko,Aki,1.68
Mio,Aki,3.67
Nene,Aki,3.07
Noel,Aki,3.27
Okayu,Aki,1.93
Pekora,Aki,1.98
Polka,Aki,3.77
Raden,Aki,2.6
Ririka,Aki,2.6
Roboco,Aki,8.18
Shion,Aki,2.13
Sora,Aki,4.5
Subaru,Aki,2.35
Suisei,Aki,1.92
Towa,Aki,4.88
Watame,Aki,2.75
Aki,Ao,2.38
Ayame,Ao,1.36
AZki,Ao,3.13
Botan,Ao,3.73
Chloe,Ao,2.89
Choco,Ao,5.73
Flare,Ao,3.1
Fubuki,Ao,2.12
Haato,Ao,3.92
Hajime,Ao,10.88
Iroha,Ao,3.99
Kanade,Ao,8.59
Kanata,Ao,3.16
Korone,Ao,2.26
Koyori,Ao,2.66
Lamy,Ao,2.91
Laplus,Ao,4.17
Lui,Ao,6.15
Luna,Ao,3.46
Marine,Ao,3.58
Matsuri,Ao,4.53
Miko,Ao,2.29
Mio,Ao,3.16
Nene,Ao,3.62
Noel,Ao,4.29
Okayu,Ao,3.22
Pekora,Ao,2.05
Polka,Ao,4.86
Raden,Ao,6.43
Ririka,Ao,10.06
Roboco,Ao,5.62
Shion,Ao,2.35
Sora,Ao,3.15
Subaru,Ao,3.38
Suisei,Ao,2.68
Towa,Ao,2.15
Watame,Ao,2.59
Aki,Ayame,1.33
Ao,Ayame,0.64
AZki,Ayame,1.77
Botan,Ayame,1.64
Chloe,Ayame,2.5
Choco,Ayame,2.71
Flare,Ayame,1.72
Fubuki,Ayame,1.69
Haato,Ayame,1.31
Hajime,Ayame,1.46
Iroha,Ayame,2.32
Kanade,Ayame,1.46
Kanata,Ayame,1.59
Korone,Ayame,1.45
Koyori,Ayame,1.49
Lamy,Ayame,1.89
Laplus,Ayame,2.11
Lui,Ayame,1.42
Luna,Ayame,1.47
Marine,Ayame,1.01
Matsuri,Ayame,1.9
Miko,Ayame,0.88
Mio,Ayame,2.56
Nene,Ayame,1.97
Noel,Ayame,0.86
Okayu,Ayame,1.43
Pekora,Ayame,1.09
Polka,Ayame,1.24
Raden,Ayame,1.03
Ririka,Ayame,1.34
Roboco,Ayame,2.27
Shion,Ayame,4.3
Sora,Ayame,1.64
Subaru,Ayame,1.15
Suisei,Ayame,1.92
Towa,Ayame,3.37
Watame,Ayame,0.99
Aki,AZki,11.33
Ao,AZki,8.32
Ayame,AZki,10
Botan,AZki,9.86
Chloe,AZki,13.03
Choco,AZki,19.43
Flare,AZki,13.2
Fubuki,AZki,9.54
Haato,AZki,10.54
Hajime,AZki,7.92
Iroha,AZki,17.91
Kanade,AZki,9.65
Kanata,AZki,12.74
Korone,AZki,7.46
Koyori,AZki,13.95
Lamy,AZki,13.78
Laplus,AZki,6.06
Lui,AZki,14.14
Luna,AZki,10.25
Marine,AZki,9.56
Matsuri,AZki,12.57
Miko,AZki,7.26
Mio,AZki,14.82
Nene,AZki,10.72
Noel,AZki,11.3
Okayu,AZki,8.6
Pekora,AZki,7.75
Polka,AZki,11.16
Raden,AZki,8.68
Ririka,AZki,15.1
Roboco,AZki,17.54
Shion,AZki,10.06
Sora,AZki,25.14
Subaru,AZki,9.18
Suisei,AZki,11.12
Towa,AZki,9.54
Watame,AZki,9.81
Aki,Botan,9.09
Ao,Botan,5.41
Ayame,Botan,5.06
AZki,Botan,5.39
Chloe,Botan,5.14
Choco,Botan,8.12
Flare,Botan,8.47
Fubuki,Botan,4.42
Haato,Botan,4.57
Hajime,Botan,4.41
Iroha,Botan,5.4
Kanade,Botan,2.73
Kanata,Botan,4.93
Korone,Botan,4.48
Koyori,Botan,5.3
Lamy,Botan,9.57
Laplus,Botan,7.28
Lui,Botan,10.01
Luna,Botan,4.78
Marine,Botan,4.3
Matsuri,Botan,7.16
Miko,Botan,2.76
Mio,Botan,8.11
Nene,Botan,9.77
Noel,Botan,5.12
Okayu,Botan,4.79
Pekora,Botan,3.04
Polka,Botan,10.64
Raden,Botan,5.13
Ririka,Botan,5.16
Roboco,Botan,6.7
Shion,Botan,3.42
Sora,Botan,6.01
Subaru,Botan,5.26
Suisei,Botan,4.46
Towa,Botan,8.82
Watame,Botan,5.67
Aki,Chloe,3.29
Ao,Chloe,3.96
Ayame,Chloe,7.28
AZki,Chloe,6.73
Botan,Chloe,4.85
Choco,Chloe,8.76
Flare,Chloe,5.89
Fubuki,Chloe,4.45
Haato,Chloe,6.06
Hajime,Chloe,5.21
Iroha,Chloe,8.85
Kanade,Chloe,5.46
Kanata,Chloe,7.95
Korone,Chloe,3.82
Koyori,Chloe,8.55
Lamy,Chloe,8.95
Laplus,Chloe,7.06
Lui,Chloe,7.61
Luna,Chloe,4
Marine,Chloe,5.29
Matsuri,Chloe,8.04
Miko,Chloe,3.21
Mio,Chloe,5.58
Nene,Chloe,6.78
Noel,Chloe,5.83
Okayu,Chloe,4.81
Pekora,Chloe,3.76
Polka,Chloe,5.38
