from,to,value
Anya,Anya,
Iofi,Anya,14.98
Kaela,Anya,6.76
Kobo,Anya,2.63
Moona,Anya,10.93
Ollie,Anya,10.03
Reine,Anya,12.98
Risu,Anya,12.81
Zeta,Anya,8.52
Anya,Iofi,34.27
Kaela,Iofi,13.27
Kobo,Iofi,6.79
Moona,Iofi,21.63
Ollie,Iofi,18.4
Reine,Iofi,21.43
Risu,Iofi,26.67
Zeta,Iofi,15.26
Anya,Kaela,51.65
Iofi,Kaela,44.35
Kobo,Kaela,17.24
Moona,Kaela,46.29
Ollie,Kaela,40.94
Reine,Kaela,43.68
Risu,Kaela,46.48
Zeta,Kaela,36.04
Anya,Kobo,38.35
Iofi,Kobo,43.27
Kaela,Kobo,32.87
Moona,Kobo,38.73
Ollie,Kobo,35.97
Reine,Kobo,33.87
Risu,Kobo,40.55
Zeta,Kobo,37.43
Anya,Moona,35.11
Iofi,Moona,30.37
Kaela,Moona,19.45
Kobo,Moona,8.53
Ollie,Moona,25.03
Reine,Moona,25.31
Risu,Moona,29.31
Zeta,Moona,19.63
Anya,Ollie,43.85
Iofi,Ollie,35.17
Kaela,Ollie,23.41
Kobo,Ollie,10.79
Moona,Ollie,34.06
Reine,Ollie,32.74
Risu,Ollie,35.26
Zeta,Ollie,22.49
Anya,Reine,38.35
Iofi,Reine,27.68
Kaela,Reine,16.89
Kobo,Reine,6.87
Moona,Reine,23.29
Ollie,Reine,22.13
Risu,Reine,27.05
Zeta,Reine,19.08
Anya,Risu,41.01
Iofi,Risu,37.32
Kaela,Risu,19.47
Kobo,Risu,8.9
Moona,Risu,29.21
Ollie,Risu,25.82
Reine,Risu,29.3
Zeta,Risu,20.41
Anya,Zeta,42.12
Iofi,Zeta,32.97
Kaela,Zeta,23.31
Kobo,Zeta,12.7
Moona,Zeta,30.23
Ollie,Zeta,25.43
Reine,Zeta,31.92
Risu,Zeta,31.52
