from,to,value
Baelz,Baelz,
Bijou,Baelz,20.65
Calli,Baelz,37.14
Cecilia,Baelz,28.38
Elizabeth,Baelz,32.48
FuwaMoco,Baelz,25.28
Gigi,Baelz,27.42
Gura,Baelz,24.1
IRyS,Baelz,40.81
Ina,Baelz,36.04
Kiara,Baelz,33.86
Kronii,Baelz,39.11
Mumei,Baelz,44.39
Nerissa,Baelz,29.66
Raora,Baelz,26.42
Shiori,Baelz,35.81
Baelz,Bijou,31.99
Calli,Bijou,42.82
Cecilia,Bijou,44.3
Elizabeth,Bijou,44.46
FuwaMoco,Bijou,39.18
Gigi,Bijou,43.49
Gura,Bijou,31.13
IRyS,Bijou,40.81
Ina,Bijou,40.9
Kiara,Bijou,41.6
Kronii,Bijou,44.39
Mumei,Bijou,42.52
Nerissa,Bijou,46.36
Raora,Bijou,46.76
Shiori,Bijou,50.2
Baelz,Calli,24.38
Bijou,Calli,18.14
Cecilia,Calli,26.44
Elizabeth,Calli,34.07
FuwaMoco,Calli,22.21
Gigi,Calli,28.47
Gura,Calli,22.58
IRyS,Calli,30.33
Ina,Calli,28.36
Kiara,Calli,34.87
Kronii,Calli,39.22
Mumei,Calli,38.35
Nerissa,Calli,35.33
Raora,Calli,25.89
Shiori,Calli,36.4
Baelz,Cecilia,24.99
Bijou,Cecilia,25.18
Calli,Cecilia,35.48
Elizabeth,Cecilia,46.12
FuwaMoco,Cecilia,21.21
Gigi,Cecilia,42.88
Gura,Cecilia,31.03
IRyS,Cecilia,31.57
Ina,Cecilia,35.78
Kiara,Cecilia,44.67
Kronii,Cecilia,40.16
Mumei,Cecilia,39.93
Nerissa,Cecilia,35.1
Raora,Cecilia,40.33
Shiori,Cecilia,43.75
Baelz,Elizabeth,13.51
Bijou,Elizabeth,11.94
Calli,Elizabeth,21.6
Cecilia,Elizabeth,21.79
FuwaMoco,Elizabeth,13.16
Gigi,Elizabeth,19.68
Gura,Elizabeth,13.62
IRyS,Elizabeth,15.67
Ina,Elizabeth,18.21
Kiara,Elizabeth,27.43
Kronii,Elizabeth,23.69
Mumei,Elizabeth,20.94
Nerissa,Elizabeth,24.31
Raora,Elizabeth,20.85
Shiori,Elizabeth,26.64
Baelz,FuwaMoco,15.16
Bijou,FuwaMoco,15.17
Calli,FuwaMoco,20.29
Cecilia,FuwaMoco,14.45
Elizabeth,FuwaMoco,18.97
Gigi,FuwaMoco,13.06
Gura,FuwaMoco,15.43
IRyS,FuwaMoco,17.02
Ina,FuwaMoco,16.68
Kiara,FuwaMoco,16.71
Kronii,FuwaMoco,17.44
Mumei,FuwaMoco,24.1
Nerissa,FuwaMoco,17.92
Raora,FuwaMoco,17.07
Shiori,FuwaMoco,21.66
Baelz,Gigi,21.16
Bijou,Gigi,21.66
Calli,Gigi,33.47
Cecilia,Gigi,37.57
Elizabeth,Gigi,36.51
FuwaMoco,Gigi,16.8
Gura,Gigi,23.67
IRyS,Gigi,23.6
Ina,Gigi,27.65
Kiara,Gigi,33.42
Kronii,Gigi,36.12
Mumei,Gigi,32.23
Nerissa,Gigi,33.86
Raora,Gigi,28.44
Shiori,Gigi,36.96
Baelz,Gura,12.96
Bijou,Gura,10.8
Calli,Gura,18.49
Cecilia,Gura,18.94
Elizabeth,Gura,17.6
FuwaMoco,Gura,13.83
Gigi,Gura,16.49
IRyS,Gura,18.94
Ina,Gura,22.61
Kiara,Gura,21.32
Kronii,Gura,22.72
Mumei,Gura,29.06
Nerissa,Gura,16.26
Raora,Gura,13.94
Shiori,Gura,19.8
Baelz,IRyS,14.1
Bijou,IRyS,9.1
Calli,IRyS,15.96
Cecilia,IRyS,12.38
Elizabeth,IRyS,13.01
FuwaMoco,IRyS,9.81
Gigi,IRyS,10.57
Gura,IRyS,12.17
Ina,IRyS,15.75
Kiara,IRyS,15.74
Kronii,IRyS,21.83
Mumei,IRyS,23.38
Nerissa,IRyS,16.11
Raora,IRyS,12.4
Shiori,IRyS,17.71
Baelz,Ina,12.54
Bijou,Ina,9.18
Calli,Ina,15.03
Cecilia,Ina,14.14
Elizabeth,Ina,15.23
FuwaMoco,Ina,9.68
Gigi,Ina,12.47
Gura,Ina,14.63
IRyS,Ina,15.86
Kiara,Ina,18.57
Kronii,Ina,18.52
Mumei,Ina,24.82
Nerissa,Ina,14.28
Raora,Ina,13.21
Shiori,Ina,18.5
Baelz,Kiara,14.89
Bijou,Kiara,11.81
Calli,Kiara,23.36
Cecilia,Kiara,22.3
Elizabeth,Kiara,28.99
FuwaMoco,Kiara,12.25
Gigi,Kiara,19.04
Gura,Kiara,17.44
IRyS,Kiara,20.03
Ina,Kiara,23.47
Kronii,Kiara,24.43
Mumei,Kiara,22.45
Nerissa,Kiara,23.6
Raora,Kiara,21.4
Shiori,Kiara,26.21
Baelz,Kronii,13.07
Bijou,Kronii,9.58
Calli,Kronii,19.98
Cecilia,Kronii,15.24
Elizabeth,Kronii,19.03
FuwaMoco,Kronii,9.72
Gigi,Kronii,15.65
Gura,Kronii,14.13
IRyS,Kronii,21.12
Ina,Kronii,17.8
Kiara,Kronii,18.57
Mumei,Kronii,33.6
Nerissa,Kronii,20.82
Raora,Kronii,14.12
Shiori,Kronii,23.91
