from,to,value
Aki,Aki,
Ao,Aki,12.46
Aqua,Aki,13.35
Ayame,Aki,14.34
AZki,Aki,16.86
Botan,Aki,22.45
Chloe,Aki,16.02
Choco,Aki,28.13
Flare,Aki,20.72
Fubuki,Aki,11.96
Haato,Aki,17.28
Hajime,Aki,14.7
Iroha,Aki,12.79
Kanade,Aki,11.7
Kanata,Aki,15.41
Korone,Aki,12.48
Koyori,Aki,12.5
Lamy,Aki,16.82
Laplus,Aki,13.76
Lui,Aki,14.98
Luna,Aki,21.49
Marine,Aki,10.61
Matsuri,Aki,22.87
Mel,Aki,29.88
Miko,Aki,10.58
Mio,Aki,16.56
Nene,Aki,17.44
Noel,Aki,14.88
Okayu,Aki,12.45
Pekora,Aki,9.32
Polka,Aki,16.5
Raden,Aki,14.21
Ririka,Aki,13.33
Roboco,Aki,26.68
Sora,Aki,18.89
Subaru,Aki,13.5
Suisei,Aki,12.02
Towa,Aki,14.5
Watame,Aki,15.89
Aki,Ao,29.54
Aqua,Ao,24.85
Ayame,Ao,23.58
AZki,Ao,29.53
Botan,Ao,26.58
Chloe,Ao,32.23
Choco,Ao,38.74
Flare,Ao,30.98
Fubuki,Ao,26.15
Haato,Ao,33.36
Hajime,Ao,45.55
Iroha,Ao,30.56
Kanade,Ao,34.33
Kanata,Ao,33.11
Korone,Ao,25.49
Koyori,Ao,27.82
Lamy,Ao,31.31
Laplus,Ao,31.26
Lui,Ao,30.47
Luna,Ao,32.28
Marine,Ao,25.28
Matsuri,Ao,35.08
Mel,Ao,38.01
Miko,Ao,24.14
Mio,Ao,32.09
Nene,Ao,30.85
Noel,Ao,30.32
Okayu,Ao,28.82
Pekora,Ao,20.36
Polka,Ao,33.03
Raden,Ao,40.03
Ririka,Ao,34.46
Roboco,Ao,38.29
Sora,Ao,31.29
Subaru,Ao,28.57
Suisei,Ao,24.57
Towa,Ao,28.06
Watame,Ao,28.18
Aki,Aqua,23.57
Ao,Aqua,18.51
Ayame,Aqua,29.71
AZki,Aqua,25.17
Botan,Aqua,21.31
Chloe,Aqua,32.68
Choco,Aqua,32.3
Flare,Aqua,27.95
Fubuki,Aqua,22.62
Haato,Aqua,26.92
Hajime,Aqua,24.43
Iroha,Aqua,21.86
Kanade,Aqua,21.7
Kanata,Aqua,28.14
Korone,Aqua,19.66
Koyori,Aqua,20.68
Lamy,Aqua,27.56
Laplus,Aqua,24.31
Lui,Aqua,21.5
Luna,Aqua,29.59
Marine,Aqua,20.87
Matsuri,Aqua,32.94
Mel,Aqua,33.71
Miko,Aqua,19.85
Mio,Aqua,25.7
Nene,Aqua,27.08
Noel,Aqua,24.03
Okayu,Aqua,21.51
Pekora,Aqua,17.64
Polka,Aqua,24.94
Raden,Aqua,19.67
Ririka,Aqua,19.58
Roboco,Aqua,33.29
Sora,Aqua,25.24
Subaru,Aqua,20.04
Suisei,Aqua,23.51
Towa,Aqua,24.04
Watame,Aqua,23.87
Aki,Ayame,10.73
Ao,Ayame,7.45
Aqua,Ayame,12.59
AZki,Ayame,13.46
Botan,Ayame,10.71
Chloe,Ayame,16.78
Choco,Ayame,16.16
Flare,Ayame,13.03
Fubuki,Ayame,9.41
Haato,Ayame,11.03
Hajime,Ayame,11.3
Iroha,Ayame,11.18
Kanade,Ayame,9.06
Kanata,Ayame,11.17
Korone,Ayame,8.75
Koyori,Ayame,8.21
Lamy,Ayame,15.06
Laplus,Ayame,12.65
Lui,Ayame,9.92
Luna,Ayame,12.84
Marine,Ayame,7.4
Matsuri,Ayame,16.53
Mel,Ayame,17.59
Miko,Ayame,7.69
Mio,Ayame,12.59
Nene,Ayame,11.07
Noel,Ayame,9.99
Okayu,Ayame,9.11
Pekora,Ayame,6.49
Polka,Ayame,11.16
Raden,Ayame,10.12
Ririka,Ayame,8.2
Roboco,Ayame,15.46
Sora,Ayame,13.07
Subaru,Ayame,7.71
Suisei,Ayame,10.36
Towa,Ayame,10.28
Watame,Ayame,11.42
Aki,AZki,21.29
Ao,AZki,15.73
Aqua,AZki,17.99
Ayame,AZki,22.7
Botan,AZki,19.7
Chloe,AZki,25.88
Choco,AZki,31.67
Flare,AZki,27.13
Fubuki,AZki,18.76
Haato,AZki,23.15
Hajime,AZki,20.55
Iroha,AZki,23.87
Kanade,AZki,18.88
Kanata,AZki,24.46
Korone,AZki,17.19
Koyori,AZki,18.35
Lamy,AZki,27.26
Laplus,AZki,19.19
Lui,AZki,19.48
Luna,AZki,24.98
Marine,AZki,15.1
Matsuri,AZki,29.06
Mel,AZki,34.06
Miko,AZki,15.01
Mio,AZki,26.69
Nene,AZki,21.49
Noel,AZki,19.7
Okayu,AZki,17.78
Pekora,AZki,11.99
Polka,AZki,23.63
Raden,AZki,21.18
Ririka,AZki,17.78
Roboco,AZki,29.64
Sora,AZki,34.95
Subaru,AZki,16.32
Suisei,AZki,17.87
Towa,AZki,19.21
Watame,AZki,24.3
Aki,Botan,22.46
Ao,Botan,11.21
Aqua,Botan,12.07
Ayame,Botan,14.31
AZki,Botan,15.6
Chloe,Botan,16.06
Choco,Botan,25.35
Flare,Botan,20.36
Fubuki,Botan,12.61
Haato,Botan,15.61
Hajime,Botan,14.24
Iroha,Botan,12.71
Kanade,Botan,10.72
Kanata,Botan,14.51
Korone,Botan,13.1
Koyori,Botan,11.77
