from,to,value
Altare,Altare,
Aruran,Altare,9.6
Astel,Altare,19.88
Axel,Altare,46.08
Dezmond,Altare,39.16
Fuma,Altare,23.05
Gamma,Altare,16.21
Izuru,Altare,17.54
Miyabi,Altare,16.58
Oga,Altare,7.34
Rikka,Altare,15.91
Rio,Altare,26.45
Roberu,Altare,4.41
Shien,Altare,11.82
Temma,Altare,16.45
Uyu,Altare,21.52
Vesper,Altare,45.8
Altare,Aruran,3.62
Astel,Aruran,28.89
Axel,Aruran,4.21
Dezmond,Aruran,2.23
Fuma,Aruran,29.43
Gamma,Aruran,33.49
Izuru,Aruran,33.83
Miyabi,Aruran,42.33
Oga,Aruran,27.97
Rikka,Aruran,42.56
Rio,Aruran,25.85
Roberu,Aruran,19
Shien,Aruran,34.92
Temma,Aruran,48.04
Uyu,Aruran,34.6
Vesper,Aruran,3.25
Altare,Astel,4.45
Aruran,Astel,17.14
Axel,Astel,4.51
Dezmond,Astel,2.48
Fuma,Astel,26.71
Gamma,Astel,23.47
Izuru,Astel,57.89
Miyabi,Astel,38.27
Oga,Astel,12.71
Rikka,Astel,49.59
Rio,Astel,21.64
Roberu,Astel,12.12
Shien,Astel,31.57
Temma,Astel,40.21
Uyu,Astel,29.85
Vesper,Astel,3.28
Altare,Axel,46.82
Aruran,Axel,11.36
Astel,Axel,20.49
Dezmond,Axel,40.29
Fuma,Axel,26.83
Gamma,Axel,20.11
Izuru,Axel,21.05
Miyabi,Axel,20.28
Oga,Axel,10.45
Rikka,Axel,20.66
Rio,Axel,29.9
Roberu,Axel,5.76
Shien,Axel,14.99
Temma,Axel,19.84
Uyu,Axel,26.04
Vesper,Axel,46.62
Altare,Dezmond,48.43
Aruran,Dezmond,7.33
Astel,Dezmond,13.7
Axel,Dezmond,49.05
Fuma,Dezmond,17.02
Gamma,Dezmond,12.69
Izuru,Dezmond,9.02
Miyabi,Dezmond,11.46
Oga,Dezmond,6.78
Rikka,Dezmond,11.16
Rio,Dezmond,20.89
Roberu,Dezmond,3.53
Shien,Dezmond,9.7
Temma,Dezmond,11.23
Uyu,Dezmond,17.36
Vesper,Dezmond,60.13
Altare,Fuma,5.39
Aruran,Fuma,18.24
Astel,Fuma,27.9
Axel,Fuma,6.17
Dezmond,Fuma,3.22
Gamma,Fuma,32.8
Izuru,Fuma,37.09
Miyabi,Fuma,36.33
Oga,Fuma,16.1
Rikka,Fuma,42.56
Rio,Fuma,32.98
Roberu,Fuma,9.65
Shien,Fuma,30.16
Temma,Fuma,40.21
Uyu,Fuma,46.73
Vesper,Fuma,4.11
Altare,Gamma,5.86
Aruran,Gamma,32.09
Astel,Gamma,37.9
Axel,Gamma,7.15
Dezmond,Gamma,3.71
Fuma,Gamma,50.71
Izuru,Gamma,45.86
Miyabi,Gamma,48.32
Oga,Gamma,26.84
Rikka,Gamma,57.23
Rio,Gamma,41.4
Roberu,Gamma,19.71
Shien,Gamma,43.74
Temma,Gamma,49.87
Uyu,Gamma,55.53
Vesper,Gamma,4.67
Altare,Izuru,1.93
Aruran,Izuru,9.89
Astel,Izuru,28.52
Axel,Izuru,2.28
Dezmond,Izuru,0.8
Fuma,Izuru,17.49
Gamma,Izuru,13.99
Miyabi,Izuru,26.81
Oga,Izuru,6.78
Rikka,Izuru,34.3
Rio,Izuru,12.77
Roberu,Izuru,7.29
Shien,Izuru,20.11
Temma,Izuru,29.24
Uyu,Izuru,17.84
Vesper,Izuru,1.01
Altare,Miyabi,2.6
Aruran,Miyabi,17.58
Astel,Miyabi,26.79
Axel,Miyabi,3.13
Dezmond,Miyabi,1.45
Fuma,Miyabi,24.35
Gamma,Miyabi,20.95
Izuru,Miyabi,38.1
Oga,Miyabi,14.97
Rikka,Miyabi,43.18
Rio,Miyabi,20.66
Roberu,Miyabi,10.41
Shien,Miyabi,29.45
Temma,Miyabi,53.79
Uyu,Miyabi,29.37
Vesper,Miyabi,2.02
Altare,Oga,0.72
Aruran,Oga,7.25
Astel,Oga,5.56
Axel,Oga,1.01
Dezmond,Oga,0.54
Fuma,Oga,6.74
Gamma,Oga,7.26
Izuru,Oga,6.02
Miyabi,Oga,9.35
Rikka,Oga,9.5
Rio,Oga,5.33
Roberu,Oga,5.94
Shien,Oga,14.29
Temma,Oga,9.14
Uyu,Oga,8.68
Vesper,Oga,0.9
Altare,Rikka,2.13
Aruran,Rikka,15.09
Astel,Rikka,29.63
Axel,Rikka,2.72
Dezmond,Rikka,1.21
Fuma,Rikka,24.35
Gamma,Rikka,21.18
Izuru,Rikka,41.6
Miyabi,Rikka,36.86
Oga,Rikka,12.99
Rio,Rikka,17.51
Roberu,Rikka,9.82
Shien,Rikka,32.98
Temma,Rikka,42.82
Uyu,Rikka,27.71
Vesper,Rikka,1.38
Altare,Rio,9.72
Aruran,Rio,25.2
Astel,Rio,35.56
Axel,Rio,10.82
Dezmond,Rio,6.21
Fuma,Rio,51.89
Gamma,Rio,42.13
Izuru,Rio,42.61
Miyabi,Rio,48.5
Oga,Rio,20.06
Rikka,Rio,48.14
Roberu,Rio,14.12
Shien,Rio,32.98
Temma,Rio,45.43
Uyu,Rio,57.43
Vesper,Rio,8.29
Altare,Roberu,2.07
Aruran,Roberu,23.66
Astel,Roberu,25.43
Axel,Roberu,2.66
Dezmond,Roberu,1.34
Fuma,Roberu,19.39
Gamma,Roberu,25.61
Izuru,Roberu,31.08
Miyabi,Roberu,31.22
Oga,Roberu,28.53
Rikka,Roberu,34.5
Rio,Roberu,18.03
Shien,Roberu,31.92
Temma,Roberu,32.38
Uyu,Roberu,23.9
Vesper,Roberu,1.83
Altare,Shien,1.85
Aruran,Shien,14.51
Astel,Shien,22.1
Axel,Shien,2.31
Dezmond,Shien,1.23
Fuma,Shien,20.21
Gamma,Shien,18.96
Izuru,Shien,28.57
Miyabi,Shien,29.45
Oga,Shien,22.88
Rikka,Shien,38.64
Rio,Shien,14.05
Roberu,Shien,10.65
Temma,Shien,32.11
Uyu,Shien,22.47
Vesper,Shien,1.64
Altare,Temma,1.74
Aruran,Temma,13.48
Astel,Temma,19.01
Axel,Temma,2.07
Dezmond,Temma,0.96
Fuma,Temma,18.2
Gamma,Temma,14.6
Izuru,Temma,28.07
Miyabi,Temma,36.33
Oga,Temma,9.89
Rikka,Temma,33.88
Rio,Temma,13.07
Roberu,Temma,7.29
Shien,Temma,21.69
Uyu,Temma,19.98
Vesper,Temma,1.19
Altare,Uyu,5
Aruran,Uyu,21.32
Astel,Uyu,30.99
Axel,Uyu,5.95
Dezmond,Uyu,3.26
Fuma,Uyu,46.45
Gamma,Uyu,35.7
Izuru,Uyu,37.59
Miyabi,Uyu,43.56
Oga,Uyu,20.62
Rikka,Uyu,48.14
Rio,Uyu,36.29
Roberu,Uyu,11.82
Shien,Uyu,33.33
Temma,Uyu,43.86
Vesper,Uyu,4.22
Altare,Vesper,33.9
Aruran,Vesper,6.37
Astel,Vesper,10.86
Axel,Vesper,33.96
Dezmond,Vesper,35.98
Fuma,Vesper,13
Gamma,Vesper,9.56
Izuru,Vesper,6.77
Miyabi,Vesper,9.52
Oga,Vesper,6.78
Rikka,Vesper,7.64
Rio,Vesper,16.68
Roberu,Vesper,2.88
Shien,Vesper,7.76
Temma,Vesper,8.36
Uyu,Vesper,13.44
