from,to,value
Aki,Aki,
Ao,Aki,22.34
Aqua,Aki,20.23
Ayame,Aki,20.62
AZki,Aki,22.87
Botan,Aki,28.46
Chloe,Aki,21.64
Choco,Aki,33.65
Flare,Aki,32.5
Fubuki,Aki,19.1
Haato,Aki,24.73
Hajime,Aki,22.19
Iroha,Aki,19.21
Kanade,Aki,18.82
Kanata,Aki,23.17
Korone,Aki,22.8
Koyori,Aki,19.93
Lamy,Aki,25.54
Laplus,Aki,16.62
Lui,Aki,21.91
Luna,Aki,25.38
Marine,Aki,14.66
Matsuri,Aki,32.18
Mel,Aki,40.75
Miko,Aki,17.82
Mio,Aki,24.33
Nene,Aki,17.32
Noel,Aki,19.31
Okayu,Aki,19.63
Pekora,Aki,14.22
Polka,Aki,24.43
Raden,Aki,22.71
Ririka,Aki,19.15
Roboco,Aki,36.88
Shion,Aki,25.29
Sora,Aki,25.14
Subaru,Aki,18.83
Suisei,Aki,17.77
Towa,Aki,27.63
Watame,Aki,22.9
Aki,Ao,23.79
Aqua,Ao,18.54
Ayame,Ao,18.9
AZki,Ao,20.76
Botan,Ao,23.22
Chloe,Ao,22.92
Choco,Ao,33.1
Flare,Ao,26.25
Fubuki,Ao,17.82
Haato,Ao,24.31
Hajime,Ao,36.29
Iroha,Ao,21.45
Kanade,Ao,26.6
Kanata,Ao,22.95
Korone,Ao,19.65
Koyori,Ao,19.51
Lamy,Ao,24.44
Laplus,Ao,19.57
Lui,Ao,21.85
Luna,Ao,20.97
Marine,Ao,15.07
Matsuri,Ao,26.65
Mel,Ao,31.2
Miko,Ao,17.44
Mio,Ao,23.48
Nene,Ao,17.59
Noel,Ao,20.43
Okayu,Ao,20.9
Pekora,Ao,13.2
Polka,Ao,26.43
Raden,Ao,32.28
Ririka,Ao,26
Roboco,Ao,33.31
Shion,Ao,22.91
Sora,Ao,23.19
Subaru,Ao,18.76
Suisei,Ao,18.02
Towa,Ao,23.44
Watame,Ao,19.85
Aki,Aqua,23.47
Ao,Aqua,20.2
Ayame,Aqua,32.4
AZki,Aqua,24.39
Botan,Aqua,21.71
Chloe,Aqua,31.54
Choco,Aqua,31.56
Flare,Aqua,29.22
Fubuki,Aqua,21.91
Haato,Aqua,25.78
Hajime,Aqua,24.68
Iroha,Aqua,23.78
Kanade,Aqua,25.11
Kanata,Aqua,28.37
Korone,Aqua,25.13
Koyori,Aqua,23.21
Lamy,Aqua,31.24
Laplus,Aqua,21.42
Lui,Aqua,21.37
Luna,Aqua,24.31
Marine,Aqua,20.98
Matsuri,Aqua,27.29
Mel,Aqua,30.29
Miko,Aqua,21.89
Mio,Aqua,27.14
Nene,Aqua,19.23
Noel,Aqua,22.89
Okayu,Aqua,24.06
Pekora,Aqua,18.73
Polka,Aqua,25.34
Raden,Aqua,23.14
Ririka,Aqua,18.88
Roboco,Aqua,30.39
Shion,Aqua,38.47
Sora,Aqua,24.28
Subaru,Aqua,20.34
Suisei,Aqua,24.18
Towa,Aqua,27.01
Watame,Aqua,24.23
Aki,Ayame,13.25
Ao,Ayame,11.41
Aqua,Ayame,17.95
AZki,Ayame,16.97
Botan,Ayame,13.37
Chloe,Ayame,20.24
Choco,Ayame,23.02
Flare,Ayame,19.74
Fubuki,Ayame,13.86
Haato,Ayame,15.69
Hajime,Ayame,16.61
Iroha,Ayame,15.21
Kanade,Ayame,15.64
Kanata,Ayame,16.37
Korone,Ayame,14.48
Koyori,Ayame,13.02
Lamy,Ayame,19
Laplus,Ayame,15.5
Lui,Ayame,12.69
Luna,Ayame,14.58
Marine,Ayame,10.51
Matsuri,Ayame,16.17
Mel,Ayame,19.61
Miko,Ayame,11.28
Mio,Ayame,20.37
Nene,Ayame,11.32
Noel,Ayame,13.08
