from,to,value
Altare,Altare,
Aruran,Altare,32.97
Astel,Altare,44.25
Axel,Altare,70.34
Dezmond,Altare,60.77
Fuma,Altare,34.29
Gamma,Altare,27.94
Izuru,Altare,22.87
Miyabi,Altare,28.95
Oga,Altare,16.16
Rikka,Altare,23.82
Rio,Altare,40.55
Roberu,Altare,10.77
Shien,Altare,23.88
Temma,Altare,26.4
Uyu,Altare,35.94
Vesper,Altare,53.03
Altare,Aruran,7.14
Astel,Aruran,39.63
Axel,Aruran,11.24
Dezmond,Aruran,8.47
Fuma,Aruran,34.93
Gamma,Aruran,37.43
Izuru,Aruran,49.22
Miyabi,Aruran,64.17
Oga,Aruran,40.39
Rikka,Aruran,45.45
Rio,Aruran,48.08
Roberu,Aruran,23.63
Shien,Aruran,28.03
Temma,Aruran,61.27
Uyu,Aruran,48.04
Vesper,Aruran,6.54
Altare,Astel,3.86
Aruran,Astel,15.96
Axel,Astel,5.75
Dezmond,Astel,4.33
Fuma,Astel,22.73
Gamma,Astel,18.39
Izuru,Astel,32.95
Miyabi,Astel,32.39
Oga,Astel,13.97
Rikka,Astel,22.91
Rio,Astel,28.42
Roberu,Astel,8.92
Shien,Astel,13
Temma,Astel,33.72
Uyu,Astel,27.76
Vesper,Astel,3.17
Altare,Axel,41.02
Aruran,Axel,30.26
Astel,Axel,38.41
Dezmond,Axel,48.78
Fuma,Axel,28.15
Gamma,Axel,27.81
Izuru,Axel,21.12
Miyabi,Axel,28.14
Oga,Axel,19.21
Rikka,Axel,24
Rio,Axel,36.56
Roberu,Axel,11.08
Shien,Axel,22.09
Temma,Axel,24.47
Uyu,Axel,33.99
Vesper,Axel,40.4
Altare,Dezmond,47.69
Aruran,Dezmond,30.69
Astel,Dezmond,38.98
Axel,Dezmond,65.63
Fuma,Dezmond,25.92
Gamma,Dezmond,26.06
Izuru,Dezmond,19.57
Miyabi,Dezmond,25.91
Oga,Dezmond,16.16
Rikka,Dezmond,19.82
Rio,Dezmond,34.25
Roberu,Dezmond,9.82
Shien,Dezmond,20.46
Temma,Dezmond,23.31
Uyu,Dezmond,32.21
Vesper,Dezmond,51.13
Altare,Fuma,3.04
Aruran,Fuma,14.3
Astel,Fuma,23.1
Axel,Fuma,4.28
Dezmond,Fuma,2.93
Gamma,Fuma,24.37
Izuru,Fuma,27.33
Miyabi,Fuma,37.25
Oga,Fuma,13.97
Rikka,Fuma,21.82
Rio,Fuma,36.87
Roberu,Fuma,8.64
Shien,Fuma,12.39
Temma,Fuma,34.87
Uyu,Fuma,46.09
Vesper,Fuma,2.07
Altare,Gamma,3.04
Aruran,Gamma,18.81
Astel,Gamma,22.93
Axel,Gamma,5.19
Dezmond,Gamma,3.61
Fuma,Gamma,29.9
Izuru,Gamma,27.13
Miyabi,Gamma,36.03
Oga,Gamma,24.02
Rikka,Gamma,26.55
Rio,Gamma,43.32
Roberu,Gamma,14.26
Shien,Gamma,16.37
Temma,Gamma,34.87
