from,to,value
Aki,Aki,
Ao,Aki,19.08
Aqua,Aki,16.81
Ayame,Aki,17.99
AZki,Aki,17.59
Botan,Aki,23.37
Chloe,Aki,16.73
Choco,Aki,37.72
Flare,Aki,27.16
Fubuki,Aki,17.58
Haato,Aki,20.5
Hajime,Aki,18.72
Iroha,Aki,18.81
Kanade,Aki,16.25
Kanata,Aki,20.18
Korone,Aki,15.21
Koyori,Aki,14.85
Lamy,Aki,17.53
Laplus,Aki,15.71
Lui,Aki,19.93
Luna,Aki,19.31
Marine,Aki,14.95
Matsuri,Aki,23.51
Miko,Aki,13.73
Mio,Aki,18.28
Nene,Aki,19.77
Noel,Aki,17.22
Okayu,Aki,15.43
Pekora,Aki,14.55
Polka,Aki,21.03
Raden,Aki,17.17
Ririka,Aki,17.71
Roboco,Aki,31.48
Sora,Aki,22.8
Subaru,Aki,15.06
Suisei,Aki,16.94
Towa,Aki,30.12
Watame,Aki,18.49
Aki,Ao,11.49
Aqua,Ao,9.87
Ayame,Ao,10.05
AZki,Ao,11.67
Botan,Ao,14.69
Chloe,Ao,13.37
Choco,Ao,21.23
Flare,Ao,15.22
Fubuki,Ao,11.48
Haato,Ao,14.63
Hajime,Ao,29.69
Iroha,Ao,15.31
Kanade,Ao,20.37
Kanata,Ao,12.45
Korone,Ao,11.98
Koyori,Ao,10.47
Lamy,Ao,13.16
Laplus,Ao,14.8
Lui,Ao,17.04
Luna,Ao,13.21
Marine,Ao,12.37
Matsuri,Ao,17.2
Miko,Ao,9.9
Mio,Ao,12.67
Nene,Ao,16.98
Noel,Ao,12.3
Okayu,Ao,11.91
Pekora,Ao,8.1
Polka,Ao,16.4
Raden,Ao,21.09
Ririka,Ao,18.17
Roboco,Ao,20.22
Sora,Ao,14.18
Subaru,Ao,9.92
Suisei,Ao,12.16
Towa,Ao,13.15
Watame,Ao,11.77
Aki,Aqua,32.6
Ao,Aqua,31.81
Ayame,Aqua,31.81
AZki,Aqua,30.77
Botan,Aqua,33.75
Chloe,Aqua,37.19
Choco,Aqua,39.54
Flare,Aqua,35.2
Fubuki,Aqua,30.59
Haato,Aqua,31.49
Hajime,Aqua,33.22
Iroha,Aqua,33.06
Kanade,Aqua,31.46
Kanata,Aqua,34.29
Korone,Aqua,31.26
Koyori,Aqua,29.71
Lamy,Aqua,35.58
Laplus,Aqua,28.35
Lui,Aqua,33.16
Luna,Aqua,36.41
Marine,Aqua,34.19
Matsuri,Aqua,39.46
Miko,Aqua,28.21
Mio,Aqua,30.3
Nene,Aqua,36.82
Noel,Aqua,32.89
Okayu,Aqua,28.83
Pekora,Aqua,30.81
Polka,Aqua,31.05
Raden,Aqua,24.99
Ririka,Aqua,28.9
Roboco,Aqua,36.92
Sora,Aqua,30.61
Subaru,Aqua,27.31
Suisei,Aqua,33.48
Towa,Aqua,40.96
Watame,Aqua,29.02
Aki,Ayame,7.11
Ao,Ayame,6.6
Aqua,Ayame,6.48
AZki,Ayame,7.74
Botan,Ayame,8.46
Chloe,Ayame,9.91
Choco,Ayame,10.24
Flare,Ayame,8.83
Fubuki,Ayame,7.82
Haato,Ayame,7.09
Hajime,Ayame,7.7
Iroha,Ayame,10.49
Kanade,Ayame,6.89
Kanata,Ayame,7.38
Korone,Ayame,5.91
Koyori,Ayame,5.05
Lamy,Ayame,7.33
Laplus,Ayame,12.55
Lui,Ayame,6.7
Luna,Ayame,6.41
Marine,Ayame,6.86
Matsuri,Ayame,12.88
Miko,Ayame,4.65
Mio,Ayame,7.9
Nene,Ayame,9.18
Noel,Ayame,5.91
Okayu,Ayame,5.83
Pekora,Ayame,3.99
Polka,Ayame,7.31
Raden,Ayame,6.13
Ririka,Ayame,6.09
Roboco,Ayame,12.4
Sora,Ayame,8.11
Subaru,Ayame,4.25
Suisei,Ayame,9.63
Towa,Ayame,11.68
Watame,Ayame,6.36
Aki,AZki,21.34
Ao,AZki,23.51
Aqua,AZki,19.24
Ayame,AZki,23.75
Botan,AZki,27.27
Chloe,AZki,41.12
Choco,AZki,32.26
Flare,AZki,31.23
Fubuki,AZki,24.5
Haato,AZki,26.47
Hajime,AZki,25.76
Iroha,AZki,35.55
Kanade,AZki,24.46
Kanata,AZki,36.38
Korone,AZki,20.2
Koyori,AZki,20.89
Lamy,AZki,27.08
Laplus,AZki,22.72
Lui,AZki,25.23
Luna,AZki,25.15
Marine,AZki,22.96
Matsuri,AZki,34.33
Miko,AZki,18.29
Mio,AZki,26.95
Nene,AZki,28.7
Noel,AZki,20.78
Okayu,AZki,20.08
Pekora,AZki,14.61
Polka,AZki,26.44
Raden,AZki,23.41
Ririka,AZki,24.07
Roboco,AZki,38.6
Sora,AZki,36.7
Subaru,AZki,16.3
Suisei,AZki,28.3
Towa,AZki,26.22
Watame,AZki,25.33
Aki,Botan,17.06
Ao,Botan,17.81
Aqua,Botan,12.7
Ayame,Botan,15.62
AZki,Botan,16.4
Chloe,Botan,17.35
Choco,Botan,25.04
Flare,Botan,23.12
Fubuki,Botan,15.04
Haato,Botan,16.52
Hajime,Botan,17.6
Iroha,Botan,18.97
Kanade,Botan,13.09
Kanata,Botan,15.34
Korone,Botan,16.27
Koyori,Botan,13.42
Lamy,Botan,18.83
Laplus,Botan,15.8
Lui,Botan,20.59
Luna,Botan,19.71
Marine,Botan,14.52
Matsuri,Botan,22.87
Miko,Botan,11.6
Mio,Botan,20.23
Nene,Botan,21.65
Noel,Botan,14.75
Okayu,Botan,16.58
Pekora,Botan,10.08
Polka,Botan,23.09
Raden,Botan,16.41
Ririka,Botan,14.46
Roboco,Botan,24.09
Sora,Botan,17.1
Subaru,Botan,13.42
Suisei,Botan,16.52
Towa,Botan,20.81
Watame,Botan,16.45
Aki,Chloe,11.94
Ao,Chloe,15.85
Aqua,Chloe,13.69
Ayame,Chloe,17.9
AZki,Chloe,24.2
Botan,Chloe,16.97
Choco,Chloe,20.71
Flare,Chloe,19.08
Fubuki,Chloe,14.88
Haato,Chloe,18.06
Hajime,Chloe,18.3
Iroha,Chloe,23.43
Kanade,Chloe,16.4
Kanata,Chloe,29.55
Korone,Chloe,15.07
Koyori,Chloe,14.36
Lamy,Chloe,20.75
Laplus,Chloe,18.86
