from,to,value
Aki,Aki,
Amelia,Aki,4.52
Anya,Aki,12.27
Aqua,Aki,9.39
Aruran,Aki,16.83
Astel,Aki,8.55
AZki,Aki,21.16
Botan,Aki,11
Calli,Aki,4.62
Choco,Aki,14.03
Coco,Aki,6.6
Flare,Aki,14.34
Fubuki,Aki,9.86
Gura,Aki,2.67
Haato,Aki,16.77
Ina,Aki,5.36
Iofi,Aki,7.71
Izuru,Aki,5.59
Kanata,Aki,11.3
Kiara,Aki,6.43
Korone,Aki,7.72
Lamy,Aki,12.64
Luna,Aki,18.96
Marine,Aki,7.18
Matsuri,Aki,14.84
Mel,Aki,27.08
Miko,Aki,10.77
Mio,Aki,14.62
Miyabi,Aki,8.49
Moona,Aki,6.21
Nene,Aki,12.83
Noel,Aki,10.77
Oga,Aki,11.05
Okayu,Aki,9.58
Ollie,Aki,5.62
Pekora,Aki,6.35
Polka,Aki,14.42
Reine,Aki,8.63
Rikka,Aki,9.18
Risu,Aki,7.39
Roberu,Aki,10.86
Roboco,Aki,16.87
Rushia,Aki,8.07
Shien,Aki,5.36
Shion,Aki,10.16
Sora,Aki,20.54
Subaru,Aki,10.04
Suisei,Aki,10.19
Temma,Aki,6.92
Towa,Aki,14.08
Watame,Aki,10.81
Aki,Amelia,24.74
Anya,Amelia,31.38
Aqua,Amelia,13.32
Aruran,Amelia,18.78
Astel,Amelia,18.93
AZki,Amelia,23.24
Botan,Amelia,16.7
Calli,Amelia,31.99
Choco,Amelia,19.43
Coco,Amelia,17.85
Flare,Amelia,13.82
Fubuki,Amelia,17.4
Gura,Amelia,24.27
Haato,Amelia,22.12
Ina,Amelia,38.17
Iofi,Amelia,16.33
Izuru,Amelia,10.55
Kanata,Amelia,17.72
Kiara,Amelia,37.03
Korone,Amelia,17.4
Lamy,Amelia,12.1
Luna,Amelia,19.1
Marine,Amelia,15.25
Matsuri,Amelia,16.76
Mel,Amelia,40.83
Miko,Amelia,14.2
Mio,Amelia,13.76
Miyabi,Amelia,12.63
Moona,Amelia,15.27
Nene,Amelia,19.69
Noel,Amelia,11.69
Oga,Amelia,11.22
Okayu,Amelia,11.98
Ollie,Amelia,23.43
Pekora,Amelia,11.09
Polka,Amelia,19.75
Reine,Amelia,29.42
Rikka,Amelia,17.36
Risu,Amelia,23.28
Roberu,Amelia,18.84
Roboco,Amelia,22.22
Rushia,Amelia,11.68
Shien,Amelia,9.51
Shion,Amelia,6.81
Sora,Amelia,24.54
Subaru,Amelia,13.07
Suisei,Amelia,17.12
Temma,Amelia,16.19
Towa,Amelia,20.2
Watame,Amelia,16.67
Aki,Anya,6.41
Amelia,Anya,3
Aqua,Anya,2.63
Aruran,Anya,5.94
Astel,Anya,7.77
AZki,Anya,5.82
Botan,Anya,3.14
Calli,Anya,3.22
Choco,Anya,4.02
Coco,Anya,2.37
Flare,Anya,3.31
Fubuki,Anya,2.84
Gura,Anya,1.85
Haato,Anya,4.35
Ina,Anya,3.24
Iofi,Anya,14.43
Izuru,Anya,3.32
Kanata,Anya,3.25
Kiara,Anya,3.67
Korone,Anya,2.31
Lamy,Anya,2.62
Luna,Anya,4.91
Marine,Anya,2.17
Matsuri,Anya,3.36
Mel,Anya,9.6
Miko,Anya,2.68
Mio,Anya,3.26
Miyabi,Anya,6.13
Moona,Anya,7.41
Nene,Anya,3.81
Noel,Anya,2.25
Oga,Anya,4.45
Okayu,Anya,2.28
Ollie,Anya,8.08
Pekora,Anya,2.1
Polka,Anya,3.97
Reine,Anya,12.08
Rikka,Anya,6.69
Risu,Anya,16.98
Roberu,Anya,4.59
Roboco,Anya,5.08
Rushia,Anya,2.12
Shien,Anya,3.69
Shion,Anya,1.37
Sora,Anya,6.73
Subaru,Anya,2.62
Suisei,Anya,2.88
Temma,Anya,4.47
Towa,Anya,4.22
Watame,Anya,2.95
Aki,Aqua,20.81
Amelia,Aqua,5.4
Anya,Aqua,11.17
Aruran,Aqua,12.24
Astel,Aqua,9.58
AZki,Aqua,19.54
Botan,Aqua,14.44
Calli,Aqua,5.37
Choco,Aqua,16.1
Coco,Aqua,8.45
Flare,Aqua,18.66
Fubuki,Aqua,13.57
Gura,Aqua,3.91
Haato,Aqua,24.39
Ina,Aqua,5.62
Iofi,Aqua,8.42
Izuru,Aqua,8.45
Kanata,Aqua,16.43
Kiara,Aqua,6.46
Korone,Aqua,12.4
Lamy,Aqua,18.76
Luna,Aqua,21.94
Marine,Aqua,12.37
Matsuri,Aqua,21.18
Mel,Aqua,21.6
Miko,Aqua,16.65
Mio,Aqua,21.58
Miyabi,Aqua,8.41
Moona,Aqua,7.58
Nene,Aqua,18.17
Noel,Aqua,16.48
Oga,Aqua,10.43
Okayu,Aqua,16.66
Ollie,Aqua,6.22
Pekora,Aqua,12.55
Polka,Aqua,17.61
Reine,Aqua,8.24
Rikka,Aqua,10.11
Risu,Aqua,7.36
Roberu,Aqua,10.94
Roboco,Aqua,17.39
Rushia,Aqua,16.25
Shien,Aqua,6.6
Shion,Aqua,41.42
Sora,Aqua,20.7
Subaru,Aqua,15.48
Suisei,Aqua,16.81
Temma,Aqua,6.37
Towa,Aqua,18.84
Watame,Aqua,14.03
Aki,Aruran,7.59
Amelia,Aruran,1.55
Anya,Aruran,5.12
Aqua,Aruran,2.49
Astel,Aruran,18.68
AZki,Aruran,4.89
Botan,Aruran,2.82
Calli,Aruran,1.59
Choco,Aruran,3.55
Coco,Aruran,1.72
Flare,Aruran,3.43
Fubuki,Aruran,3.02
Gura,Aruran,0.92
Haato,Aruran,3.45
Ina,Aruran,1.88
Iofi,Aruran,3.77
Izuru,Aruran,29.87
Kanata,Aruran,2.85
Kiara,Aruran,1.95
Korone,Aruran,2.1
Lamy,Aruran,3.02
Luna,Aruran,4.17
Marine,Aruran,1.87
Matsuri,Aruran,4.29
Mel,Aruran,6.12
Miko,Aruran,2.31
Mio,Aruran,3.51
Miyabi,Aruran,38.71
Moona,Aruran,1.96
Nene,Aruran,3.14
Noel,Aruran,2.48
Oga,Aruran,38.22
Okayu,Aruran,2.67
Ollie,Aruran,2.63
Pekora,Aruran,1.62
Polka,Aruran,3.76
Reine,Aruran,3.16
Rikka,Aruran,34.27
Risu,Aruran,2.99
Roberu,Aruran,16.49
Roboco,Aruran,4.2
Rushia,Aruran,1.88
Shien,Aruran,28.37
Shion,Aruran,2.69
Sora,Aruran,5.1
Subaru,Aruran,2.76
Suisei,Aruran,2.7
Temma,Aruran,23.42
Towa,Aruran,3.75
Watame,Aruran,2.59
Aki,Astel,6.72
Amelia,Astel,2.72
Anya,Astel,11.68
Aqua,Astel,3.4
Aruran,Astel,32.55
AZki,Astel,6.44
Botan,Astel,3.71
Calli,Astel,2.93
Choco,Astel,5.61
Coco,Astel,2.58
Flare,Astel,3.89
Fubuki,Astel,3.38
Gura,Astel,1.64
Haato,Astel,5.53
Ina,Astel,2.98
Iofi,Astel,7.31
Izuru,Astel,49.71
Kanata,Astel,3.63
Kiara,Astel,2.94
Korone,Astel,2.57
Lamy,Astel,2.97
Luna,Astel,4.84
Marine,Astel,2.55
Matsuri,Astel,5.36
Mel,Astel,8.41
Miko,Astel,3.21
Mio,Astel,3.81
Miyabi,Astel,46.95
Moona,Astel,4.31
Nene,Astel,4.13
Noel,Astel,2.81
Oga,Astel,36.25
Okayu,Astel,2.67
Ollie,Astel,6.45
Pekora,Astel,2.42
Polka,Astel,4.41
Reine,Astel,6.59
Rikka,Astel,39.99
Risu,Astel,7.49
Roberu,Astel,19.79
Roboco,Astel,5.55
Rushia,Astel,2.41
Shien,Astel,33.79
Shion,Astel,3.41
Sora,Astel,5.95
Subaru,Astel,3.17
Suisei,Astel,3.98
Temma,Astel,30.6
Towa,Astel,6.16
Watame,Astel,3.07
Aki,AZki,16.86
Amelia,AZki,3.39
Anya,AZki,8.88
Aqua,AZki,7.03
Aruran,AZki,8.65
Astel,AZki,6.53
Botan,AZki,7.47
Calli,AZki,3.52
Choco,AZki,8.68
Coco,AZki,4.43
Flare,AZki,10.31
Fubuki,AZki,6.29
Gura,AZki,2.13
Haato,AZki,13.6
Ina,AZki,3.98
Iofi,AZki,6.39
Izuru,AZki,4.75
Kanata,AZki,7.74
Kiara,AZki,4.4
Korone,AZki,5.18
Lamy,AZki,8
Luna,AZki,12.49
Marine,AZki,5.01
Matsuri,AZki,9.68
Mel,AZki,18.79
Miko,AZki,7.39
Mio,AZki,9.99
Miyabi,AZki,5.67
