from,to,value
Anya,Anya,
Iofi,Anya,21.57
Kaela,Anya,10.52
Kobo,Anya,4.55
Moona,Anya,15.95
Ollie,Anya,15.63
Reine,Anya,22.03
Risu,Anya,21.76
Zeta,Anya,12.15
Anya,Iofi,29.76
Kaela,Iofi,12.89
Kobo,Iofi,7.46
Moona,Iofi,21.77
Ollie,Iofi,20.1
Reine,Iofi,22
Risu,Iofi,31.73
Zeta,Iofi,15.15
Anya,Kaela,49.78
Iofi,Kaela,44.19
Kobo,Kaela,18.47
Moona,Kaela,43.55
Ollie,Kaela,40.88
Reine,Kaela,42.15
Risu,Kaela,48.71
Zeta,Kaela,35.13
Anya,Kobo,37.69
Iofi,Kobo,44.78
Kaela,Kobo,32.34
Moona,Kobo,37.78
Ollie,Kobo,38
Reine,Kobo,33.43
Risu,Kobo,43.92
Zeta,Kobo,35.34
Anya,Moona,31.7
Iofi,Moona,31.36
Kaela,Moona,18.3
Kobo,Moona,9.07
Ollie,Moona,24.24
Reine,Moona,27.34
Risu,Moona,32.15
Zeta,Moona,19.54
Anya,Ollie,35.99
Iofi,Ollie,33.53
Kaela,Ollie,19.89
Kobo,Ollie,10.56
Moona,Ollie,28.08
Reine,Ollie,31.64
Risu,Ollie,33.44
Zeta,Ollie,19.63
Anya,Reine,31.37
Iofi,Reine,22.71
Kaela,Reine,12.69
Kobo,Reine,5.75
Moona,Reine,19.59
Ollie,Reine,19.58
Risu,Reine,22.59
Zeta,Reine,15.18
Anya,Risu,23.24
Iofi,Risu,24.56
Kaela,Risu,11
Kobo,Risu,5.66
Moona,Risu,17.28
Ollie,Risu,15.52
Reine,Risu,16.94
Zeta,Risu,11.54
Anya,Zeta,37.5
Iofi,Zeta,33.89
Kaela,Zeta,22.92
Kobo,Zeta,13.17
Moona,Zeta,30.33
Ollie,Zeta,26.32
Reine,Zeta,32.88
Risu,Zeta,33.34
