from,to,value
Anya,Anya,
Iofi,Anya,20.18
Kaela,Anya,11.77
Kobo,Anya,11.2
Moona,Anya,18.06
Ollie,Anya,16.57
Reine,Anya,16.8
Risu,Anya,15.63
Zeta,Anya,21.03
Anya,Iofi,35.64
Kaela,Iofi,19.28
Kobo,Iofi,19.58
Moona,Iofi,31.99
Ollie,Iofi,26.57
Reine,Iofi,24.09
Risu,Iofi,31.07
Zeta,Iofi,28.87
Anya,Kaela,44.61
Iofi,Kaela,41.37
Kobo,Kaela,30.88
Moona,Kaela,40.97
Ollie,Kaela,35.37
Reine,Kaela,34.31
Risu,Kaela,37.29
Zeta,Kaela,42.37
Anya,Kobo,22.17
Iofi,Kobo,21.93
Kaela,Kobo,16.11
Moona,Kobo,23.08
Ollie,Kobo,15.09
Reine,Kobo,15.41
Risu,Kobo,20.75
Zeta,Kobo,26.49
Anya,Moona,41.38
Iofi,Moona,41.49
Kaela,Moona,24.76
Kobo,Moona,26.73
Ollie,Moona,28.52
Reine,Moona,30.81
Risu,Moona,35.51
Zeta,Moona,37.93
Anya,Ollie,35.95
Iofi,Ollie,32.63
Kaela,Ollie,20.24
Kobo,Ollie,16.54
Moona,Ollie,27.0
Reine,Ollie,26.78
Risu,Ollie,23.17
Zeta,Ollie,27.29
Anya,Reine,43.67
Iofi,Reine,35.43
Kaela,Reine,23.51
Kobo,Reine,20.25
Moona,Reine,34.94
Ollie,Reine,32.08
Risu,Reine,28.28
Zeta,Reine,33.71
Anya,Risu,30.67
Iofi,Risu,34.52
Kaela,Risu,19.3
Kobo,Risu,20.58
Moona,Risu,30.41
Ollie,Risu,20.96
Reine,Risu,21.36
Zeta,Risu,28.2
Anya,Zeta,33.66
Iofi,Zeta,26.15
Kaela,Zeta,17.88
Kobo,Zeta,21.43
Moona,Zeta,26.49
Ollie,Zeta,20.13
Reine,Zeta,20.76
Risu,Zeta,22.99
