from,to,value
Amelia,Amelia,
Baelz,Amelia,14.19
Bijou,Amelia,10.4
Calli,Amelia,12.4
Cecilia,Amelia,8.17
Elizabeth,Amelia,7.18
Fauna,Amelia,13.22
FuwaMoco,Amelia,8.08
Gigi,Amelia,8.9
Gura,Amelia,9.51
IRyS,Amelia,13.74
Ina,Amelia,18.73
Kiara,Amelia,11.92
Kronii,Amelia,13.8
Mumei,Amelia,19.1
Nerissa,Amelia,8.92
Raora,Amelia,5.7
Shiori,Amelia,14.26
Amelia,Baelz,24.76
Bijou,Baelz,16.82
Calli,Baelz,23.1
Cecilia,Baelz,16.25
Elizabeth,Baelz,16.36
Fauna,Baelz,22.17
FuwaMoco,Baelz,17.02
Gigi,Baelz,18.15
Gura,Baelz,14.39
IRyS,Baelz,23.65
Ina,Baelz,22.89
Kiara,Baelz,17.97
Kronii,Baelz,30.77
Mumei,Baelz,39.62
Nerissa,Baelz,18.75
Raora,Baelz,12.54
Shiori,Baelz,27.26
Amelia,Bijou,49.08
Baelz,Bijou,45.47
Calli,Bijou,36.12
Cecilia,Bijou,30.43
Elizabeth,Bijou,27.92
Fauna,Bijou,39.22
FuwaMoco,Bijou,33.34
Gigi,Bijou,32.56
Gura,Bijou,26.83
IRyS,Bijou,43.02
Ina,Bijou,42.5
Kiara,Bijou,29.42
Kronii,Bijou,41.74
Mumei,Bijou,49.86
Nerissa,Bijou,34.81
Raora,Bijou,24.9
Shiori,Bijou,48.69
Amelia,Calli,33.61
Baelz,Calli,35.87
Bijou,Calli,20.74
Cecilia,Calli,20.32
Elizabeth,Calli,22.06
Fauna,Calli,24.39
FuwaMoco,Calli,20.72
Gigi,Calli,22.19
Gura,Calli,18.59
IRyS,Calli,26.75
Ina,Calli,29.79
Kiara,Calli,27.32
Kronii,Calli,33.1
Mumei,Calli,35.58
Nerissa,Calli,24.39
Raora,Calli,17.19
Shiori,Calli,33.39
Amelia,Cecilia,27.59
Baelz,Cecilia,31.43
Bijou,Cecilia,21.77
Calli,Cecilia,25.31
Elizabeth,Cecilia,41.73
Fauna,Cecilia,29.64
FuwaMoco,Cecilia,25.13
Gigi,Cecilia,47.63
Gura,Cecilia,17.97
IRyS,Cecilia,22.13
Ina,Cecilia,27.7
Kiara,Cecilia,25.73
Kronii,Cecilia,28.17
Mumei,Cecilia,35.78
Nerissa,Cecilia,25.45
Raora,Cecilia,31.63
Shiori,Cecilia,35.34
Amelia,Elizabeth,25.48
Baelz,Elizabeth,33.28
Bijou,Elizabeth,21.0
Calli,Elizabeth,28.89
Cecilia,Elizabeth,43.87
Fauna,Elizabeth,24.08
FuwaMoco,Elizabeth,25.73
Gigi,Elizabeth,47.83
Gura,Elizabeth,18.32
IRyS,Elizabeth,22.12
Ina,Elizabeth,24.94
Kiara,Elizabeth,24.86
Kronii,Elizabeth,30.82
Mumei,Elizabeth,33.93
Nerissa,Elizabeth,27.17
Raora,Elizabeth,34.75
Shiori,Elizabeth,35.3
Amelia,Fauna,37.4
Baelz,Fauna,35.94
Bijou,Fauna,23.51
Calli,Fauna,25.47
Cecilia,Fauna,24.85
Elizabeth,Fauna,19.2
FuwaMoco,Fauna,21.61
Gigi,Fauna,23.72
Gura,Fauna,22.14
IRyS,Fauna,28.34
Ina,Fauna,33.7
Kiara,Fauna,25.23
Kronii,Fauna,35.53
Mumei,Fauna,44.71
Nerissa,Fauna,26.46
Raora,Fauna,14.97
Shiori,Fauna,33.79
Amelia,FuwaMoco,24.85
Baelz,FuwaMoco,30.02
Bijou,FuwaMoco,21.74
Calli,FuwaMoco,23.53
Cecilia,FuwaMoco,22.91
Elizabeth,FuwaMoco,22.31
Fauna,FuwaMoco,23.49
Gigi,FuwaMoco,25.86
Gura,FuwaMoco,18.12
IRyS,FuwaMoco,21.63
Ina,FuwaMoco,23.36
Kiara,FuwaMoco,20.75
Kronii,FuwaMoco,25.44
Mumei,FuwaMoco,31.54
Nerissa,FuwaMoco,28.04
Raora,FuwaMoco,19.27
Shiori,FuwaMoco,33.13
Amelia,Gigi,29.17
Baelz,Gigi,34.1
Bijou,Gigi,22.62
Calli,Gigi,26.84
Cecilia,Gigi,46.26
Elizabeth,Gigi,44.18
Fauna,Gigi,27.47
FuwaMoco,Gigi,27.55
Gura,Gigi,19.42
IRyS,Gigi,21.62
Ina,Gigi,26.34
