from,to,value
Aki,Aki,
Ao,Aki,9.75
Ayame,Aki,9.97
AZki,Aki,10.69
Botan,Aki,12.59
Chihaya,Aki,8.82
Chloe,Aki,7.26
Choco,Aki,17.02
Flare,Aki,16.05
Fubuki,Aki,8.49
Haato,Aki,10.52
Hajime,Aki,7.88
Iroha,Aki,12.69
Kanade,Aki,7.48
Kanata,Aki,9.56
Korone,Aki,7.54
Koyori,Aki,7.88
Lamy,Aki,9.91
Laplus,Aki,11.48
Lui,Aki,11.8
Luna,Aki,10.69
Marine,Aki,8.02
Matsuri,Aki,11.78
Miko,Aki,6.17
Mio,Aki,9.21
Nene,Aki,10.08
Niko,Aki,9.54
Noel,Aki,10.36
Okayu,Aki,7.49
Pekora,Aki,5.2
Polka,Aki,10.31
Raden,Aki,8.19
Riona,Aki,12.2
Ririka,Aki,11.8
Roboco,Aki,16.63
Shion,Aki,10.19
Sora,Aki,11.31
Su,Aki,10.26
Subaru,Aki,7.8
Suisei,Aki,8.46
Towa,Aki,10.16
Vivi,Aki,8.75
Watame,Aki,9.83
Aki,Ao,24.14
Ayame,Ao,19.64
AZki,Ao,24.37
Botan,Ao,20.51
Chihaya,Ao,22.68
Chloe,Ao,17.75
Choco,Ao,34.42
Flare,Ao,25.41
Fubuki,Ao,18.27
Haato,Ao,19.73
Hajime,Ao,24.49
Iroha,Ao,31.72
Kanade,Ao,21.49
Kanata,Ao,21.43
Korone,Ao,17.92
Koyori,Ao,19.04
Lamy,Ao,22.12
Laplus,Ao,26.24
Lui,Ao,25.81
Luna,Ao,19.58
Marine,Ao,24.37
Matsuri,Ao,22.34
Miko,Ao,15.17
Mio,Ao,22.13
Nene,Ao,21.64
Niko,Ao,24.56
Noel,Ao,24.21
Okayu,Ao,17.85
Pekora,Ao,13.68
Polka,Ao,23.98
Raden,Ao,24.41
Riona,Ao,27.72
Ririka,Ao,29.05
Roboco,Ao,28.5
Shion,Ao,23.23
Sora,Ao,19.91
Su,Ao,24.34
Subaru,Ao,20.62
Suisei,Ao,18.69
Towa,Ao,21.36
Vivi,Ao,20.6
Watame,Ao,20.92
Aki,Ayame,24.04
Ao,Ayame,19.14
AZki,Ayame,21.23
Botan,Ayame,18.32
Chihaya,Ayame,16.69
Chloe,Ayame,18.39
Choco,Ayame,28.25
Flare,Ayame,23.5
Fubuki,Ayame,18.41
Haato,Ayame,18.16
Hajime,Ayame,16.48
Iroha,Ayame,24.91
Kanade,Ayame,16.11
Kanata,Ayame,19.81
Korone,Ayame,18.11
Koyori,Ayame,16.2
Lamy,Ayame,20.23
Laplus,Ayame,24.58
Lui,Ayame,21.82
Luna,Ayame,19.22
Marine,Ayame,17.31
Matsuri,Ayame,20.79
Miko,Ayame,13.38
Mio,Ayame,19.87
Nene,Ayame,20.05
Niko,Ayame,17.67
Noel,Ayame,19.78
Okayu,Ayame,17.51
Pekora,Ayame,11.37
Polka,Ayame,19.11
Raden,Ayame,14.82
Riona,Ayame,20.28
Ririka,Ayame,20.6
Roboco,Ayame,27.38
Shion,Ayame,28.56
Sora,Ayame,20.55
Su,Ayame,19.51
Subaru,Ayame,15.44
Suisei,Ayame,18.98
Towa,Ayame,19.7
Vivi,Ayame,16.78
Watame,Ayame,18.53
Aki,AZki,32.84
Ao,AZki,30.24
Ayame,AZki,27.03
Botan,AZki,27.1
Chihaya,AZki,30.1
Chloe,AZki,24.18
Choco,AZki,41.13
Flare,AZki,34.16
Fubuki,AZki,24.41
Haato,AZki,25.23
