from,to,value
Anya,Anya,
Iofi,Anya,15.2
Kaela,Anya,7.77
Kobo,Anya,5.73
Moona,Anya,14.14
Ollie,Anya,15.84
Reine,Anya,17.57
Risu,Anya,14.77
Zeta,Anya,10.27
Anya,Iofi,32.58
Kaela,Iofi,15.05
Kobo,Iofi,12.89
Moona,Iofi,28.49
Ollie,Iofi,31.38
Reine,Iofi,24.1
Risu,Iofi,33.1
Zeta,Iofi,18.32
Anya,Kaela,48.97
Iofi,Kaela,44.27
Kobo,Kaela,25.3
Moona,Kaela,53.81
Ollie,Kaela,49.86
Reine,Kaela,43.29
Risu,Kaela,49.14
Zeta,Kaela,35.83
Anya,Kobo,12.34
Iofi,Kobo,12.95
Kaela,Kobo,8.64
Moona,Kobo,12.45
Ollie,Kobo,13.2
Reine,Kobo,9.35
Risu,Kobo,13.42
Zeta,Kobo,11.28
Anya,Moona,30.79
Iofi,Moona,28.95
Kaela,Moona,18.59
Kobo,Moona,12.59
Ollie,Moona,33.04
Reine,Moona,24.25
Risu,Moona,28.14
Zeta,Moona,17.95
Anya,Ollie,26.66
Iofi,Ollie,24.64
Kaela,Ollie,13.31
Kobo,Ollie,10.32
Moona,Ollie,25.53
Reine,Ollie,22.92
Risu,Ollie,24.06
Zeta,Ollie,14.39
Anya,Reine,24.75
Iofi,Reine,15.84
Kaela,Reine,9.67
Kobo,Reine,6.12
Moona,Reine,15.69
Ollie,Reine,19.19
Risu,Reine,15.88
Zeta,Reine,13.03
Anya,Risu,30.28
Iofi,Risu,31.66
Kaela,Risu,15.98
Kobo,Risu,12.78
Moona,Risu,26.49
Ollie,Risu,29.31
Reine,Risu,23.11
Zeta,Risu,17.49
Anya,Zeta,31.21
Iofi,Zeta,25.99
Kaela,Zeta,17.28
Kobo,Zeta,15.93
Moona,Zeta,25.06
Ollie,Zeta,26.01
Reine,Zeta,28.12
Risu,Zeta,25.95
