from,to,value
Aki,Aki,
Aqua,Aki,5.11
Ayame,Aki,6.05
AZki,Aki,10.37
Botan,Aki,6.5
Chloe,Aki,5.46
Choco,Aki,12.62
Flare,Aki,9.12
Fubuki,Aki,6.79
Haato,Aki,8.9
Iroha,Aki,6.56
Kanata,Aki,6.14
Korone,Aki,5.1
Koyori,Aki,5.09
Lamy,Aki,6.64
Lui,Aki,7.31
Luna,Aki,8.78
Marine,Aki,5.19
Matsuri,Aki,7.79
Mel,Aki,11.89
Miko,Aki,4.68
Mio,Aki,8.65
Nene,Aki,6.83
Noel,Aki,6.72
Okayu,Aki,5.84
Pekora,Aki,3.61
Polka,Aki,8.69
Roboco,Aki,12.09
Shion,Aki,9.19
Sora,Aki,8.64
Subaru,Aki,5.19
Suisei,Aki,4.49
Towa,Aki,5.8
Watame,Aki,6.98
Aki,Aqua,19.34
Ayame,Aqua,20.37
AZki,Aqua,18.14
Botan,Aqua,12.15
Chloe,Aqua,17.42
Choco,Aqua,21.64
Flare,Aqua,16.11
Fubuki,Aqua,16.87
Haato,Aqua,16.6
Iroha,Aqua,17.73
Kanata,Aqua,17.61
Korone,Aqua,12.27
Koyori,Aqua,14.17
Lamy,Aqua,15.91
Lui,Aqua,13.97
Luna,Aqua,16.97
Marine,Aqua,16.43
Matsuri,Aqua,17.44
Mel,Aqua,19.27
Miko,Aqua,12.87
Mio,Aqua,18.09
Nene,Aqua,16.35
Noel,Aqua,15.85
Okayu,Aqua,15.19
Pekora,Aqua,11.38
Polka,Aqua,18.03
Roboco,Aqua,16.93
Shion,Aqua,35.7
Sora,Aqua,15.8
Subaru,Aqua,13.07
Suisei,Aqua,15.7
Towa,Aqua,14.56
Watame,Aqua,13.35
Aki,Ayame,19.08
Aqua,Ayame,16.99
AZki,Ayame,16.67
Botan,Ayame,13.53
Chloe,Ayame,14.96
Choco,Ayame,19.23
Flare,Ayame,15.36
Fubuki,Ayame,15.23
Haato,Ayame,15.47
Iroha,Ayame,16.77
Kanata,Ayame,13.23
Korone,Ayame,10.41
Koyori,Ayame,11.14
Lamy,Ayame,13.39
Lui,Ayame,13.11
Luna,Ayame,14.41
Marine,Ayame,11.54
Matsuri,Ayame,15.9
Mel,Ayame,17.66
Miko,Ayame,10.25
Mio,Ayame,17.95
Nene,Ayame,13.71
Noel,Ayame,12.92
Okayu,Ayame,13.13
Pekora,Ayame,8.75
Polka,Ayame,15.9
Roboco,Ayame,18.04
Shion,Ayame,29.32
Sora,Ayame,14.99
Subaru,Ayame,10.99
Suisei,Ayame,11.98
Towa,Ayame,13.55
Watame,Ayame,12.52
Aki,AZki,30.49
Aqua,AZki,14.11
Ayame,AZki,15.54
Botan,AZki,16.93
Chloe,AZki,15.97
Choco,AZki,29.09
Flare,AZki,21.63
Fubuki,AZki,16.26
Haato,AZki,20.13
