from,to,value
Amelia,Amelia,
Baelz,Amelia,25.34
Calli,Amelia,20.18
Fauna,Amelia,19.53
Gura,Amelia,33.88
Ina,Amelia,26.1
IRyS,Amelia,22.66
Kiara,Amelia,34.77
Kronii,Amelia,25.15
Mumei,Amelia,35.48
Amelia,Baelz,23.78
Calli,Baelz,19.4
Fauna,Baelz,21.25
Gura,Baelz,23.22
Ina,Baelz,20.85
IRyS,Baelz,31.48
Kiara,Baelz,23.11
Kronii,Baelz,29.85
Mumei,Baelz,40.86
Amelia,Calli,38.84
Baelz,Calli,39.8
Fauna,Calli,26.96
Gura,Calli,35.59
Ina,Calli,31.22
IRyS,Calli,36.77
Kiara,Calli,41.7
Kronii,Calli,38.48
Mumei,Calli,37.96
Amelia,Fauna,39.04
Baelz,Fauna,45.28
Calli,Fauna,28
Gura,Fauna,37.31
Ina,Fauna,36.59
IRyS,Fauna,41.64
Kiara,Fauna,36.11
Kronii,Fauna,48.09
Mumei,Fauna,53.76
Amelia,Gura,12.44
Baelz,Gura,9.08
Calli,Gura,6.79
Fauna,Gura,6.85
Ina,Gura,10.37
IRyS,Gura,8.41
Kiara,Gura,10.17
Kronii,Gura,10.03
Mumei,Gura,18.39
Amelia,Ina,29.98
Baelz,Ina,25.52
Calli,Ina,18.63
Fauna,Ina,21.02
Gura,Ina,32.43
IRyS,Ina,22.18
Kiara,Ina,26.44
Kronii,Ina,24.66
Mumei,Ina,33.12
Amelia,IRyS,20.2
Baelz,IRyS,29.9
Calli,IRyS,17.02
Fauna,IRyS,18.57
Gura,IRyS,20.42
Ina,IRyS,17.21
Kiara,IRyS,19.39
Kronii,IRyS,26.52
Mumei,IRyS,28.06
Amelia,Kiara,38.77
Baelz,Kiara,27.47
Calli,Kiara,24.16
Fauna,Kiara,20.14
Gura,Kiara,30.89
Ina,Kiara,25.67
IRyS,Kiara,24.26
Kronii,Kiara,26.52
Mumei,Kiara,32.8
Amelia,Kronii,23.78
Baelz,Kronii,30.08
Calli,Kronii,18.9
Fauna,Kronii,22.75
Gura,Kronii,25.84
Ina,Kronii,20.3
IRyS,Kronii,28.14
Kiara,Kronii,22.49
Mumei,Kronii,40.54
Amelia,Mumei,10.95
Baelz,Mumei,13.43
Calli,Mumei,6.08
Fauna,Mumei,8.3
Gura,Mumei,15.45
Ina,Mumei,8.89
IRyS,Mumei,9.71
Kiara,Mumei,9.07
Kronii,Mumei,13.22
