from,to,value
Amelia,Amelia,
Baelz,Amelia,16.1
Bijou,Amelia,11.11
Calli,Amelia,13.85
Fauna,Amelia,16.03
FuwaMoco,Amelia,9.41
Ina,Amelia,24.37
IRyS,Amelia,16.07
Kiara,Amelia,18.58
Kronii,Amelia,21.17
Mumei,Amelia,18.66
Nerissa,Amelia,12.79
Shiori,Amelia,13.2
Amelia,Baelz,32.55
Bijou,Baelz,23.7
Calli,Baelz,27.48
Fauna,Baelz,28.42
FuwaMoco,Baelz,19.11
Ina,Baelz,35.96
IRyS,Baelz,36.19
Kiara,Baelz,29.05
Kronii,Baelz,38.52
Mumei,Baelz,36.17
Nerissa,Baelz,26.09
Shiori,Baelz,25.95
Amelia,Bijou,41.04
Baelz,Bijou,43.31
Calli,Bijou,34.21
Fauna,Bijou,42.38
FuwaMoco,Bijou,34.73
Ina,Bijou,42.86
IRyS,Bijou,39.81
Kiara,Bijou,37.1
Kronii,Bijou,43.12
Mumei,Bijou,43.57
Nerissa,Bijou,43.1
Shiori,Bijou,39.35
Amelia,Calli,35.16
Baelz,Calli,34.51
Bijou,Calli,23.51
Fauna,Calli,27.98
FuwaMoco,Calli,18.84
Ina,Calli,35.63
IRyS,Calli,31.75
Kiara,Calli,36.36
Kronii,Calli,41.66
Mumei,Calli,31.82
Nerissa,Calli,31.1
Shiori,Calli,28.72
Amelia,Fauna,34.86
Baelz,Fauna,30.58
Bijou,Fauna,24.95
Calli,Fauna,23.97
FuwaMoco,Fauna,18.76
Ina,Fauna,36.6
IRyS,Fauna,32.56
Kiara,Fauna,29.33
Kronii,Fauna,37.45
Mumei,Fauna,36.24
Nerissa,Fauna,30.09
Shiori,Fauna,26.36
Amelia,FuwaMoco,32.09
Baelz,FuwaMoco,32.22
Bijou,FuwaMoco,32.05
Calli,FuwaMoco,25.29
Fauna,FuwaMoco,29.41
Ina,FuwaMoco,33.05
IRyS,FuwaMoco,30.04
Kiara,FuwaMoco,32.05
Kronii,FuwaMoco,28.64
Mumei,FuwaMoco,34.04
Nerissa,FuwaMoco,29.96
Shiori,FuwaMoco,32.6
Amelia,Ina,19.01
Baelz,Ina,13.88
Bijou,Ina,9.05
Calli,Ina,10.95
Fauna,Ina,13.13
FuwaMoco,Ina,7.56
IRyS,Ina,12.94
Kiara,Ina,12.42
Kronii,Ina,17.18
Mumei,Ina,13.87
Nerissa,Ina,10.1
Shiori,Ina,10.25
Amelia,IRyS,30.87
Baelz,IRyS,34.39
Bijou,IRyS,20.7
Calli,IRyS,24.02
Fauna,IRyS,28.75
FuwaMoco,IRyS,16.93
Ina,IRyS,31.86
Kiara,IRyS,27.94
Kronii,IRyS,37.68
Mumei,IRyS,34.41
Nerissa,IRyS,25.19
Shiori,IRyS,22.87
Amelia,Kiara,38.81
Baelz,Kiara,30.02
Bijou,Kiara,20.98
Calli,Kiara,29.92
Fauna,Kiara,28.17
FuwaMoco,Kiara,19.64
Ina,Kiara,33.26
IRyS,Kiara,30.39
Kronii,Kiara,35.37
Mumei,Kiara,30.43
Nerissa,Kiara,26.67
Shiori,Kiara,24.24
Amelia,Kronii,15.85
Baelz,Kronii,14.27
Bijou,Kronii,8.74
Calli,Kronii,12.29
Fauna,Kronii,12.9
FuwaMoco,Kronii,6.29
Ina,Kronii,16.5
IRyS,Kronii,14.69
Kiara,Kronii,12.68
Mumei,Kronii,15.6
Nerissa,Kronii,12.47
Shiori,Kronii,13.02
Amelia,Mumei,32.13
Baelz,Mumei,30.81
Bijou,Mumei,20.31
Calli,Mumei,21.58
Fauna,Mumei,28.69
FuwaMoco,Mumei,17.2
Ina,Mumei,30.62
IRyS,Mumei,30.85
Kiara,Mumei,25.09
Kronii,Mumei,35.88
Nerissa,Mumei,23.24
Shiori,Mumei,22.63
Amelia,Nerissa,29.77
Baelz,Nerissa,30.04
Bijou,Nerissa,27.15
Calli,Nerissa,28.51
Fauna,Nerissa,32.19
FuwaMoco,Nerissa,20.45
Ina,Nerissa,30.13
IRyS,Nerissa,30.52
Kiara,Nerissa,29.72
Kronii,Nerissa,38.74
Mumei,Nerissa,31.4
Shiori,Nerissa,39
Amelia,Shiori,19.05
Baelz,Shiori,18.54
Bijou,Shiori,15.38
Calli,Shiori,16.33
Fauna,Shiori,17.5
FuwaMoco,Shiori,13.8
Ina,Shiori,18.98
IRyS,Shiori,17.19
Kiara,Shiori,16.75
Kronii,Shiori,25.1
Mumei,Shiori,18.97
Nerissa,Shiori,24.2
