from,to,value
Amelia,Amelia,
Baelz,Amelia,31.48
Calli,Amelia,22.46
Fauna,Amelia,26.42
Gura,Amelia,28.82
Ina,Amelia,30.07
IRyS,Amelia,30.71
Kiara,Amelia,35.99
Kronii,Amelia,30.6
Mumei,Amelia,41.45
Amelia,Baelz,25.26
Calli,Baelz,20.61
Fauna,Baelz,24.53
Gura,Baelz,21.41
Ina,Baelz,24.2
IRyS,Baelz,33.88
Kiara,Baelz,27
Kronii,Baelz,30.26
Mumei,Baelz,40.59
Amelia,Calli,38.12
Baelz,Calli,43.59
Fauna,Calli,33.35
Gura,Calli,32.28
Ina,Calli,35.7
IRyS,Calli,44.02
Kiara,Calli,43.89
Kronii,Calli,41.13
Mumei,Calli,43.32
Amelia,Fauna,37.61
Baelz,Fauna,43.52
Calli,Fauna,27.98
Gura,Fauna,31.73
Ina,Fauna,37.31
IRyS,Fauna,42.95
Kiara,Fauna,37.92
Kronii,Fauna,44.8
Mumei,Fauna,53.62
Amelia,Gura,19.84
Baelz,Gura,18.37
Calli,Gura,13.09
Fauna,Gura,15.34
Ina,Gura,18.66
IRyS,Gura,18.65
Kiara,Gura,18.95
Kronii,Gura,18.17
Mumei,Gura,28.78
Amelia,Ina,29.82
Baelz,Ina,29.9
Calli,Ina,20.86
Fauna,Ina,25.98
Gura,Ina,26.88
IRyS,Ina,29.13
Kiara,Ina,30.54
Kronii,Ina,28.59
Mumei,Ina,36.87
Amelia,IRyS,21.14
Baelz,IRyS,29.07
Calli,IRyS,17.86
Fauna,IRyS,20.77
Gura,IRyS,18.65
Ina,IRyS,20.23
Kiara,IRyS,23.9
Kronii,IRyS,26.79
Mumei,IRyS,31.29
Amelia,Kiara,34
Baelz,Kiara,31.79
Calli,Kiara,24.42
Fauna,Kiara,25.16
Gura,Kiara,26
Ina,Kiara,29.09
IRyS,Kiara,32.79
Kronii,Kiara,30.84
Mumei,Kiara,37.78
Amelia,Kronii,26.13
Baelz,Kronii,32.2
Calli,Kronii,20.69
Fauna,Kronii,26.87
Gura,Kronii,22.53
Ina,Kronii,24.62
IRyS,Kronii,33.22
Kiara,Kronii,27.88
Mumei,Kronii,40.24
Amelia,Mumei,12.43
Baelz,Mumei,15.17
Calli,Mumei,7.65
Fauna,Mumei,11.29
Gura,Mumei,12.54
Ina,Mumei,11.15
IRyS,Mumei,13.63
Kiara,Mumei,11.99
Kronii,Mumei,14.13
