from,to,value
Baelz,Baelz,
Bijou,Baelz,22.33
Calli,Baelz,29.92
Cecilia,Baelz,28.89
Elizabeth,Baelz,33.99
Fauna,Baelz,22.96
FuwaMoco,Baelz,27.26
Gigi,Baelz,28.99
IRyS,Baelz,41.1
Ina,Baelz,31.5
Kiara,Baelz,27.77
Kronii,Baelz,31.55
Mumei,Baelz,53.25
Nerissa,Baelz,31.74
Raora,Baelz,24.91
Shiori,Baelz,32.88
Baelz,Bijou,32.0
Calli,Bijou,39.0
Cecilia,Bijou,44.3
Elizabeth,Bijou,43.61
Fauna,Bijou,33.29
FuwaMoco,Bijou,34.51
Gigi,Bijou,47.29
IRyS,Bijou,47.46
Ina,Bijou,34.45
Kiara,Bijou,36.28
Kronii,Bijou,40.01
Mumei,Bijou,59.87
Nerissa,Bijou,46.64
Raora,Bijou,39.77
Shiori,Bijou,45.33
Baelz,Calli,32.86
Bijou,Calli,29.89
Cecilia,Calli,36.37
Elizabeth,Calli,43.12
Fauna,Calli,28.42
FuwaMoco,Calli,31.82
Gigi,Calli,38.83
IRyS,Calli,46.77
Ina,Calli,34.59
Kiara,Calli,35.91
Kronii,Calli,36.98
Mumei,Calli,60.47
Nerissa,Calli,42.24
Raora,Calli,31.47
Shiori,Calli,41.24
Baelz,Cecilia,26.59
Bijou,Cecilia,28.45
Calli,Cecilia,30.48
Elizabeth,Cecilia,50.0
Fauna,Cecilia,30.49
FuwaMoco,Cecilia,26.8
Gigi,Cecilia,47.99
IRyS,Cecilia,37.67
Ina,Cecilia,32.64
Kiara,Cecilia,35.54
Kronii,Cecilia,33.25
Mumei,Cecilia,68.04
Nerissa,Cecilia,41.87
Raora,Cecilia,33.32
Shiori,Cecilia,45.04
Baelz,Elizabeth,16.37
Bijou,Elizabeth,14.66
Calli,Elizabeth,18.92
Cecilia,Elizabeth,26.18
Fauna,Elizabeth,15.93
FuwaMoco,Elizabeth,16.03
Gigi,Elizabeth,26.12
IRyS,Elizabeth,22.19
Ina,Elizabeth,19.73
Kiara,Elizabeth,21.88
Kronii,Elizabeth,20.01
Mumei,Elizabeth,40.91
Nerissa,Elizabeth,28.3
Raora,Elizabeth,20.12
Shiori,Elizabeth,27.9
Baelz,Fauna,37.6
Bijou,Fauna,38.03
Calli,Fauna,42.38
Cecilia,Fauna,54.24
Elizabeth,Fauna,54.15
FuwaMoco,Fauna,35.97
Gigi,Fauna,57.23
IRyS,Fauna,50.29
Ina,Fauna,45.52
Kiara,Fauna,46.63
Kronii,Fauna,46.77
Mumei,Fauna,86.29
Nerissa,Fauna,54.27
Raora,Fauna,41.2
Shiori,Fauna,54.31
Baelz,FuwaMoco,18.17
Bijou,FuwaMoco,16.05
Calli,FuwaMoco,19.32
Cecilia,FuwaMoco,19.42
Elizabeth,FuwaMoco,22.18
Fauna,FuwaMoco,14.65
Gigi,FuwaMoco,19.58
IRyS,FuwaMoco,23.16
Ina,FuwaMoco,19.48
Kiara,FuwaMoco,16.99
Kronii,FuwaMoco,18.12
Mumei,FuwaMoco,35.24
Nerissa,FuwaMoco,23.11
Raora,FuwaMoco,17.83
Shiori,FuwaMoco,24.13
Baelz,Gigi,25.14
Bijou,Gigi,28.61
Calli,Gigi,30.66
Cecilia,Gigi,45.22
Elizabeth,Gigi,47.0
Fauna,Gigi,30.31
FuwaMoco,Gigi,25.46
IRyS,Gigi,35.08
Ina,Gigi,30.04
Kiara,Gigi,33.75
Kronii,Gigi,31.52
Mumei,Gigi,65.89
Nerissa,Gigi,40.89
Raora,Gigi,30.85
Shiori,Gigi,41.73
Baelz,IRyS,19.14
Bijou,IRyS,15.42
Calli,IRyS,19.84
Cecilia,IRyS,19.06
Elizabeth,IRyS,21.44
Fauna,IRyS,14.3
FuwaMoco,IRyS,16.17
Gigi,IRyS,18.84
Ina,IRyS,18.75
Kiara,IRyS,17.35
Kronii,IRyS,22.9
Mumei,IRyS,36.26
Nerissa,IRyS,22.41
Raora,IRyS,16.15
Shiori,IRyS,22.81
Baelz,Ina,25.67
Bijou,Ina,19.59
Calli,Ina,25.68
Cecilia,Ina,28.91
Elizabeth,Ina,33.37
Fauna,Ina,22.66
FuwaMoco,Ina,23.82
Gigi,Ina,28.24
IRyS,Ina,32.83
Kiara,Ina,27.43
Kronii,Ina,26.5
Mumei,Ina,55.4
