from,to,value
Dooby,Dooby,
Rica,Dooby,6.6
Sakuna,Dooby,1.55
Dooby,Rica,1.79
Sakuna,Rica,3.81
Dooby,Sakuna,2.68
Rica,Sakuna,24.27
