from,to,value
Anya,Anya,
Iofi,Anya,16.58
Kaela,Anya,5.66
Kobo,Anya,2.2
Moona,Anya,10.01
Ollie,Anya,12.4
Reine,Anya,17.43
Risu,Anya,10.91
Zeta,Anya,7.36
Anya,Iofi,28.66
Kaela,Iofi,10.43
Kobo,Iofi,4.9
Moona,Iofi,23.77
Ollie,Iofi,20.77
Reine,Iofi,18.98
Risu,Iofi,23.31
Zeta,Iofi,11.99
Anya,Kaela,38.37
Iofi,Kaela,40.91
Kobo,Kaela,12.2
Moona,Kaela,42.51
Ollie,Kaela,37.74
Reine,Kaela,31.57
Risu,Kaela,36.42
Zeta,Kaela,27.05
Anya,Kobo,18.95
Iofi,Kobo,24.42
Kaela,Kobo,15.5
Moona,Kobo,23.52
Ollie,Kobo,21.1
Reine,Kobo,15.62
Risu,Kobo,21.06
Zeta,Kobo,18.98
Anya,Moona,24.19
Iofi,Moona,33.24
Kaela,Moona,15.16
Kobo,Moona,6.6
Ollie,Moona,22.84
Reine,Moona,21.11
Risu,Moona,25.51
Zeta,Moona,13.32
Anya,Ollie,35.13
Iofi,Ollie,34.05
Kaela,Ollie,15.77
Kobo,Ollie,6.94
Moona,Ollie,26.77
Reine,Ollie,27.57
Risu,Ollie,25.82
Zeta,Ollie,15.59
Anya,Reine,41.6
Iofi,Reine,26.2
Kaela,Reine,11.11
Kobo,Reine,4.33
Moona,Reine,20.84
Ollie,Reine,23.22
Risu,Reine,19.16
Zeta,Reine,13.17
Anya,Risu,32.82
Iofi,Risu,40.55
Kaela,Risu,16.16
Kobo,Risu,7.36
Moona,Risu,31.74
Ollie,Risu,27.41
Reine,Risu,24.14
Zeta,Risu,15.93
Anya,Zeta,36.52
Iofi,Zeta,34.4
Kaela,Zeta,19.79
Kobo,Zeta,10.93
Moona,Zeta,27.34
Ollie,Zeta,27.3
Reine,Zeta,27.37
Risu,Zeta,26.28
