from,to,value
Amelia,Amelia,
Baelz,Amelia,38.23
Calli,Amelia,27.3
Fauna,Amelia,36.25
Gura,Amelia,25.35
Ina,Amelia,32.29
IRyS,Amelia,34.63
Kiara,Amelia,29.1
Kronii,Amelia,33.97
Mumei,Amelia,30.76
Sana,Amelia,29.98
Amelia,Baelz,26.08
Calli,Baelz,24.16
Fauna,Baelz,31.11
Gura,Baelz,19.31
Ina,Baelz,25
IRyS,Baelz,34.59
Kiara,Baelz,24.39
Kronii,Baelz,31.35
Mumei,Baelz,26.41
Sana,Baelz,26.17
Amelia,Calli,29.71
Baelz,Calli,38.55
Fauna,Calli,31.21
Gura,Calli,21.93
Ina,Calli,28.51
IRyS,Calli,35.38
Kiara,Calli,30.04
Kronii,Calli,32.28
Mumei,Calli,26.97
Sana,Calli,27.71
Amelia,Fauna,29.31
Baelz,Fauna,36.86
Calli,Fauna,23.18
Gura,Fauna,21.41
Ina,Fauna,30.52
IRyS,Fauna,34.58
Kiara,Fauna,24.88
Kronii,Fauna,34.17
Mumei,Fauna,29.48
Sana,Fauna,26.37
Amelia,Gura,35.75
Baelz,Gura,39.92
Calli,Gura,28.41
Fauna,Gura,37.34
Ina,Gura,32.14
IRyS,Gura,35.88
Kiara,Gura,28.82
Kronii,Gura,36.02
Mumei,Gura,32.85
Sana,Gura,27.68
Amelia,Ina,32.81
Baelz,Ina,37.23
Calli,Ina,26.61
Fauna,Ina,38.35
Gura,Ina,23.15
IRyS,Ina,34.05
Kiara,Ina,28.04
Kronii,Ina,32.34
Mumei,Ina,28.87
Sana,Ina,29.75
Amelia,IRyS,26.83
Baelz,IRyS,39.29
Calli,IRyS,25.18
Fauna,IRyS,33.14
Gura,IRyS,19.71
Ina,IRyS,25.97
Kiara,IRyS,25.57
Kronii,IRyS,32
Mumei,IRyS,27.36
Sana,IRyS,26.39
Amelia,Kiara,34.98
Baelz,Kiara,42.98
Calli,Kiara,33.18
Fauna,Kiara,37
Gura,Kiara,24.56
Ina,Kiara,33.17
IRyS,Kiara,39.67
Kronii,Kiara,34.08
Mumei,Kiara,30.99
Sana,Kiara,34
Amelia,Kronii,28.58
Baelz,Kronii,38.66
Calli,Kronii,24.95
Fauna,Kronii,35.56
Gura,Kronii,21.49
Ina,Kronii,26.78
IRyS,Kronii,34.74
Kiara,Kronii,23.85
Mumei,Kronii,29.94
Sana,Kronii,26.35
Amelia,Mumei,39.5
Baelz,Mumei,49.72
Calli,Mumei,31.81
Fauna,Mumei,46.83
Gura,Mumei,29.91
Ina,Mumei,36.49
IRyS,Mumei,45.34
Kiara,Mumei,33.1
Kronii,Mumei,45.7
Sana,Mumei,37.52
Amelia,Sana,31.72
Baelz,Sana,40.58
Calli,Sana,26.93
Fauna,Sana,34.51
Gura,Sana,20.76
Ina,Sana,30.98
IRyS,Sana,36.02
Kiara,Sana,29.92
Kronii,Sana,33.14
Mumei,Sana,30.91
