from,to,value
Aki,Aki,
Aqua,Aki,8.29
Ayame,Aki,8.38
AZki,Aki,13.15
Botan,Aki,10.21
Chloe,Aki,8.6
Choco,Aki,20.92
Flare,Aki,13.42
Fubuki,Aki,8.59
Iroha,Aki,10.4
Kanata,Aki,7.7
Korone,Aki,7.76
Koyori,Aki,7.93
Lamy,Aki,8.91
Laplus,Aki,6.91
Lui,Aki,11.69
Luna,Aki,11.19
Marine,Aki,6.94
Matsuri,Aki,11.4
Mel,Aki,23.11
Miko,Aki,7.14
Mio,Aki,11.72
Nene,Aki,11.03
Noel,Aki,9.9
Okayu,Aki,8.16
Pekora,Aki,5.69
Polka,Aki,12.19
Roboco,Aki,19.79
Shion,Aki,11.01
Sora,Aki,15.72
Subaru,Aki,5.89
Suisei,Aki,8.42
Towa,Aki,9.42
Watame,Aki,10.04
Aki,Aqua,21.62
Ayame,Aqua,22.55
AZki,Aqua,22.83
Botan,Aqua,16.92
Chloe,Aqua,21.42
Choco,Aqua,29.57
Flare,Aqua,19.86
Fubuki,Aqua,17.51
Iroha,Aqua,21.57
Kanata,Aqua,17.08
Korone,Aqua,16.29
Koyori,Aqua,16.22
Lamy,Aqua,19.34
Laplus,Aqua,16.22
Lui,Aqua,18.45
Luna,Aqua,17.43
Marine,Aqua,15.67
Matsuri,Aqua,20.44
Mel,Aqua,30.48
Miko,Aqua,15.72
Mio,Aqua,21.27
Nene,Aqua,21.04
Noel,Aqua,19.57
Okayu,Aqua,18.66
Pekora,Aqua,13.42
Polka,Aqua,18.84
Roboco,Aqua,25.41
Shion,Aqua,35.41
Sora,Aqua,20.77
Subaru,Aqua,12.85
Suisei,Aqua,20.6
Towa,Aqua,19.06
Watame,Aqua,16.94
Aki,Ayame,17.46
Aqua,Ayame,18.01
AZki,Ayame,15.13
Botan,Ayame,13.08
Chloe,Ayame,14.4
Choco,Ayame,19.52
Flare,Ayame,14.18
Fubuki,Ayame,12.8
Iroha,Ayame,15.1
Kanata,Ayame,10.75
Korone,Ayame,10.79
Koyori,Ayame,10.81
Lamy,Ayame,14.46
Laplus,Ayame,12.07
Lui,Ayame,12.96
Luna,Ayame,12.06
Marine,Ayame,9.52
Matsuri,Ayame,14.38
Mel,Ayame,20.43
Miko,Ayame,9.38
Mio,Ayame,16.49
Nene,Ayame,14.52
Noel,Ayame,13.93
Okayu,Ayame,11.6
Pekora,Ayame,7.98
Polka,Ayame,12.86
Roboco,Ayame,20.97
Shion,Ayame,23.83
Sora,Ayame,14.42
Subaru,Ayame,8.21
Suisei,Ayame,13.25
Towa,Ayame,14.36
Watame,Ayame,11.85
Aki,AZki,32.98
Aqua,AZki,21.94
Ayame,AZki,18.2
Botan,AZki,22.53
Chloe,AZki,25.47
Choco,AZki,32.54
Flare,AZki,28.61
Fubuki,AZki,19.76
Iroha,AZki,29.08
Kanata,AZki,24.25
Korone,AZki,19
Koyori,AZki,21.67
Lamy,AZki,23.2
Laplus,AZki,14.99
Lui,AZki,24.64
Luna,AZki,20.23
Marine,AZki,21.06
Matsuri,AZki,23.97
Mel,AZki,38.22
Miko,AZki,16.79
Mio,AZki,25.65
Nene,AZki,23.71
Noel,AZki,21.74
Okayu,AZki,18.46
Pekora,AZki,15.81
Polka,AZki,25.14
Roboco,AZki,30.32
Shion,AZki,26.24
Sora,AZki,31.33
Subaru,AZki,15.71
Suisei,AZki,20.64
Towa,AZki,17.61
Watame,AZki,19.93
Aki,Botan,22.96
Aqua,Botan,14.59
Ayame,Botan,14.11
AZki,Botan,20.21
Chloe,Botan,17.12
Choco,Botan,32.54
Flare,Botan,20.31
Fubuki,Botan,15.98
Iroha,Botan,18.71
Kanata,Botan,15.46
Korone,Botan,14.99
Koyori,Botan,16.09
Lamy,Botan,20.41
Laplus,Botan,12.56
Lui,Botan,21.17
Luna,Botan,17.72
Marine,Botan,13.99
Matsuri,Botan,16.86
Mel,Botan,24.09
Miko,Botan,13.23
Mio,Botan,23.84
Nene,Botan,21.5
Noel,Botan,18.02
Okayu,Botan,16.34
Pekora,Botan,12.15
Polka,Botan,23.47
Roboco,Botan,23.41
Shion,Botan,19.45
Sora,Botan,20.87
Subaru,Botan,15.51
Suisei,Botan,14.81
Towa,Botan,16.68
Watame,Botan,19.75
Aki,Chloe,26.7
Aqua,Chloe,25.48
Ayame,Chloe,21.45
AZki,Chloe,31.53
Botan,Chloe,23.64
Choco,Chloe,38.22
Flare,Chloe,25.56
Fubuki,Chloe,21.7
Iroha,Chloe,30.08
Kanata,Chloe,25.63
Korone,Chloe,20.42
Koyori,Chloe,24.11
Lamy,Chloe,29.7
Laplus,Chloe,20.16
Lui,Chloe,28.23
Luna,Chloe,23.79
Marine,Chloe,20.5
Matsuri,Chloe,24.09
Mel,Chloe,37.28
Miko,Chloe,19.35
Mio,Chloe,25.71
Nene,Chloe,28
Noel,Chloe,27.04
Okayu,Chloe,21.28
Pekora,Chloe,16.61
Polka,Chloe,27.75
Roboco,Chloe,32.29
Shion,Chloe,33.96
Sora,Chloe,25.12
Subaru,Chloe,16.85
Suisei,Chloe,21.69
Towa,Chloe,19.82
Watame,Chloe,21.04
Aki,Choco,8.32
Aqua,Choco,4.51
Ayame,Choco,3.72
AZki,Choco,5.16
Botan,Choco,5.75
Chloe,Choco,4.9
Flare,Choco,5.68
Fubuki,Choco,3.98
Iroha,Choco,5.28
Kanata,Choco,3.94
Korone,Choco,3.34
Koyori,Choco,3.87
Lamy,Choco,4.38
Laplus,Choco,3.12
Lui,Choco,6.53
Luna,Choco,5.08
Marine,Choco,3.08
Matsuri,Choco,4.89
Mel,Choco,10.42
Miko,Choco,3.3
Mio,Choco,5.9
Nene,Choco,5.63
Noel,Choco,5.22
Okayu,Choco,4.23
Pekora,Choco,2.63
Polka,Choco,5.13
Roboco,Choco,8.91
Shion,Choco,6.2
Sora,Choco,7.96
Subaru,Choco,3.28
Suisei,Choco,4.38
Towa,Choco,4.29
Watame,Choco,5.84
Aki,Flare,34.72
Aqua,Flare,19.7
Ayame,Flare,17.6
AZki,Flare,29.52
Botan,Flare,23.36
Chloe,Flare,21.3
Choco,Flare,36.99
Fubuki,Flare,22.04
Iroha,Flare,25.53
Kanata,Flare,20.8
Korone,Flare,18.79
Koyori,Flare,19.1
Lamy,Flare,21.87
Laplus,Flare,14.65
Lui,Flare,26.3
Luna,Flare,20.67
Marine,Flare,19.69
Matsuri,Flare,23.07
Mel,Flare,35.36
Miko,Flare,17.34
Mio,Flare,27.31
Nene,Flare,21.8
Noel,Flare,28.01
Okayu,Flare,19.41
Pekora,Flare,14.84
Polka,Flare,29.04
Roboco,Flare,30.21
Shion,Flare,23.16
Sora,Flare,26.33
Subaru,Flare,15.23
Suisei,Flare,22.02
Towa,Flare,19.45
Watame,Flare,20.43
Aki,Fubuki,40.03
Aqua,Fubuki,31.28
Ayame,Fubuki,28.63
AZki,Fubuki,36.73
Botan,Fubuki,33.12
Chloe,Fubuki,32.59
Choco,Fubuki,46.62
Flare,Fubuki,39.71
Iroha,Fubuki,38.27
Kanata,Fubuki,28.61
Korone,Fubuki,28.66
Koyori,Fubuki,29.78
Lamy,Fubuki,30.71
Laplus,Fubuki,23.89
Lui,Fubuki,34.96
Luna,Fubuki,28.97
Marine,Fubuki,25.78
Matsuri,Fubuki,33.42
Mel,Fubuki,43.45
Miko,Fubuki,25.92
Mio,Fubuki,40.64
Nene,Fubuki,31.91
Noel,Fubuki,32.75
Okayu,Fubuki,32.64
Pekora,Fubuki,21.93
Polka,Fubuki,36.89
Roboco,Fubuki,44.35
