from,to,value
Anya,Anya,
Iofi,Anya,22.03
Kaela,Anya,14.16
Kobo,Anya,6.88
Moona,Anya,22.8
Ollie,Anya,20.11
Reine,Anya,20.44
Risu,Anya,18.97
Zeta,Anya,17.06
Anya,Iofi,19.77
Kaela,Iofi,13.72
Kobo,Iofi,7.92
Moona,Iofi,30.93
Ollie,Iofi,21.49
Reine,Iofi,22.85
Risu,Iofi,30.54
Zeta,Iofi,15.7
Anya,Kaela,45.11
Iofi,Kaela,48.7
Kobo,Kaela,22.64
Moona,Kaela,53.59
Ollie,Kaela,46.69
Reine,Kaela,44.54
Risu,Kaela,49.06
Zeta,Kaela,43.75
Anya,Kobo,31.98
Iofi,Kobo,41.02
Kaela,Kobo,33.06
Moona,Kobo,42.19
Ollie,Kobo,33.56
Reine,Kobo,33.25
Risu,Kobo,39.82
Zeta,Kobo,42.05
Anya,Moona,21.99
Iofi,Moona,33.23
Kaela,Moona,16.22
Kobo,Moona,8.75
Ollie,Moona,25.11
Reine,Moona,24.89
Risu,Moona,31.39
Zeta,Moona,17.84
Anya,Ollie,25.38
Iofi,Ollie,30.23
Kaela,Ollie,18.5
Kobo,Ollie,9.11
Moona,Ollie,32.88
Reine,Ollie,27.1
Risu,Ollie,27.08
Zeta,Ollie,19.39
Anya,Reine,18.85
Iofi,Reine,23.48
Kaela,Reine,12.9
Kobo,Reine,6.59
Moona,Reine,23.8
Ollie,Reine,19.8
Risu,Reine,21.01
Zeta,Reine,13.98
Anya,Risu,18.58
Iofi,Risu,33.34
Kaela,Risu,15.09
Kobo,Risu,8.39
Moona,Risu,31.89
Ollie,Risu,21.01
Reine,Risu,22.31
Zeta,Risu,15.84
Anya,Zeta,33.18
Iofi,Zeta,34.04
Kaela,Zeta,26.71
Kobo,Zeta,17.59
Moona,Zeta,35.98
Ollie,Zeta,29.88
Reine,Zeta,29.48
Risu,Zeta,31.44
