from,to,value
Aki,Aki,
Ao,Aki,13.97
Ayame,Aki,15.64
AZki,Aki,15.29
Botan,Aki,19.15
Chloe,Aki,13.27
Choco,Aki,24.47
Flare,Aki,19.04
Fubuki,Aki,12.04
Haato,Aki,21.02
Hajime,Aki,13.72
Iroha,Aki,15.93
Kanade,Aki,13.41
Kanata,Aki,14.81
Korone,Aki,13.78
Koyori,Aki,13.56
Lamy,Aki,15.18
Laplus,Aki,19.47
Lui,Aki,17.31
Luna,Aki,17.79
Marine,Aki,11.58
Matsuri,Aki,23.4
Miko,Aki,10.23
Mio,Aki,14.25
Noel,Aki,15.56
Okayu,Aki,12.88
Pekora,Aki,10.83
Polka,Aki,15.22
Raden,Aki,11.54
Ririka,Aki,14.37
Roboco,Aki,29.61
Shion,Aki,16.34
Sora,Aki,15.47
Subaru,Aki,10.69
Suisei,Aki,14.03
Towa,Aki,23.75
Watame,Aki,15.5
Aki,Ao,18.69
Ayame,Ao,13.8
AZki,Ao,19.74
Botan,Ao,18.65
Chloe,Ao,19.98
Choco,Ao,28.32
Flare,Ao,22.26
Fubuki,Ao,15.67
Haato,Ao,22.5
Hajime,Ao,32.72
Iroha,Ao,21.85
Kanade,Ao,29.38
Kanata,Ao,19.58
Korone,Ao,18.83
Koyori,Ao,17.18
Lamy,Ao,21.54
Laplus,Ao,20.53
Lui,Ao,21.95
Luna,Ao,20.03
Marine,Ao,18.77
Matsuri,Ao,25.95
Miko,Ao,13.98
Mio,Ao,18.6
Noel,Ao,21.96
Okayu,Ao,19.86
Pekora,Ao,12.94
Polka,Ao,21.19
Raden,Ao,25.77
Ririka,Ao,32.23
Roboco,Ao,25.8
Shion,Ao,21.82
Sora,Ao,21.88
Subaru,Ao,14.63
Suisei,Ao,17.3
Towa,Ao,17.46
Watame,Ao,18.67
Aki,Ayame,24.67
Ao,Ayame,16.27
AZki,Ayame,19.59
Botan,Ayame,18.02
Chloe,Ayame,24.95
Choco,Ayame,30.54
Flare,Ayame,22.93
Fubuki,Ayame,15.7
Haato,Ayame,24.89
Hajime,Ayame,18.52
Iroha,Ayame,23.03
Kanade,Ayame,18.25
Kanata,Ayame,18.98
Korone,Ayame,17.69
Koyori,Ayame,16.64
Lamy,Ayame,20.34
Laplus,Ayame,21
Lui,Ayame,17.41
Luna,Ayame,19.45
Marine,Ayame,16.15
Matsuri,Ayame,28.45
Miko,Ayame,13.06
Mio,Ayame,18.48
Noel,Ayame,19.17
Okayu,Ayame,16.56
Pekora,Ayame,14.42
Polka,Ayame,17.39
Raden,Ayame,14.56
Ririka,Ayame,17.91
Roboco,Ayame,25.16
Shion,Ayame,30.75
Sora,Ayame,19.24
Subaru,Ayame,12.47
Suisei,Ayame,18.37
Towa,Ayame,25.52
Watame,Ayame,18.43
Aki,AZki,26.94
Ao,AZki,26
Ayame,AZki,21.88
Botan,AZki,25.24
Chloe,AZki,32.38
Choco,AZki,39.74
Flare,AZki,33.91
Fubuki,AZki,23.21
Haato,AZki,28.69
Hajime,AZki,25.51
Iroha,AZki,36.49
Kanade,AZki,25.84
Kanata,AZki,32.15
Korone,AZki,25.68
Koyori,AZki,25.99
Lamy,AZki,34.49
Laplus,AZki,23.42
Lui,AZki,28.06
Luna,AZki,29.95
Marine,AZki,26.94
Matsuri,AZki,34.45
Miko,AZki,20.03
Mio,AZki,28.95
Noel,AZki,27.83
Okayu,AZki,24.58
Pekora,AZki,17.82
Polka,AZki,27.02
Raden,AZki,22.31
Ririka,AZki,29.79
Roboco,AZki,33.6
Shion,AZki,32.53
Sora,AZki,34.63
Subaru,AZki,19.36
Suisei,AZki,25.16
Towa,AZki,24.88
Watame,AZki,27.18
Aki,Botan,34.59
Ao,Botan,25.18
Ayame,Botan,20.63
AZki,Botan,25.87
Chloe,Botan,24.98
Choco,Botan,37.43
Flare,Botan,31.04
Fubuki,Botan,21.39
Haato,Botan,27.44
Hajime,Botan,24.55
Iroha,Botan,28.82
Kanade,Botan,23.02
Kanata,Botan,24.78
Korone,Botan,24.39
Koyori,Botan,23.05
Lamy,Botan,31.15
Laplus,Botan,33.48
Lui,Botan,28.56
Luna,Botan,27.49
Marine,Botan,22.81
Matsuri,Botan,35.23
Miko,Botan,17.83
Mio,Botan,26.77
Noel,Botan,26.6
Okayu,Botan,23.15
Pekora,Botan,16.49
Polka,Botan,28.79
Raden,Botan,21.36
Ririka,Botan,26.26
Roboco,Botan,38.5
Shion,Botan,28.24
Sora,Botan,26.47
Subaru,Botan,20.5
Suisei,Botan,23.48
Towa,Botan,32.01
Watame,Botan,26.65
Aki,Chloe,11.58
Ao,Chloe,13.03
Ayame,Chloe,13.8
AZki,Chloe,16.03
Botan,Chloe,12.06
Choco,Chloe,26.12
Flare,Chloe,18.9
Fubuki,Chloe,9.98
Haato,Chloe,18.73
Hajime,Chloe,14.23
Iroha,Chloe,17.32
Kanade,Chloe,13.19
Kanata,Chloe,15.6
Korone,Chloe,11.7
Koyori,Chloe,13.47
Lamy,Chloe,17.07
Laplus,Chloe,13.76
