from,to,value
Aki,Aki,
Aqua,Aki,18.6
Ayame,Aki,27.47
AZki,Aki,31.21
Botan,Aki,26.11
Chloe,Aki,24.72
Choco,Aki,25.94
Flare,Aki,30.78
Fubuki,Aki,24.44
Iroha,Aki,28.96
Kanata,Aki,34.3
Korone,Aki,17.97
Koyori,Aki,19.33
Lamy,Aki,27.47
Laplus,Aki,25.6
Lui,Aki,26.66
Luna,Aki,26.75
Marine,Aki,21.91
Matsuri,Aki,35.91
Mel,Aki,43.06
Miko,Aki,16.98
Mio,Aki,30.81
Nene,Aki,29.79
Noel,Aki,27.95
Okayu,Aki,20.59
Pekora,Aki,14.96
Polka,Aki,31.14
Roboco,Aki,40.92
Shion,Aki,28.97
Sora,Aki,31.47
Subaru,Aki,15.73
Suisei,Aki,22.43
Towa,Aki,25.08
Watame,Aki,25.44
Aki,Aqua,31.59
Ayame,Aqua,43.29
AZki,Aqua,30.56
Botan,Aqua,26.69
Chloe,Aqua,33.32
Choco,Aqua,24.97
Flare,Aqua,29.76
Fubuki,Aqua,29.15
Iroha,Aqua,32.36
Kanata,Aqua,38.8
Korone,Aqua,23.1
Koyori,Aqua,24.92
Lamy,Aqua,32.05
Laplus,Aqua,36.26
Lui,Aqua,27.2
Luna,Aqua,30.19
Marine,Aqua,32.66
Matsuri,Aqua,42.42
Mel,Aqua,39.05
Miko,Aqua,25.49
Mio,Aqua,32.06
Nene,Aqua,34.39
Noel,Aqua,31.64
Okayu,Aqua,26.17
Pekora,Aqua,24.55
Polka,Aqua,30.31
Roboco,Aqua,36.9
Shion,Aqua,45.6
Sora,Aqua,29.21
Subaru,Aqua,21.1
Suisei,Aqua,35.79
Towa,Aqua,37.71
Watame,Aqua,25.68
Aki,Ayame,4.8
Aqua,Ayame,4.46
AZki,Ayame,4.85
Botan,Ayame,4.4
Chloe,Ayame,6.81
Choco,Ayame,3.58
Flare,Ayame,4.43
Fubuki,Ayame,3.96
Iroha,Ayame,5.8
Kanata,Ayame,6.66
Korone,Ayame,2.73
Koyori,Ayame,2.63
Lamy,Ayame,4.48
Laplus,Ayame,6.51
Lui,Ayame,3.54
Luna,Ayame,3.55
Marine,Ayame,3.57
Matsuri,Ayame,7.33
Mel,Ayame,6.33
Miko,Ayame,2.62
Mio,Ayame,6.63
Nene,Ayame,5.29
Noel,Ayame,4.28
Okayu,Ayame,3.71
Pekora,Ayame,2.37
Polka,Ayame,4.88
Roboco,Ayame,5.89
Shion,Ayame,7.71
Sora,Ayame,5.04
Subaru,Ayame,2.2
Suisei,Ayame,4.54
Towa,Ayame,7.1
Watame,Ayame,3.66
Aki,AZki,25.79
Aqua,AZki,14.87
Ayame,AZki,22.92
Botan,AZki,19.46
Chloe,AZki,22.49
Choco,AZki,18.1
Flare,AZki,21.9
Fubuki,AZki,17.74
Iroha,AZki,23.26
Kanata,AZki,26.87
Korone,AZki,12.91
Koyori,AZki,15.67
Lamy,AZki,21.66
Laplus,AZki,22.52
Lui,AZki,20.06
Luna,AZki,19.86
Marine,AZki,17.7
Matsuri,AZki,24.7
Mel,AZki,29.04
Miko,AZki,13.67
Mio,AZki,25.05
Nene,AZki,23.12
Noel,AZki,21.58
Okayu,AZki,16.36
Pekora,AZki,11.86
Polka,AZki,23.07
Roboco,AZki,28.27
Shion,AZki,24.65
Sora,AZki,31.19
Subaru,AZki,12.71
Suisei,AZki,19.43
Towa,AZki,19.83
Watame,AZki,19.47
Aki,Botan,24.65
Aqua,Botan,14.83
Ayame,Botan,23.76
AZki,Botan,22.24
Chloe,Botan,20.44
Choco,Botan,18.99
Flare,Botan,22.48
Fubuki,Botan,18.43
Iroha,Botan,20.99
Kanata,Botan,25.43
Korone,Botan,21.32
Koyori,Botan,15.93
Lamy,Botan,27.88
Laplus,Botan,22.57
Lui,Botan,21.68
Luna,Botan,21.94
Marine,Botan,18.64
Matsuri,Botan,25.86
Mel,Botan,26.75
Miko,Botan,14.9
Mio,Botan,26.66
Nene,Botan,26.79
Noel,Botan,22.05
Okayu,Botan,19.53
Pekora,Botan,13.93
Polka,Botan,32.46
Roboco,Botan,26.5
Shion,Botan,23.21
Sora,Botan,21.18
Subaru,Botan,16.2
Suisei,Botan,18.69
Towa,Botan,23.89
Watame,Botan,21.47
Aki,Chloe,8.67
Aqua,Chloe,6.88
Ayame,Chloe,13.67
AZki,Chloe,9.55
Botan,Chloe,7.6
Choco,Chloe,6.65
Flare,Chloe,8.56
Fubuki,Chloe,7.48
Iroha,Chloe,11.7
Kanata,Chloe,16.14
Korone,Chloe,5.23
Koyori,Chloe,7.84
Lamy,Chloe,11.45
Laplus,Chloe,11.83
Lui,Chloe,8.42
Luna,Chloe,7.82
Marine,Chloe,8.44
Matsuri,Chloe,11.83
Mel,Chloe,13.21
Miko,Chloe,5.73
Mio,Chloe,10.03
Nene,Chloe,10.82
Noel,Chloe,12.13
Okayu,Chloe,7.62
Pekora,Chloe,5.33
Polka,Chloe,10.85
Roboco,Chloe,12.12
Shion,Chloe,11.74
Sora,Chloe,11.36
Subaru,Chloe,5.31
Suisei,Chloe,8.61
Towa,Chloe,8.83
Watame,Chloe,7.31
Aki,Choco,31.41
Aqua,Choco,17.8
Ayame,Choco,24.8
AZki,Choco,26.53
Botan,Choco,24.36
Chloe,Choco,22.94
Flare,Choco,28.27
Fubuki,Choco,20.7
Iroha,Choco,25.58
Kanata,Choco,28.89
Korone,Choco,15.95
Koyori,Choco,18.42
Lamy,Choco,28.54
Laplus,Choco,24.41
Lui,Choco,25.45
Luna,Choco,25.63
Marine,Choco,21.58
Matsuri,Choco,34.47
Mel,Choco,42.28
Miko,Choco,15.97
Mio,Choco,30.1
Nene,Choco,27.75
Noel,Choco,28.21
Okayu,Choco,21.05
Pekora,Choco,14.36
Polka,Choco,29.83
Roboco,Choco,38.19
Shion,Choco,28.29
Sora,Choco,27.39
Subaru,Choco,17.33
Suisei,Choco,20.62
Towa,Choco,25.02
Watame,Choco,22.85
Aki,Flare,33.94
Aqua,Flare,19.32
Ayame,Flare,27.93
AZki,Flare,29.23
Botan,Flare,26.25
Chloe,Flare,26.9
Choco,Flare,25.74
Fubuki,Flare,24.87
Iroha,Flare,29.38
Kanata,Flare,36.23
Korone,Flare,17.42
Koyori,Flare,20.69
Lamy,Flare,27.68
Laplus,Flare,26.16
Lui,Flare,27.39
Luna,Flare,25.64
Marine,Flare,26.81
Matsuri,Flare,34.32
Mel,Flare,35.95
Miko,Flare,19.76
Mio,Flare,33.66
Nene,Flare,28.4
Noel,Flare,34.83
Okayu,Flare,22.26
Pekora,Flare,16.86
Polka,Flare,34.71
Roboco,Flare,35.03
Shion,Flare,30.17
Sora,Flare,29.42
Subaru,Flare,17.31
Suisei,Flare,27.57
Towa,Flare,26.12
Watame,Flare,25.61
Aki,Fubuki,43.26
Aqua,Fubuki,30.38
Ayame,Fubuki,40.1
AZki,Fubuki,38.02
Botan,Fubuki,34.56
Chloe,Fubuki,37.74
Choco,Fubuki,30.26
Flare,Fubuki,39.93
Iroha,Fubuki,40.89
Kanata,Fubuki,45.2
Korone,Fubuki,27.94
Koyori,Fubuki,31.41
Lamy,Fubuki,38.18
Laplus,Fubuki,39.14
Lui,Fubuki,35.25
Luna,Fubuki,37.32
Marine,Fubuki,32.96
Matsuri,Fubuki,45.7
Mel,Fubuki,46.43
Miko,Fubuki,28.85
Mio,Fubuki,48.61
Nene,Fubuki,38.06
Noel,Fubuki,37.88
Okayu,Fubuki,35.67
Pekora,Fubuki,26.06
Polka,Fubuki,43.79
Roboco,Fubuki,44.71
Shion,Fubuki,41.48
Sora,Fubuki,38.91
Subaru,Fubuki,25.3
Suisei,Fubuki,34.1
Towa,Fubuki,32.5
Watame,Fubuki,34.47
Aki,Iroha,28.42
Aqua,Iroha,18.69
Ayame,Iroha,32.55
AZki,Iroha,27.63
Botan,Iroha,21.82
Chloe,Iroha,32.71
Choco,Iroha,20.73
Flare,Iroha,26.14
Fubuki,Iroha,22.66
Kanata,Iroha,33.87
Korone,Iroha,14.35
Koyori,Iroha,19.68
Lamy,Iroha,23.63
Laplus,Iroha,33.84
Lui,Iroha,28.11
Luna,Iroha,21.06
Marine,Iroha,19.69
