from,to,value
Aki,Aki,
Ao,Aki,3.31
Ayame,Aki,2.38
AZki,Aki,4.03
Botan,Aki,5.04
Chloe,Aki,2.92
Choco,Aki,11.33
Flare,Aki,5.42
Fubuki,Aki,2.77
Haato,Aki,6.44
Hajime,Aki,2.79
Iroha,Aki,2.98
Kanade,Aki,2.38
Kanata,Aki,3.32
Korone,Aki,2.97
Koyori,Aki,2.71
Lamy,Aki,3.55
Laplus,Aki,3.67
Lui,Aki,5.32
Luna,Aki,5.47
Marine,Aki,2.48
Matsuri,Aki,7.5
Miko,Aki,2.48
Mio,Aki,3.99
Noel,Aki,4.13
Okayu,Aki,2.48
Pekora,Aki,2.46
Polka,Aki,4.38
Raden,Aki,3.19
Ririka,Aki,3.22
Roboco,Aki,10.54
Shion,Aki,3.05
Sora,Aki,5.23
Subaru,Aki,3.16
Suisei,Aki,2.53
Towa,Aki,4.62
Watame,Aki,3.56
Aki,Ao,4.17
Ayame,Ao,2.45
AZki,Ao,3.45
Botan,Ao,4.75
Chloe,Ao,3.87
Choco,Ao,8.28
Flare,Ao,4.25
Fubuki,Ao,2.73
Haato,Ao,5.73
Hajime,Ao,14.07
Iroha,Ao,4.54
Kanade,Ao,10.62
Kanata,Ao,4.08
Korone,Ao,3.1
Koyori,Ao,3.63
Lamy,Ao,3.69
Laplus,Ao,4.66
Lui,Ao,7.1
Luna,Ao,4.5
Marine,Ao,4.53
Matsuri,Ao,5.29
Miko,Ao,3
Mio,Ao,4.06
Noel,Ao,5.08
Okayu,Ao,3.49
Pekora,Ao,2.8
Polka,Ao,6.6
Raden,Ao,8.56
Ririka,Ao,12.76
Roboco,Ao,8.64
Shion,Ao,3.62
Sora,Ao,5.26
Subaru,Ao,4.15
Suisei,Ao,2.92
Towa,Ao,2.94
Watame,Ao,2.85
Aki,Ayame,5.83
Ao,Ayame,4.76
AZki,Ayame,6.95
Botan,Ayame,6.08
Chloe,Ayame,9.5
Choco,Ayame,11.81
Flare,Ayame,6.7
Fubuki,Ayame,7.85
Haato,Ayame,6.61
Hajime,Ayame,6.41
Iroha,Ayame,8.85
Kanade,Ayame,6.16
Kanata,Ayame,6.31
Korone,Ayame,5.66
Koyori,Ayame,5.77
Lamy,Ayame,7.4
Laplus,Ayame,8.15
Lui,Ayame,4.61
Luna,Ayame,4.98
Marine,Ayame,4.78
Matsuri,Ayame,9.72
Miko,Ayame,4.27
Mio,Ayame,8.91
Noel,Ayame,5.27
Okayu,Ayame,6.04
Pekora,Ayame,4.82
Polka,Ayame,5.53
Raden,Ayame,4.36
Ririka,Ayame,5.35
Roboco,Ayame,9.48
Shion,Ayame,15.04
Sora,Ayame,6.01
Subaru,Ayame,4.85
Suisei,Ayame,6.55
Towa,Ayame,10.29
Watame,Ayame,4.51
Aki,AZki,10.46
Ao,AZki,7.12
Ayame,AZki,7.38
Botan,AZki,9.26
Chloe,AZki,12.05
Choco,AZki,19.24
Flare,AZki,12.06
Fubuki,AZki,10.14
Haato,AZki,11.29
Hajime,AZki,7.79
Iroha,AZki,17.14
Kanade,AZki,9.14
Kanata,AZki,12.25
Korone,AZki,7.49
Koyori,AZki,12.31
Lamy,AZki,13.5
Laplus,AZki,6.47
Lui,AZki,11.75
Luna,AZki,8.2
Marine,AZki,8.67
Matsuri,AZki,11.19
Miko,AZki,7.56
Mio,AZki,13.45
Noel,AZki,9.95
Okayu,AZki,7.32
Pekora,AZki,7
Polka,AZki,9.95
Raden,AZki,8.37
Ririka,AZki,12.85
Roboco,AZki,15.17
Shion,AZki,11.38
Sora,AZki,23.53
Subaru,AZki,7.92
Suisei,AZki,10.83
Towa,AZki,10.37
Watame,AZki,9.09
Aki,Botan,8.06
Ao,Botan,6.03
Ayame,Botan,3.97
AZki,Botan,5.7
Chloe,Botan,5.22
Choco,Botan,10.35
Flare,Botan,8.08
Fubuki,Botan,5.52
Haato,Botan,5.29
Hajime,Botan,5.13
Iroha,Botan,6.01
Kanade,Botan,3.58
Kanata,Botan,5.2
Korone,Botan,5.15
Koyori,Botan,5.6
Lamy,Botan,11.18
Laplus,Botan,6.09
Lui,Botan,10.38
Luna,Botan,5.12
Marine,Botan,4.18
Matsuri,Botan,7.87
Miko,Botan,3.1
Mio,Botan,7.97
Noel,Botan,5.86
Okayu,Botan,5.35
Pekora,Botan,2.93
Polka,Botan,11.25
Raden,Botan,5.37
Ririka,Botan,4.47
Roboco,Botan,8.75
Shion,Botan,3.66
Sora,Botan,6.24
Subaru,Botan,5.29
Suisei,Botan,4.73
Towa,Botan,7.61
Watame,Botan,5.48
Aki,Chloe,4.57
Ao,Chloe,4.81
Ayame,Chloe,6.08
AZki,Chloe,7.26
Botan,Chloe,5.11
Choco,Chloe,12.18
Flare,Chloe,6.27
Fubuki,Chloe,5.45
Haato,Chloe,6.61
Hajime,Chloe,6.63
Iroha,Chloe,9.16
Kanade,Chloe,6.47
Kanata,Chloe,8.43
Korone,Chloe,4.55
Koyori,Chloe,8.99
Lamy,Chloe,9.33
Laplus,Chloe,8.27
Lui,Chloe,7.8
Luna,Chloe,4.54
Marine,Chloe,6.2
Matsuri,Chloe,8.24
Miko,Chloe,3.74
Mio,Chloe,5.38
Noel,Chloe,6.82
Okayu,Chloe,5.01
Pekora,Chloe,4.16
Polka,Chloe,5.58
Raden,Chloe,5.13
Ririka,Chloe,9.42
Roboco,Chloe,7.8
Shion,Chloe,10.08
Sora,Chloe,6.24
Subaru,Chloe,4.01
Suisei,Chloe,5.26
Towa,Chloe,6.25
Watame,Chloe,4.21
Aki,Choco,5.31
Ao,Choco,3.08
Ayame,Choco,2.27
AZki,Choco,3.48
Botan,Choco,3.04
Chloe,Choco,3.65
Flare,Choco,5.15
Fubuki,Choco,2.02
Haato,Choco,6.35
Hajime,Choco,2.47
Iroha,Choco,3.09
Kanade,Choco,2.01
Kanata,Choco,2.4
Korone,Choco,1.87
Koyori,Choco,2.97
Lamy,Choco,3.77
Laplus,Choco,2.18
Lui,Choco,4.83
Luna,Choco,4.01
Marine,Choco,2.59
Matsuri,Choco,6.64
Miko,Choco,1.3
Mio,Choco,3.47
Noel,Choco,5.45
Okayu,Choco,2.38
Pekora,Choco,1.42
Polka,Choco,4.18
Raden,Choco,2.45
Ririka,Choco,4.4
Roboco,Choco,9.38
Shion,Choco,2.93
Sora,Choco,4.37
Subaru,Choco,2.31
Suisei,Choco,1.93
Towa,Choco,2.91
Watame,Choco,2.3
Aki,Flare,5.83
Ao,Flare,3.63
Ayame,Flare,2.94
AZki,Flare,4.99
Botan,Flare,5.43
Chloe,Flare,4.31
Choco,Flare,11.81
Fubuki,Flare,4.82
Haato,Flare,6.17
Hajime,Flare,3.72
Iroha,Flare,4.81
Kanade,Flare,3.03
Kanata,Flare,4.86
Korone,Flare,3.64
Koyori,Flare,5.29
Lamy,Flare,5.84
Laplus,Flare,3.54
Lui,Flare,7.85
Luna,Flare,5.03
Marine,Flare,4.92
Matsuri,Flare,6.89
Miko,Flare,2.88
Mio,Flare,7.02
Noel,Flare,8.95
Okayu,Flare,4.02
Pekora,Flare,3.67
Polka,Flare,7
Raden,Flare,3.85
Ririka,Flare,5.86
Roboco,Flare,6.53
Shion,Flare,3.9
Sora,Flare,6.71
Subaru,Flare,3.68
Suisei,Flare,3.81
Towa,Flare,5.29
Watame,Flare,4.65
Aki,Fubuki,11.43
Ao,Fubuki,8.93
Ayame,Fubuki,13.25
AZki,Fubuki,16.12
Botan,Fubuki,14.26
Chloe,Fubuki,14.39
Choco,Fubuki,17.78
Flare,Fubuki,18.49
Haato,Fubuki,12.7
Hajime,Fubuki,9.49
Iroha,Fubuki,16.67
Kanade,Fubuki,9.11
Kanata,Fubuki,13.59
Korone,Fubuki,14.99
Koyori,Fubuki,16.45
Lamy,Fubuki,14.61
Laplus,Fubuki,11.07
Lui,Fubuki,14.94
Luna,Fubuki,9.4
Marine,Fubuki,10.63
Matsuri,Fubuki,19.43
Miko,Fubuki,12.43
Mio,Fubuki,24.87
Noel,Fubuki,11.83
Okayu,Fubuki,18.48
Pekora,Fubuki,9.29
Polka,Fubuki,16.28
Raden,Fubuki,9.71
Ririka,Fubuki,12.55
Roboco,Fubuki,15.49
Shion,Fubuki,14.11
Sora,Fubuki,15.15
Subaru,Fubuki,11.95
Suisei,Fubuki,13.87
Towa,Fubuki,13.19
Watame,Fubuki,13.29
Aki,Haato,4.17
Ao,Haato,2.95
Ayame,Haato,1.75
AZki,Haato,2.82
Botan,Haato,2.14
Chloe,Haato,2.74
Choco,Haato,8.77
Flare,Haato,3.72
Fubuki,Haato,1.99
Hajime,Haato,2.47
Iroha,Haato,1.56
Kanade,Haato,2.87
Kanata,Haato,3.36
Korone,Haato,2.91
Koyori,Haato,2.93
Lamy,Haato,2.6
Laplus,Haato,3.23
Lui,Haato,3.5
Luna,Haato,5.73
Marine,Haato,2.52
Matsuri,Haato,6.03
Miko,Haato,1.82
Mio,Haato,2.46
Noel,Haato,3.1
Okayu,Haato,1.93
Pekora,Haato,2.44
Polka,Haato,3.4
Raden,Haato,2.11
Ririka,Haato,3.83
Roboco,Haato,6.01
Shion,Haato,3.74
Sora,Haato,4.65
Subaru,Haato,1.96
Suisei,Haato,2.19
Towa,Haato,2.59
Watame,Haato,2.71
Aki,Hajime,4.97
Ao,Hajime,19.91
Ayame,Hajime,4.67
AZki,Hajime,5.35
Botan,Hajime,5.72
Chloe,Hajime,7.56
Choco,Hajime,9.38
Flare,Hajime,6.16
Fubuki,Hajime,4.1
Haato,Hajime,6.79
Iroha,Hajime,8.07
Kanade,Hajime,14.54
Kanata,Hajime,6.45
Korone,Hajime,5.06
Koyori,Hajime,5.74
Lamy,Hajime,5.48
Laplus,Hajime,8.02
Lui,Hajime,7.49
Luna,Hajime,8.82
Marine,Hajime,5.3
Matsuri,Hajime,7.13
Miko,Hajime,4.87
Mio,Hajime,5.87
Noel,Hajime,6.23
Okayu,Hajime,5.07
Pekora,Hajime,4.44
Polka,Hajime,8.03
Raden,Hajime,10.24
Ririka,Hajime,14.09
Roboco,Hajime,9.59
Shion,Hajime,7.76
Sora,Hajime,7.52
Subaru,Hajime,5.72
Suisei,Hajime,4.17
Towa,Hajime,5.14
Watame,Hajime,5.57
Aki,Iroha,6.11
Ao,Iroha,7.39
Ayame,Iroha,7.43
AZki,Iroha,13.55
Botan,Iroha,7.72
Chloe,Iroha,12.02
Choco,Iroha,13.52
Flare,Iroha,9.19
Fubuki,Iroha,8.29
Haato,Iroha,4.94
Hajime,Iroha,9.29
Kanade,Iroha,8.35
Kanata,Iroha,8.34
Korone,Iroha,4.93
Koyori,Iroha,9.44
Lamy,Iroha,9.5
Laplus,Iroha,11.13
Lui,Iroha,12.46
Luna,Iroha,4.98
Marine,Iroha,5.33
Matsuri,Iroha,9.1
Miko,Iroha,5.2
Mio,Iroha,9.65
Noel,Iroha,7.26
Okayu,Iroha,6.34
Pekora,Iroha,4.67
Polka,Iroha,8.68
Raden,Iroha,6.58
Ririka,Iroha,9.39
Roboco,Iroha,9.69
Shion,Iroha,8.01
Sora,Iroha,9.77
Subaru,Iroha,6.16
Suisei,Iroha,7.77
Towa,Iroha,8.08
Watame,Iroha,6.03
Aki,Kanade,5.2
Ao,Kanade,18.46
Ayame,Kanade,5.52
AZki,Kanade,7.7
Botan,Kanade,4.9
Chloe,Kanade,9.06
Choco,Kanade,9.38
Flare,Kanade,6.16
Fubuki,Kanade,4.83
Haato,Kanade,9.7
Hajime,Kanade,17.85
Iroha,Kanade,8.91
Kanata,Kanade,8.34
Korone,Kanade,4.87
Koyori,Kanade,7.92
Lamy,Kanade,6.99
Laplus,Kanade,8.83
Lui,Kanade,6.65
Luna,Kanade,8.56
Marine,Kanade,5.41
Matsuri,Kanade,10.95
Miko,Kanade,5.4
Mio,Kanade,5.66
Noel,Kanade,6.41
Okayu,Kanade,4.11
Pekora,Kanade,5.29
Polka,Kanade,7
Raden,Kanade,7.75
Ririka,Kanade,15.37
Roboco,Kanade,8.85
Shion,Kanade,8.98
Sora,Kanade,8.3
Subaru,Kanade,4.72
Suisei,Kanade,6.08
Towa,Kanade,7.03
Watame,Kanade,5.41
Aki,Kanata,8.23
Ao,Kanata,8.03
Ayame,Kanata,6.4
AZki,Kanata,11.7
Botan,Kanata,8.08
Chloe,Kanata,13.37
Choco,Kanata,12.67
Flare,Kanata,11.21
Fubuki,Kanata,8.16
Haato,Kanata,12.87
Hajime,Kanata,8.97
Iroha,Kanata,10.08
Kanade,Kanata,9.45
Korone,Kanata,8.69
Koyori,Kanata,10.5
Lamy,Kanata,13.69
Laplus,Kanata,9.2
Lui,Kanata,9.49
Luna,Kanata,13.37
Marine,Kanata,10.21
Matsuri,Kanata,13.53
Miko,Kanata,7.32
Mio,Kanata,9.97
Noel,Kanata,9.21
Okayu,Kanata,7.73
Pekora,Kanata,7.46
Polka,Kanata,11.25
Raden,Kanata,6.05
Ririka,Kanata,10.54
Roboco,Kanata,13.7
Shion,Kanata,13.46
Sora,Kanata,9.63
Subaru,Kanata,9.14
Suisei,Kanata,8.36
Towa,Kanata,10.14
Watame,Kanata,6.99
Aki,Korone,5.37
Ao,Korone,4.44
Ayame,Korone,4.18
AZki,Korone,5.21
Botan,Korone,5.83
Chloe,Korone,5.26
Choco,Korone,7.19
Flare,Korone,6.11
Fubuki,Korone,6.56
Haato,Korone,8.11
Hajime,Korone,5.13
Iroha,Korone,4.34
Kanade,Korone,4.02
Kanata,Korone,6.33
Koyori,Korone,6.28
Lamy,Korone,6.48
Laplus,Korone,4.79
Lui,Korone,6.96
Luna,Korone,8.47
Marine,Korone,5.79
Matsuri,Korone,6.4
Miko,Korone,5.3
Mio,Korone,9.95
Noel,Korone,5.67
Okayu,Korone,9.85
Pekora,Korone,5.51
Polka,Korone,6.7
Raden,Korone,4.32
Ririka,Korone,5.71
Roboco,Korone,7.8
Shion,Korone,7.89
Sora,Korone,5.75
Subaru,Korone,6.87
Suisei,Korone,3.94
Towa,Korone,4.68
Watame,Korone,5.79
Aki,Koyori,7.54
Ao,Koyori,8.03
Ayame,Koyori,6.57
AZki,Koyori,13.2
Botan,Koyori,9.76
Chloe,Koyori,16
Choco,Koyori,17.66
Flare,Koyori,13.71
Fubuki,Koyori,11.1
Haato,Koyori,12.61
Hajime,Koyori,8.97
Iroha,Koyori,12.8
Kanade,Koyori,10.08
Kanata,Koyori,11.79
Korone,Koyori,9.67
Lamy,Koyori,17.77
Laplus,Koyori,9.39
Lui,Koyori,15.7
Luna,Koyori,9.75
Marine,Koyori,9.87
Matsuri,Koyori,12.67
Miko,Koyori,8.3
Mio,Koyori,12.39
Noel,Koyori,11.86
Okayu,Koyori,9.08
Pekora,Koyori,9.41
Polka,Koyori,12.33
Raden,Koyori,7.28
Ririka,Koyori,18.74
Roboco,Koyori,12.33
Shion,Koyori,11.06
Sora,Koyori,13.91
Subaru,Koyori,8.15
Suisei,Koyori,6.91
Towa,Koyori,8.28
