from,to,value
Aki,Aki,
Ao,Aki,9.84
Aqua,Aki,9.56
AZki,Aki,11.36
Botan,Aki,19.32
Chloe,Aki,11.08
Choco,Aki,21.13
Flare,Aki,15.66
Fubuki,Aki,11.14
Haato,Aki,16.98
Hajime,Aki,10
Iroha,Aki,10.71
Kanade,Aki,8.77
Kanata,Aki,10.51
Korone,Aki,10.13
Koyori,Aki,8.97
Lamy,Aki,12.45
Laplus,Aki,10.69
Lui,Aki,12.36
Luna,Aki,12.44
Marine,Aki,9.07
Matsuri,Aki,19.27
Miko,Aki,7.52
Mio,Aki,14.9
Nene,Aki,13.23
Noel,Aki,10.95
Okayu,Aki,9.32
Pekora,Aki,7.17
Polka,Aki,11.62
Raden,Aki,10.22
Ririka,Aki,9.69
Roboco,Aki,25.59
Sora,Aki,13.93
Subaru,Aki,8.98
Suisei,Aki,9.43
Towa,Aki,16.47
Watame,Aki,10.91
Aki,Ao,15.29
Aqua,Ao,12.94
AZki,Ao,16.97
Botan,Ao,17.92
Chloe,Ao,18.95
Choco,Ao,26.73
Flare,Ao,21.06
Fubuki,Ao,14.9
Haato,Ao,21.39
Hajime,Ao,27.51
Iroha,Ao,18.26
Kanade,Ao,21.53
Kanata,Ao,17.17
Korone,Ao,16.24
Koyori,Ao,15.17
Lamy,Ao,19.26
Laplus,Ao,21.01
Lui,Ao,20.07
Luna,Ao,18.6
Marine,Ao,23.56
Matsuri,Ao,19.69
Miko,Ao,13.25
Mio,Ao,21.76
Nene,Ao,19.41
Noel,Ao,19.86
Okayu,Ao,16.51
Pekora,Ao,12.96
Polka,Ao,19.58
Raden,Ao,24.94
Ririka,Ao,19.85
Roboco,Ao,29.64
Sora,Ao,18.97
Subaru,Ao,13.4
Suisei,Ao,20.97
Towa,Ao,16.82
Watame,Ao,15.86
Aki,Aqua,41.18
Ao,Aqua,35.89
AZki,Aqua,40.27
Botan,Aqua,39.48
Chloe,Aqua,43.06
Choco,Aqua,44.23
Flare,Aqua,41.44
Fubuki,Aqua,32.57
Haato,Aqua,38.66
Hajime,Aqua,37.12
Iroha,Aqua,36.49
Kanade,Aqua,33.06
Kanata,Aqua,40.06
Korone,Aqua,35.63
