from,to,value
Aki,Aki,
Ao,Aki,15.87
Ayame,Aki,17.4
AZki,Aki,16.77
Botan,Aki,20.5
Chihaya,Aki,13.03
Chloe,Aki,12.12
Choco,Aki,32.7
Flare,Aki,21.65
Fubuki,Aki,18.68
Haato,Aki,20.38
Hajime,Aki,13.68
Iroha,Aki,16.23
Kanade,Aki,16.02
Kanata,Aki,16.66
Korone,Aki,13.45
Koyori,Aki,13.62
Lamy,Aki,16.1
Laplus,Aki,19.76
Lui,Aki,17.34
Luna,Aki,17.3
Marine,Aki,13.24
Matsuri,Aki,23.49
Miko,Aki,11.63
Mio,Aki,21.16
Nene,Aki,15.79
Niko,Aki,12.38
Noel,Aki,15.31
Okayu,Aki,13.67
Pekora,Aki,11.33
Polka,Aki,18.19
Raden,Aki,13.42
Riona,Aki,15.4
Ririka,Aki,17.7
Roboco,Aki,27.43
Shion,Aki,17.57
Sora,Aki,20.77
Su,Aki,13.7
Subaru,Aki,12.27
Suisei,Aki,13.31
Towa,Aki,21.41
Vivi,Aki,12.95
Watame,Aki,15.43
Aki,Ao,20.16
Ayame,Ao,16.21
AZki,Ao,16.23
Botan,Ao,19
Chihaya,Ao,20.38
Chloe,Ao,15.49
Choco,Ao,25.87
Flare,Ao,20.82
Fubuki,Ao,16.45
Haato,Ao,15.65
Hajime,Ao,26.2
Iroha,Ao,20
Kanade,Ao,28.17
Kanata,Ao,19.31
Korone,Ao,16.79
Koyori,Ao,15.7
Lamy,Ao,18.4
Laplus,Ao,25.55
Lui,Ao,20.41
Luna,Ao,17.68
Marine,Ao,19.66
Matsuri,Ao,22.54
Miko,Ao,14.82
Mio,Ao,20.67
Nene,Ao,17.91
Niko,Ao,19.22
Noel,Ao,19.74
Okayu,Ao,16.46
Pekora,Ao,14.13
Polka,Ao,20.78
Raden,Ao,22.43
Riona,Ao,21.84
Ririka,Ao,24.85
Roboco,Ao,25.46
Shion,Ao,19.86
Sora,Ao,16.46
Su,Ao,21.04
Subaru,Ao,15.99
Suisei,Ao,15.74
Towa,Ao,19.88
Vivi,Ao,20.09
Watame,Ao,16.13
Aki,Ayame,7.93
Ao,Ayame,5.82
AZki,Ayame,5.75
Botan,Ayame,6.96
Chihaya,Ayame,5.12
Chloe,Ayame,6
Choco,Ayame,13.18
Flare,Ayame,8.27
Fubuki,Ayame,6.54
Haato,Ayame,6.19
Hajime,Ayame,6.11
Iroha,Ayame,6.76
Kanade,Ayame,7.69
Kanata,Ayame,6.35
Korone,Ayame,5.42
Koyori,Ayame,4.99
Lamy,Ayame,6
Laplus,Ayame,10.97
Lui,Ayame,6.53
Luna,Ayame,6.39
Marine,Ayame,5.08
Matsuri,Ayame,8.7
Miko,Ayame,4.25
Mio,Ayame,8.03
Nene,Ayame,5.78
Niko,Ayame,4.74
Noel,Ayame,5.48
Okayu,Ayame,5.35
Pekora,Ayame,4.21
Polka,Ayame,6.09
Raden,Ayame,4.98
Riona,Ayame,6.23
Ririka,Ayame,6.02
Roboco,Ayame,10.98
Shion,Ayame,9.25
Sora,Ayame,6.52
Su,Ayame,5.65
Subaru,Ayame,4.24
Suisei,Ayame,6.14
Towa,Ayame,10.03
Vivi,Ayame,5.26
Watame,Ayame,6.09
Aki,AZki,35.17
Ao,AZki,26.8
Ayame,AZki,26.44
Botan,AZki,27.75
Chihaya,AZki,24.79
Chloe,AZki,26.56
Choco,AZki,38.02
Flare,AZki,33.68
Fubuki,AZki,25.73
Haato,AZki,22.61
Hajime,AZki,23.79
Iroha,AZki,31.38
Kanade,AZki,28.1
Kanata,AZki,45.88
Korone,AZki,25.07
Koyori,AZki,35.66
Lamy,AZki,32.53
Laplus,AZki,35.73
Lui,AZki,28.9
Luna,AZki,27.92
Marine,AZki,28.4
Matsuri,AZki,33.69
Miko,AZki,21.78
Mio,AZki,33.49
Nene,AZki,26.27
Niko,AZki,22
Noel,AZki,31.28
