from,to,value
Aki,Aki,
Ao,Aki,11.22
Aqua,Aki,11.85
Ayame,Aki,11.16
AZki,Aki,14.53
Botan,Aki,21.55
Chloe,Aki,12.54
Choco,Aki,25.58
Flare,Aki,18.12
Fubuki,Aki,10.27
Haato,Aki,15.25
Hajime,Aki,11.99
Iroha,Aki,10.74
Kanade,Aki,9.75
Kanata,Aki,12.7
Korone,Aki,10.81
Koyori,Aki,10.34
Lamy,Aki,12.73
Laplus,Aki,12.49
Lui,Aki,12.73
Luna,Aki,18.64
Marine,Aki,9.77
Matsuri,Aki,20.96
Mel,Aki,26.01
Miko,Aki,8.95
Mio,Aki,14.05
Nene,Aki,15.9
Noel,Aki,11.97
Okayu,Aki,11.08
Pekora,Aki,7.95
Polka,Aki,14.8
Raden,Aki,11.13
Ririka,Aki,11.72
Roboco,Aki,24.66
Sora,Aki,16.55
Subaru,Aki,10.91
Suisei,Aki,10.84
Towa,Aki,14.01
Watame,Aki,13.48
Aki,Ao,24.96
Aqua,Ao,23.27
Ayame,Ao,19.09
AZki,Ao,25.48
Botan,Ao,23.24
Chloe,Ao,29.6
Choco,Ao,34.64
Flare,Ao,26.32
Fubuki,Ao,24.48
Haato,Ao,32.06
Hajime,Ao,47.3
Iroha,Ao,28.46
Kanade,Ao,33.41
Kanata,Ao,30.14
Korone,Ao,23.22
Koyori,Ao,24.6
Lamy,Ao,26.71
Laplus,Ao,29.28
Lui,Ao,27.03
Luna,Ao,27.52
Marine,Ao,24.95
Matsuri,Ao,31.62
Mel,Ao,33.1
Miko,Ao,22.2
Mio,Ao,28.61
Nene,Ao,30.37
Noel,Ao,26.86
Okayu,Ao,27.55
Pekora,Ao,18.34
Polka,Ao,31.84
Raden,Ao,38.49
Ririka,Ao,35.04
Roboco,Ao,36.26
Sora,Ao,27.43
Subaru,Ao,24.98
Suisei,Ao,22.52
Towa,Ao,27.82
Watame,Ao,25.28
Aki,Aqua,18.3
Ao,Aqua,16.15
Ayame,Aqua,27.33
AZki,Aqua,21.23
Botan,Aqua,17.27
Chloe,Aqua,29.05
Choco,Aqua,26.88
Flare,Aqua,23.38
Fubuki,Aqua,20.74
Haato,Aqua,24.14
Hajime,Aqua,21.14
Iroha,Aqua,18.63
Kanade,Aqua,18.96
Kanata,Aqua,24.64
Korone,Aqua,17.14
Koyori,Aqua,16.81
Lamy,Aqua,23.21
Laplus,Aqua,21.63
Lui,Aqua,17.73
Luna,Aqua,25.27
Marine,Aqua,20.01
Matsuri,Aqua,29.28
Mel,Aqua,27.46
Miko,Aqua,17.23
Mio,Aqua,22.85
Nene,Aqua,25.25
Noel,Aqua,20.28
Okayu,Aqua,19.84
Pekora,Aqua,15.33
Polka,Aqua,21.44
Raden,Aqua,15.13
Ririka,Aqua,16.84
Roboco,Aqua,30.28
Sora,Aqua,21.65
Subaru,Aqua,16.22
Suisei,Aqua,21.67
Towa,Aqua,23.12
Watame,Aqua,19.6
Aki,Ayame,6.57
Ao,Ayame,5.05
Aqua,Ayame,10.41
AZki,Ayame,9.89
Botan,Ayame,7.64
Chloe,Ayame,13.5
Choco,Ayame,12.76
Flare,Ayame,9.02
Fubuki,Ayame,7.31
Haato,Ayame,7.91
Hajime,Ayame,8.39
Iroha,Ayame,8.3
Kanade,Ayame,6.86
Kanata,Ayame,7.91
Korone,Ayame,6.44
Koyori,Ayame,5.62
Lamy,Ayame,11.45
Laplus,Ayame,10.74
Lui,Ayame,6.5
Luna,Ayame,9.35
Marine,Ayame,5.41
Matsuri,Ayame,12.88
Mel,Ayame,12.54
Miko,Ayame,5.52
Mio,Ayame,9.7
Nene,Ayame,8.72
Noel,Ayame,6.99
Okayu,Ayame,6.8
Pekora,Ayame,4.51
Polka,Ayame,8.39
Raden,Ayame,6.88
Ririka,Ayame,6.1
Roboco,Ayame,12.24
Sora,Ayame,9.7
Subaru,Ayame,5.19
Suisei,Ayame,8.22
Towa,Ayame,8.58
Watame,Ayame,7.98
Aki,AZki,17.97
Ao,AZki,14.16
Aqua,AZki,17
Ayame,AZki,20.79
Botan,AZki,17.99
Chloe,AZki,22.89
Choco,AZki,30.25
Flare,AZki,24.77
Fubuki,AZki,18.28
Haato,AZki,21.78
Hajime,AZki,18.78
Iroha,AZki,23.64
Kanade,AZki,17.1
Kanata,AZki,22.16
Korone,AZki,15.38
Koyori,AZki,15.74
Lamy,AZki,23.46
Laplus,AZki,18.38
Lui,AZki,17.43
Luna,AZki,22.6
Marine,AZki,14.65
Matsuri,AZki,27.83
Mel,AZki,29.46
Miko,AZki,13.51
Mio,AZki,25.13
Nene,AZki,20.94
Noel,AZki,17.29
Okayu,AZki,16.63
Pekora,AZki,10.45
Polka,AZki,22.75
Raden,AZki,18.56
Ririka,AZki,16.91
Roboco,AZki,28.05
Sora,AZki,35.51
Subaru,AZki,13.52
Suisei,AZki,16.5
