from,to,value
Anya,Anya,
Iofi,Anya,14.51
Kaela,Anya,7.36
Kobo,Anya,3.69
Moona,Anya,17.88
Ollie,Anya,10.4
Reine,Anya,14.1
Risu,Anya,10.47
Zeta,Anya,11.81
Anya,Iofi,32.61
Kaela,Iofi,14.85
Kobo,Iofi,9.72
Moona,Iofi,38.78
Ollie,Iofi,23.0
Reine,Iofi,27.52
Risu,Iofi,26.5
Zeta,Iofi,21.79
Anya,Kaela,48.47
Iofi,Kaela,43.48
Kobo,Kaela,23.14
Moona,Kaela,56.94
Ollie,Kaela,40.17
Reine,Kaela,43.59
Risu,Kaela,42.74
Zeta,Kaela,41.23
Anya,Kobo,25.45
Iofi,Kobo,29.79
Kaela,Kobo,24.23
Moona,Kobo,36.72
Ollie,Kobo,27.33
Reine,Kobo,27.74
Risu,Kobo,27.08
Zeta,Kobo,31.1
Anya,Moona,29.27
Iofi,Moona,28.24
Kaela,Moona,14.16
Kobo,Moona,8.73
Ollie,Moona,20.31
Reine,Moona,24.2
Risu,Moona,22.77
Zeta,Moona,19.12
Anya,Ollie,43.09
Iofi,Ollie,42.38
Kaela,Ollie,25.28
Kobo,Ollie,16.43
Moona,Ollie,51.39
Reine,Ollie,39.65
Risu,Ollie,35.34
Zeta,Ollie,31.75
Anya,Reine,32.92
Iofi,Reine,28.58
Kaela,Reine,15.47
Kobo,Reine,9.4
Moona,Reine,34.51
Ollie,Reine,22.35
Risu,Reine,21.97
Zeta,Reine,22.96
Anya,Risu,38.41
Iofi,Risu,43.25
Kaela,Risu,23.83
Kobo,Risu,14.42
Moona,Risu,51.02
Ollie,Risu,31.3
Reine,Risu,34.53
Zeta,Risu,29.88
Anya,Zeta,33.86
Iofi,Zeta,27.8
Kaela,Zeta,17.97
Kobo,Zeta,12.94
Moona,Zeta,33.49
Ollie,Zeta,21.98
Reine,Zeta,28.19
Risu,Zeta,23.36
