from,to,value
Anya,Anya,
Iofi,Anya,14.57
Kaela,Anya,7.95
Kobo,Anya,2.35
Moona,Anya,11.71
Ollie,Anya,10.27
Reine,Anya,14.03
Risu,Anya,14.17
Zeta,Anya,10.82
Anya,Iofi,34.24
Kaela,Iofi,13.11
Kobo,Iofi,5.34
Moona,Iofi,27.42
Ollie,Iofi,17.52
Reine,Iofi,23.23
Risu,Iofi,36.17
Zeta,Iofi,17.39
Anya,Kaela,56.36
Iofi,Kaela,39.52
Kobo,Kaela,14.27
Moona,Kaela,41.48
Ollie,Kaela,36.93
Reine,Kaela,48.13
Risu,Kaela,44.73
Zeta,Kaela,41.77
Anya,Kobo,42.6
Iofi,Kobo,41.12
Kaela,Kobo,36.44
Moona,Kobo,38.87
Ollie,Kobo,40.7
Reine,Kobo,37.94
Risu,Kobo,43.49
Zeta,Kobo,43.57
Anya,Moona,48.52
Iofi,Moona,48.31
Kaela,Moona,24.24
Kobo,Moona,8.9
Ollie,Moona,27.16
Reine,Moona,37.59
Risu,Moona,47.3
Zeta,Moona,28.5
Anya,Ollie,38.94
Iofi,Ollie,28.27
Kaela,Ollie,19.76
Kobo,Ollie,8.53
Moona,Ollie,24.86
Reine,Ollie,32.2
Risu,Ollie,29.77
Zeta,Ollie,23.65
Anya,Reine,46.02
Iofi,Reine,32.4
Kaela,Reine,22.27
Kobo,Reine,6.87
Moona,Reine,29.76
Ollie,Reine,27.84
Risu,Reine,35.3
Zeta,Reine,26.2
Anya,Risu,34.42
Iofi,Risu,37.36
Kaela,Risu,15.33
Kobo,Risu,5.83
Moona,Risu,27.73
Ollie,Risu,19.06
Reine,Risu,26.14
Zeta,Risu,19.23
Anya,Zeta,46.08
Iofi,Zeta,31.5
Kaela,Zeta,25.09
Kobo,Zeta,10.25
Moona,Zeta,29.29
Ollie,Zeta,26.55
Reine,Zeta,34.02
Risu,Zeta,33.72
