from,to,value
Amelia,Amelia,
Baelz,Amelia,25.12
Calli,Amelia,21.1
Fauna,Amelia,24.72
Gura,Amelia,24.36
Ina,Amelia,26.54
IRyS,Amelia,31.13
Kiara,Amelia,23.4
Kronii,Amelia,25.19
Mumei,Amelia,27.68
Amelia,Baelz,35.36
Calli,Baelz,32.14
Fauna,Baelz,36.43
Gura,Baelz,30.5
Ina,Baelz,38.01
IRyS,Baelz,48.86
Kiara,Baelz,33.86
Kronii,Baelz,36.89
Mumei,Baelz,41.38
Amelia,Calli,33.85
Baelz,Calli,36.64
Fauna,Calli,31.15
Gura,Calli,28.73
Ina,Calli,34.71
IRyS,Calli,41.77
Kiara,Calli,33.87
Kronii,Calli,33.99
Mumei,Calli,33.03
Amelia,Fauna,35.89
Baelz,Fauna,37.58
Calli,Fauna,28.19
Gura,Fauna,31.93
Ina,Fauna,38.13
IRyS,Fauna,44.14
Kiara,Fauna,33.74
Kronii,Fauna,37.73
Mumei,Fauna,40.85
Amelia,Gura,26.45
Baelz,Gura,23.53
Calli,Gura,19.44
Fauna,Gura,23.88
Ina,Gura,25.36
IRyS,Gura,26.95
Kiara,Gura,20.87
Kronii,Gura,22.65
Mumei,Gura,25.53
Amelia,Ina,30.45
Baelz,Ina,30.99
Calli,Ina,24.83
Fauna,Ina,30.13
Gura,Ina,26.8
IRyS,Ina,35.32
Kiara,Ina,28.78
Kronii,Ina,28.45
Mumei,Ina,31.39
Amelia,IRyS,27.23
Baelz,IRyS,30.36
Calli,IRyS,22.77
Fauna,IRyS,26.59
Gura,IRyS,21.71
Ina,IRyS,26.92
Kiara,IRyS,24.49
Kronii,IRyS,26.1
Mumei,IRyS,27.67
Amelia,Kiara,35.41
Baelz,Kiara,36.39
Calli,Kiara,31.94
Fauna,Kiara,35.16
Gura,Kiara,29.08
Ina,Kiara,37.94
IRyS,Kiara,42.36
Kronii,Kiara,33.99
Mumei,Kiara,34.66
Amelia,Kronii,37.13
Baelz,Kronii,38.62
Calli,Kronii,31.23
Fauna,Kronii,38.29
Gura,Kronii,30.75
Ina,Kronii,36.54
IRyS,Kronii,43.98
Kiara,Kronii,33.11
Mumei,Kronii,40.14
Amelia,Mumei,33.77
Baelz,Mumei,35.87
Calli,Mumei,25.12
Fauna,Mumei,34.33
Gura,Mumei,28.68
Ina,Mumei,33.37
IRyS,Mumei,38.59
Kiara,Mumei,27.95
Kronii,Mumei,33.23
