from,to,value
Amelia,Amelia,
Baelz,Amelia,16.56
Calli,Amelia,15.95
Fauna,Amelia,19.79
Gura,Amelia,22.44
Ina,Amelia,19.06
IRyS,Amelia,17.65
Kiara,Amelia,20.95
Kronii,Amelia,20.18
Mumei,Amelia,22.31
Amelia,Baelz,35.18
Calli,Baelz,32.53
Fauna,Baelz,36.28
Gura,Baelz,31.83
Ina,Baelz,33.18
IRyS,Baelz,40.05
Kiara,Baelz,35.79
Kronii,Baelz,41.65
Mumei,Baelz,42.76
Amelia,Calli,39.47
Baelz,Calli,37.89
Fauna,Calli,34.42
Gura,Calli,36.98
Ina,Calli,35.15
IRyS,Calli,38.38
Kiara,Calli,43.15
Kronii,Calli,40.61
Mumei,Calli,39.38
Amelia,Fauna,34.62
Baelz,Fauna,29.87
Calli,Fauna,24.33
Gura,Fauna,29.44
Ina,Fauna,29.59
IRyS,Fauna,32.96
Kiara,Fauna,30.39
Kronii,Fauna,38.49
Mumei,Fauna,40.99
Amelia,Gura,21.03
Baelz,Gura,14.04
Calli,Gura,14.01
Fauna,Gura,15.77
Ina,Gura,14.72
IRyS,Gura,14.63
Kiara,Gura,17.65
Kronii,Gura,17
Mumei,Gura,18.42
Amelia,Ina,37.23
Baelz,Ina,30.5
Calli,Ina,27.74
Fauna,Ina,33.04
Gura,Ina,30.68
IRyS,Ina,30.36
Kiara,Ina,34.39
Kronii,Ina,31.83
Mumei,Ina,34.84
Amelia,IRyS,36.17
Baelz,IRyS,38.64
Calli,IRyS,31.8
Fauna,IRyS,38.63
Gura,IRyS,32
Ina,IRyS,31.86
Kiara,IRyS,35.78
Kronii,IRyS,41.98
Mumei,IRyS,41.38
Amelia,Kiara,33.26
Baelz,Kiara,26.75
Calli,Kiara,27.69
Fauna,Kiara,27.6
Gura,Kiara,29.91
Ina,Kiara,27.97
IRyS,Kiara,27.72
Kronii,Kiara,28.29
Mumei,Kiara,29.98
Amelia,Kronii,32.38
Baelz,Kronii,31.46
Calli,Kronii,26.33
Fauna,Kronii,35.31
Gura,Kronii,29.1
Ina,Kronii,26.15
IRyS,Kronii,32.86
Kiara,Kronii,28.58
Mumei,Kronii,40.2
Amelia,Mumei,36.37
Baelz,Mumei,32.81
Calli,Mumei,25.94
Fauna,Mumei,38.2
Gura,Mumei,32.04
Ina,Mumei,29.08
IRyS,Mumei,32.9
Kiara,Mumei,30.77
Kronii,Mumei,40.84
