from,to,value
Aki,Aki,
Aqua,Aki,6.3
Ayame,Aki,5.84
AZki,Aki,39.64
Botan,Aki,9.76
Chloe,Aki,9.44
Choco,Aki,14.69
Flare,Aki,10.97
Fubuki,Aki,9.65
Haato,Aki,11.59
Iroha,Aki,9.16
Kanata,Aki,10.32
Korone,Aki,7.05
Koyori,Aki,9.36
Lamy,Aki,12.12
Laplus,Aki,6.37
Lui,Aki,10.21
Luna,Aki,14.58
Marine,Aki,7.34
Matsuri,Aki,11.97
Mel,Aki,18.73
Miko,Aki,10.31
Mio,Aki,13.56
Nene,Aki,11.68
Noel,Aki,8.54
Okayu,Aki,7.69
Pekora,Aki,7.07
Polka,Aki,12.96
Roboco,Aki,16.08
Shion,Aki,14.4
Sora,Aki,15.96
Subaru,Aki,8.73
Suisei,Aki,7.17
Towa,Aki,6.48
Watame,Aki,13.24
Aki,Aqua,4.62
Ayame,Aqua,13.96
AZki,Aqua,9.82
Botan,Aqua,3.94
Chloe,Aqua,6.41
Choco,Aqua,6.72
Flare,Aqua,4.72
Fubuki,Aqua,5.56
Haato,Aqua,6.04
Iroha,Aqua,6.35
Kanata,Aqua,6.45
Korone,Aqua,4.1
Koyori,Aqua,4.82
Lamy,Aqua,5.35
Laplus,Aqua,7.33
Lui,Aqua,4.47
Luna,Aqua,5.65
Marine,Aqua,7.82
Matsuri,Aqua,7.2
Mel,Aqua,8.15
Miko,Aqua,4.58
Mio,Aqua,6.54
Nene,Aqua,6.29
Noel,Aqua,4.31
Okayu,Aqua,5.23
Pekora,Aqua,5.01
Polka,Aqua,5.82
Roboco,Aqua,8.66
Shion,Aqua,20.19
Sora,Aqua,8.4
Subaru,Aqua,4.39
Suisei,Aqua,9.71
Towa,Aqua,6.07
Watame,Aqua,4.07
Aki,Ayame,1.56
Aqua,Ayame,5.1
AZki,Ayame,3.45
Botan,Ayame,2.01
Chloe,Ayame,2.4
Choco,Ayame,2.66
Flare,Ayame,2.35
Fubuki,Ayame,3.22
Haato,Ayame,1.69
Iroha,Ayame,3.44
Kanata,Ayame,2.1
Korone,Ayame,1.86
Koyori,Ayame,1.7
Lamy,Ayame,2.03
Laplus,Ayame,2.14
Lui,Ayame,2.35
Luna,Ayame,2.53
Marine,Ayame,2.21
Matsuri,Ayame,2.06
Mel,Ayame,3.41
Miko,Ayame,1.45
Mio,Ayame,4
Nene,Ayame,2.34
Noel,Ayame,1.78
Okayu,Ayame,2.41
Pekora,Ayame,1.42
Polka,Ayame,1.96
Roboco,Ayame,3.71
Shion,Ayame,6.97
Sora,Ayame,3.13
Subaru,Ayame,1.7
Suisei,Ayame,2.86
Towa,Ayame,2.14
Watame,Ayame,1.52
Aki,AZki,8.32
