from,to,value
Anya,Anya,
Iofi,Anya,16.82
Kaela,Anya,6.23
Kobo,Anya,2.32
Moona,Anya,10.13
Ollie,Anya,10.58
Reine,Anya,12.15
Risu,Anya,16.07
Zeta,Anya,7.56
Anya,Iofi,25
Kaela,Iofi,9.44
Kobo,Iofi,4.51
Moona,Iofi,16.09
Ollie,Iofi,16.77
Reine,Iofi,15.36
Risu,Iofi,28.8
Zeta,Iofi,11.31
Anya,Kaela,48.02
Iofi,Kaela,48.93
Kobo,Kaela,18.12
Moona,Kaela,47.23
Ollie,Kaela,43.84
Reine,Kaela,42.81
Risu,Kaela,54.9
Zeta,Kaela,38.89
Anya,Kobo,33.77
Iofi,Kobo,44.14
Kaela,Kobo,34.18
Moona,Kobo,37.74
Ollie,Kobo,33.46
Reine,Kobo,27.22
Risu,Kobo,45.97
Zeta,Kobo,39.73
Anya,Moona,37.9
Iofi,Moona,40.53
Kaela,Moona,22.93
Kobo,Moona,9.71
Ollie,Moona,30.04
Reine,Moona,31.41
Risu,Moona,43.18
Zeta,Moona,24.09
Anya,Ollie,32.58
Iofi,Ollie,34.74
Kaela,Ollie,17.51
Kobo,Ollie,7.08
Moona,Ollie,24.71
Reine,Ollie,30.36
Risu,Ollie,33.93
Zeta,Ollie,18.56
Anya,Reine,30.32
Iofi,Reine,25.8
Kaela,Reine,13.86
Kobo,Reine,4.67
Moona,Reine,20.95
Ollie,Reine,24.62
Risu,Reine,25.55
Zeta,Reine,15.3
Anya,Risu,19.85
Iofi,Risu,23.93
Kaela,Risu,8.8
Kobo,Risu,3.91
Moona,Risu,14.25
Ollie,Risu,13.61
Reine,Risu,12.64
Zeta,Risu,9.71
Anya,Zeta,43.95
Iofi,Zeta,44.22
Kaela,Zeta,29.31
Kobo,Zeta,15.87
Moona,Zeta,37.4
Ollie,Zeta,35.02
Reine,Zeta,35.62
Risu,Zeta,45.65
