from,to,value
Amelia,Amelia,
Baelz,Amelia,28.72
Bijou,Amelia,21.43
Calli,Amelia,25.15
Cecilia,Amelia,24.1
Elizabeth,Amelia,28.26
Fauna,Amelia,27.37
FuwaMoco,Amelia,20.77
Gigi,Amelia,29.81
Gura,Amelia,45.41
IRyS,Amelia,28.45
Ina,Amelia,33.18
Kiara,Amelia,32.2
Kronii,Amelia,29.73
Mumei,Amelia,40.1
Nerissa,Amelia,28.23
Raora,Amelia,22.37
Shiori,Amelia,32.81
Amelia,Baelz,18.24
Bijou,Baelz,22.94
Calli,Baelz,25.3
Cecilia,Baelz,25.02
Elizabeth,Baelz,29.69
Fauna,Baelz,28.41
FuwaMoco,Baelz,21.17
Gigi,Baelz,28.88
Gura,Baelz,28.24
IRyS,Baelz,33.07
Ina,Baelz,32.68
Kiara,Baelz,29.35
Kronii,Baelz,30.12
Mumei,Baelz,40.9
Nerissa,Baelz,29.17
Raora,Baelz,23.09
Shiori,Baelz,32.81
Amelia,Bijou,22.77
Baelz,Bijou,38.38
Calli,Bijou,34.99
Cecilia,Bijou,41.31
Elizabeth,Bijou,43.02
Fauna,Bijou,42.84
FuwaMoco,Bijou,29.91
Gigi,Bijou,44.62
Gura,Bijou,39.68
IRyS,Bijou,46.92
Ina,Bijou,40.66
Kiara,Bijou,39.15
Kronii,Bijou,39.18
Mumei,Bijou,48.16
Nerissa,Bijou,43.87
Raora,Bijou,37.56
Shiori,Bijou,49.53
Amelia,Calli,27.32
Baelz,Calli,43.27
Bijou,Calli,35.77
Cecilia,Calli,36.48
Elizabeth,Calli,47.21
Fauna,Calli,40.71
FuwaMoco,Calli,27.97
Gigi,Calli,41.67
Gura,Calli,41.51
IRyS,Calli,48.23
Ina,Calli,42.65
Kiara,Calli,45.69
Kronii,Calli,42.62
Mumei,Calli,49.51
Nerissa,Calli,44.11
Raora,Calli,35.26
Shiori,Calli,47.38
Amelia,Cecilia,18.27
Baelz,Cecilia,29.86
Bijou,Cecilia,29.47
Calli,Cecilia,25.45
Elizabeth,Cecilia,43.57
Fauna,Cecilia,40.03
FuwaMoco,Cecilia,20.62
Gigi,Cecilia,44.95
Gura,Cecilia,36.4
IRyS,Cecilia,33.43
Ina,Cecilia,35.75
Kiara,Cecilia,37.29
Kronii,Cecilia,32.45
Mumei,Cecilia,42.69
Nerissa,Cecilia,39.12
Raora,Cecilia,32.05
Shiori,Cecilia,42.31
Amelia,Elizabeth,10.39
Baelz,Elizabeth,17.19
Bijou,Elizabeth,14.89
Calli,Elizabeth,15.98
Cecilia,Elizabeth,21.14
Fauna,Elizabeth,19.07
FuwaMoco,Elizabeth,12.15
Gigi,Elizabeth,22.96
Gura,Elizabeth,19.63
IRyS,Elizabeth,19.11
Ina,Elizabeth,20.74
