from,to,value
Amelia,Amelia,
Baelz,Amelia,18.67
Bijou,Amelia,14.11
Calli,Amelia,18.76
Fauna,Amelia,23.32
FuwaMoco,Amelia,14.99
Gura,Amelia,18.8
Ina,Amelia,21.64
IRyS,Amelia,21.48
Kiara,Amelia,23.53
Kronii,Amelia,21.92
Mumei,Amelia,28.11
Nerissa,Amelia,16.6
Shiori,Amelia,16.77
Amelia,Baelz,36.79
Bijou,Baelz,26.37
Calli,Baelz,30.95
Fauna,Baelz,38
FuwaMoco,Baelz,26.69
Gura,Baelz,23.41
Ina,Baelz,34.42
IRyS,Baelz,44.28
Kiara,Baelz,35.08
Kronii,Baelz,34.86
Mumei,Baelz,49.1
Nerissa,Baelz,30.26
Shiori,Baelz,29.68
Amelia,Bijou,12.29
Baelz,Bijou,11.65
Calli,Bijou,10.87
Fauna,Bijou,12.78
FuwaMoco,Bijou,37.29
Gura,Bijou,8.61
Ina,Bijou,11.31
IRyS,Bijou,13.84
Kiara,Bijou,12.17
Kronii,Bijou,10.64
Mumei,Bijou,17.52
Nerissa,Bijou,40.15
Shiori,Bijou,35.28
Amelia,Calli,46.88
Baelz,Calli,39.26
Bijou,Calli,31.21
Fauna,Calli,38.5
FuwaMoco,Calli,32.1
Gura,Calli,29.46
Ina,Calli,40.54
IRyS,Calli,42.34
Kiara,Calli,46.15
Kronii,Calli,38.22
Mumei,Calli,47.62
Nerissa,Calli,36.42
Shiori,Calli,36.1
Amelia,Fauna,30.92
Baelz,Fauna,25.57
Bijou,Fauna,19.45
Calli,Fauna,20.42
FuwaMoco,Fauna,19.11
Gura,Fauna,19.75
Ina,Fauna,26.71
IRyS,Fauna,30.48
Kiara,Fauna,28.07
Kronii,Fauna,29.9
Mumei,Fauna,41.22
Nerissa,Fauna,21.81
Shiori,Fauna,22.17
Amelia,FuwaMoco,9.45
Baelz,FuwaMoco,8.54
Bijou,FuwaMoco,26.99
Calli,FuwaMoco,8.1
Fauna,FuwaMoco,9.09
Gura,FuwaMoco,6.48
Ina,FuwaMoco,8.6
IRyS,FuwaMoco,10.63
Kiara,FuwaMoco,8.88
Kronii,FuwaMoco,8.08
Mumei,FuwaMoco,13.16
Nerissa,FuwaMoco,39.43
Shiori,FuwaMoco,33.96
Amelia,Gura,52.16
Baelz,Gura,32.96
Bijou,Gura,27.43
Calli,Gura,32.71
Fauna,Gura,41.34
FuwaMoco,Gura,28.55
Ina,Gura,35.31
IRyS,Gura,36.3
Kiara,Gura,37.67
Kronii,Gura,40.9
Mumei,Gura,46.79
Nerissa,Gura,29.91
Shiori,Gura,30.9
Amelia,Ina,33.5
Baelz,Ina,27.04
Bijou,Ina,20.1
Calli,Ina,25.11
Fauna,Ina,31.19
FuwaMoco,Ina,21.11
Gura,Ina,19.7
IRyS,Ina,30.15
Kiara,Ina,30.17
Kronii,Ina,26.28
Mumei,Ina,35.49
Nerissa,Ina,22.71
Shiori,Ina,22.75
Amelia,IRyS,29.32
Baelz,IRyS,30.68
Bijou,IRyS,21.7
Calli,IRyS,23.13
Fauna,IRyS,31.39
FuwaMoco,IRyS,23.02
Gura,IRyS,17.86
Ina,IRyS,26.59
Kiara,IRyS,25.74
Kronii,IRyS,26.8
Mumei,IRyS,38.58
Nerissa,IRyS,25.77
Shiori,IRyS,24.23
Amelia,Kiara,40.03
Baelz,Kiara,30.3
Bijou,Kiara,23.77
Calli,Kiara,31.42
Fauna,Kiara,36.03
FuwaMoco,Kiara,23.98
Gura,Kiara,23.1
Ina,Kiara,33.17
IRyS,Kiara,32.08
Kronii,Kiara,31.65
Mumei,Kiara,41.94
Nerissa,Kiara,28.09
Shiori,Kiara,27.62
Amelia,Kronii,35.85
Baelz,Kronii,28.94
Bijou,Kronii,19.99
Calli,Kronii,25.02
Fauna,Kronii,36.9
FuwaMoco,Kronii,20.96
Gura,Kronii,24.11
Ina,Kronii,27.77
IRyS,Kronii,32.11
Kiara,Kronii,30.43
Mumei,Kronii,41.84
Nerissa,Kronii,24.82
Shiori,Kronii,24.31
Amelia,Mumei,30.47
Baelz,Mumei,27.01
Bijou,Mumei,21.81
Calli,Mumei,20.66
Fauna,Mumei,33.7
FuwaMoco,Mumei,22.63
Gura,Mumei,18.28
Ina,Mumei,24.85
IRyS,Mumei,30.63
Kiara,Mumei,26.72
Kronii,Mumei,27.73
Nerissa,Mumei,24.59
Shiori,Mumei,25.34
Amelia,Nerissa,10.8
Baelz,Nerissa,9.99
Bijou,Nerissa,30
Calli,Nerissa,9.48
Fauna,Nerissa,10.7
FuwaMoco,Nerissa,40.7
Gura,Nerissa,7.01
Ina,Nerissa,9.55
IRyS,Nerissa,12.28
Kiara,Nerissa,10.74
Kronii,Nerissa,9.87
Mumei,Nerissa,14.76
Shiori,Nerissa,33.12
Amelia,Shiori,15.79
Baelz,Shiori,14.18
Bijou,Shiori,38.15
Calli,Shiori,13.6
Fauna,Shiori,15.74
FuwaMoco,Shiori,50.73
Gura,Shiori,10.49
Ina,Shiori,13.84
IRyS,Shiori,16.71
Kiara,Shiori,15.29
Kronii,Shiori,13.99
Mumei,Shiori,22.01
Nerissa,Shiori,47.93
