from,to,value
Anya,Anya,
Iofi,Anya,13.59
Kaela,Anya,5.37
Kobo,Anya,2.25
Moona,Anya,10.63
Ollie,Anya,8.59
Reine,Anya,10.5
Risu,Anya,10.38
Zeta,Anya,7.6
Anya,Iofi,33.19
Kaela,Iofi,11.55
Kobo,Iofi,6.76
Moona,Iofi,23.38
Ollie,Iofi,18.3
Reine,Iofi,18.76
Risu,Iofi,25.93
Zeta,Iofi,14.9
Anya,Kaela,50.31
Iofi,Kaela,44.33
Kobo,Kaela,19.09
Moona,Kaela,51.51
Ollie,Kaela,42.93
Reine,Kaela,40.87
Risu,Kaela,45.48
Zeta,Kaela,36.11
Anya,Kobo,31.45
Iofi,Kobo,38.61
Kaela,Kobo,28.42
Moona,Kobo,37.45
Ollie,Kobo,32.15
Reine,Kobo,27.72
Risu,Kobo,36.19
Zeta,Kobo,32.79
Anya,Moona,33.12
Iofi,Moona,29.82
Kaela,Moona,17.12
Kobo,Moona,8.36
Ollie,Moona,24.75
Reine,Moona,22.15
Risu,Moona,27.78
Zeta,Moona,18.44
Anya,Ollie,43.12
Iofi,Ollie,37.61
Kaela,Ollie,22.99
Kobo,Ollie,11.57
Moona,Ollie,39.87
Reine,Ollie,30.12
Risu,Ollie,36.53
Zeta,Ollie,22.94
Anya,Reine,38.23
Iofi,Reine,27.96
Kaela,Reine,15.88
Kobo,Reine,7.23
Moona,Reine,25.89
Ollie,Reine,21.85
Risu,Reine,25.74
Zeta,Reine,20.4
Anya,Risu,39.2
Iofi,Risu,40.13
Kaela,Risu,18.34
Kobo,Risu,9.8
Moona,Risu,33.7
Ollie,Risu,27.5
Reine,Risu,26.72
Zeta,Risu,20.36
Anya,Zeta,38.99
Iofi,Zeta,31.31
Kaela,Zeta,19.77
Kobo,Zeta,12.06
Moona,Zeta,30.38
Ollie,Zeta,23.46
Reine,Zeta,28.76
Risu,Zeta,27.65
