from,to,value
Aki,Aki,
Aqua,Aki,20.25
Ayame,Aki,27.36
AZki,Aki,34.42
Botan,Aki,27.69
Chloe,Aki,30.38
Choco,Aki,28.03
Flare,Aki,32.83
Fubuki,Aki,25.1
Iroha,Aki,31.34
Kanata,Aki,38.04
Korone,Aki,19.95
Koyori,Aki,22.98
Lamy,Aki,30.02
Laplus,Aki,27.41
Lui,Aki,28.77
Luna,Aki,30.71
Marine,Aki,23.53
Matsuri,Aki,36.62
Mel,Aki,42.85
Miko,Aki,19.86
Mio,Aki,32.33
Nene,Aki,31.42
Noel,Aki,30.04
Okayu,Aki,22.67
Pekora,Aki,17.5
Polka,Aki,33.13
Roboco,Aki,43.9
Shion,Aki,31.91
Sora,Aki,33.59
Subaru,Aki,19.74
Suisei,Aki,23.7
Towa,Aki,26.29
Watame,Aki,28.5
Aki,Aqua,36.31
Ayame,Aqua,41.85
AZki,Aqua,35.03
Botan,Aqua,30.14
Chloe,Aqua,38.66
Choco,Aqua,28.48
Flare,Aqua,33.3
Fubuki,Aqua,30.47
Iroha,Aqua,36.26
Kanata,Aqua,43.47
Korone,Aqua,25.5
Koyori,Aqua,29.71
Lamy,Aqua,35.76
Laplus,Aqua,37.86
Lui,Aqua,30.72
Luna,Aqua,34.67
Marine,Aqua,33.37
Matsuri,Aqua,43.97
Mel,Aqua,41.81
Miko,Aqua,28.52
Mio,Aqua,34.65
Nene,Aqua,36.83
Noel,Aqua,33.79
Okayu,Aqua,28.72
Pekora,Aqua,27.09
Polka,Aqua,33.72
Roboco,Aqua,41.45
Shion,Aqua,47.34
Sora,Aqua,32.68
Subaru,Aqua,25.35
Suisei,Aqua,36.57
Towa,Aqua,39.45
Watame,Aqua,29.91
Aki,Ayame,6.7
Aqua,Ayame,5.71
AZki,Ayame,7.41
Botan,Ayame,6.03
Chloe,Ayame,9.23
Choco,Ayame,5.48
Flare,Ayame,6.09
Fubuki,Ayame,5.35
Iroha,Ayame,7.71
Kanata,Ayame,8.31
Korone,Ayame,4.05
Koyori,Ayame,4.27
Lamy,Ayame,6.44
Laplus,Ayame,8
Lui,Ayame,5.24
Luna,Ayame,5.41
Marine,Ayame,4.91
Matsuri,Ayame,9.24
Mel,Ayame,8.76
Miko,Ayame,3.9
Mio,Ayame,8.26
Nene,Ayame,6.99
Noel,Ayame,6.05
Okayu,Ayame,5.14
Pekora,Ayame,3.49
Polka,Ayame,6.43
Roboco,Ayame,9.09
Shion,Ayame,9.85
Sora,Ayame,6.92
Subaru,Ayame,3.63
Suisei,Ayame,6.21
Towa,Ayame,8.72
Watame,Ayame,5.41
Aki,AZki,28.11
Aqua,AZki,15.96
Ayame,AZki,24.73
Botan,AZki,21.14
Chloe,AZki,26.47
Choco,AZki,20.66
Flare,AZki,24.09
Fubuki,AZki,18.73
Iroha,AZki,25.77
Kanata,AZki,30.1
Korone,AZki,14.75
Koyori,AZki,18.62
Lamy,AZki,24.43
Laplus,AZki,23.97
Lui,AZki,22.3
Luna,AZki,23.65
Marine,AZki,18.7
Matsuri,AZki,26.33
Mel,AZki,31.03
Miko,AZki,16.07
Mio,AZki,26.77
Nene,AZki,24.84
Noel,AZki,22.86
Okayu,AZki,18.12
Pekora,AZki,14
Polka,AZki,25.62
Roboco,AZki,32.28
Shion,AZki,26.62
Sora,AZki,32.24
Subaru,AZki,15.87
Suisei,AZki,20.42
Towa,AZki,20.87
Watame,AZki,21.89
Aki,Botan,27.67
Aqua,Botan,16.8
Ayame,Botan,24.61
AZki,Botan,25.86
Chloe,Botan,25.78
Choco,Botan,21.93
Flare,Botan,25.59
Fubuki,Botan,20.51
Iroha,Botan,23.89
Kanata,Botan,28.91
Korone,Botan,23.37
Koyori,Botan,19.82
Lamy,Botan,30.08
Laplus,Botan,24.46
Lui,Botan,24.62
Luna,Botan,26.21
Marine,Botan,20.36
Matsuri,Botan,27.93
Mel,Botan,29.47
Miko,Botan,17.87
Mio,Botan,29
Nene,Botan,28.41
Noel,Botan,24.48
Okayu,Botan,22.24
Pekora,Botan,16.59
Polka,Botan,34.44
Roboco,Botan,31.5
Shion,Botan,25.84
Sora,Botan,24.25
Subaru,Botan,20.56
Suisei,Botan,20.61
Towa,Botan,25.89
Watame,Botan,24.31
Aki,Chloe,10.55
Aqua,Chloe,7.49
Ayame,Chloe,13.08
AZki,Chloe,11.26
Botan,Chloe,8.96
Choco,Chloe,8.3
Flare,Chloe,9.8
Fubuki,Chloe,8.21
Iroha,Chloe,12.76
Kanata,Chloe,16.96
Korone,Chloe,6.31
Koyori,Chloe,9.62
Lamy,Chloe,12.93
Laplus,Chloe,12.59
Lui,Chloe,9.54
Luna,Chloe,9.96
Marine,Chloe,9.27
Matsuri,Chloe,13.07
Mel,Chloe,14.92
Miko,Chloe,6.95
Mio,Chloe,11.26
Nene,Chloe,11.88
Noel,Chloe,12.98
