from,to,value
Aki,Aki,
AZki,Aki,26.25
Botan,Aki,20.8
Chloe,Aki,18.27
Choco,Aki,37.64
Flare,Aki,22.81
Fubuki,Aki,21.36
Iroha,Aki,24.75
Kanata,Aki,15.47
Korone,Aki,15.64
Koyori,Aki,14.89
Lamy,Aki,18.35
Laplus,Aki,23.46
Lui,Aki,23.19
Luna,Aki,23.18
Marine,Aki,18.77
Matsuri,Aki,25.14
Mel,Aki,43.77
Miko,Aki,14.49
Mio,Aki,26.36
Nene,Aki,21
Noel,Aki,19.03
Okayu,Aki,20.74
Pekora,Aki,13.2
Polka,Aki,26.3
Roboco,Aki,42.96
Shion,Aki,14.72
Sora,Aki,27.58
Subaru,Aki,15.82
Suisei,Aki,18.45
Towa,Aki,24.88
Watame,Aki,18.87
Aki,AZki,26.45
Botan,AZki,17.89
Chloe,AZki,18.67
Choco,AZki,25.28
Flare,AZki,18.27
Fubuki,AZki,18.79
Iroha,AZki,24.89
Kanata,AZki,16.66
Korone,AZki,12.08
Koyori,AZki,14.27
Lamy,AZki,16.62
Laplus,AZki,21.35
Lui,AZki,19.52
Luna,AZki,18.24
Marine,AZki,18.42
Matsuri,AZki,26.01
Mel,AZki,34.67
Miko,AZki,12.99
Mio,AZki,24.97
Nene,AZki,18.8
Noel,AZki,17.68
Okayu,AZki,17.61
Pekora,AZki,13
Polka,AZki,23.79
Roboco,AZki,32.3
Shion,AZki,18.1
Sora,AZki,27.9
Subaru,AZki,14.02
Suisei,AZki,20.55
Towa,AZki,19.89
Watame,AZki,17.42
Aki,Botan,14.12
AZki,Botan,12.05
Chloe,Botan,9.45
Choco,Botan,27.98
Flare,Botan,13.52
Fubuki,Botan,13
Iroha,Botan,11.45
Kanata,Botan,10.09
Korone,Botan,10.82
Koyori,Botan,7.93
Lamy,Botan,13.08
Laplus,Botan,11.75
Lui,Botan,13.99
Luna,Botan,12.7
Marine,Botan,10.86
Matsuri,Botan,12.64
Mel,Botan,14.71
Miko,Botan,8.04
Mio,Botan,15.59
Nene,Botan,13.67
