from,to,value
Dooby,Dooby,
Nimi,Dooby,5.82
Rica,Dooby,3.81
Sakuna,Dooby,0.93
Dooby,Nimi,39.97
Rica,Nimi,8.4
Sakuna,Nimi,2.66
Dooby,Rica,2.97
Nimi,Rica,0.96
Sakuna,Rica,4.27
Dooby,Sakuna,1.37
Nimi,Sakuna,0.57
Rica,Sakuna,8.04
