from,to,value
Amelia,Amelia,
Baelz,Amelia,30.64
Calli,Amelia,25.27
Fauna,Amelia,31.9
Gura,Amelia,27.35
Ina,Amelia,34.03
IRyS,Amelia,33.53
Kiara,Amelia,25.73
Kronii,Amelia,32.15
Mumei,Amelia,29.44
Sana,Amelia,38.37
Amelia,Baelz,19.11
Calli,Baelz,16.67
Fauna,Baelz,24.34
Gura,Baelz,17.29
Ina,Baelz,20.28
IRyS,Baelz,25.35
Kiara,Baelz,19.95
Kronii,Baelz,27.09
Mumei,Baelz,24.42
Sana,Baelz,35.41
Amelia,Calli,36.76
Baelz,Calli,38.88
Fauna,Calli,35.35
Gura,Calli,29.59
Ina,Calli,40.7
IRyS,Calli,43.02
Kiara,Calli,33.47
Kronii,Calli,40.82
Mumei,Calli,35.2
Sana,Calli,47.06
Amelia,Fauna,30.99
Baelz,Fauna,37.93
Calli,Fauna,23.61
Gura,Fauna,26.43
Ina,Fauna,34.87
IRyS,Fauna,35.38
Kiara,Fauna,26.88
Kronii,Fauna,36.97
Mumei,Fauna,36.09
Sana,Fauna,51.87
Amelia,Gura,35.32
Baelz,Gura,35.81
Calli,Gura,26.28
Fauna,Gura,35.13
Ina,Gura,32.35
IRyS,Gura,32.43
Kiara,Gura,24.97
Kronii,Gura,35.06
Mumei,Gura,36.4
Sana,Gura,41.85
Amelia,Ina,26.22
Baelz,Ina,25.06
Calli,Ina,21.56
Fauna,Ina,27.65
Gura,Ina,19.3
IRyS,Ina,27.58
Kiara,Ina,19.98
Kronii,Ina,26.97
Mumei,Ina,22.84
Sana,Ina,34.52
Amelia,IRyS,30.42
Baelz,IRyS,36.89
Calli,IRyS,26.83
Fauna,IRyS,33.04
Gura,IRyS,22.78
Ina,IRyS,32.48
Kiara,IRyS,23.34
Kronii,IRyS,38.67
Mumei,IRyS,31.09
Sana,IRyS,43.16
Amelia,Kiara,30.78
Baelz,Kiara,38.27
Calli,Kiara,27.52
Fauna,Kiara,33.1
Gura,Kiara,23.13
Ina,Kiara,31.03
IRyS,Kiara,30.78
Kronii,Kiara,31.48
Mumei,Kiara,30.21
Sana,Kiara,45.64
Amelia,Kronii,24.27
Baelz,Kronii,32.79
Calli,Kronii,21.18
Fauna,Kronii,28.72
Gura,Kronii,20.49
Ina,Kronii,26.43
IRyS,Kronii,32.17
Kiara,Kronii,19.86
Mumei,Kronii,29.64
Sana,Kronii,41.06
Amelia,Mumei,34.76
Baelz,Mumei,46.25
Calli,Mumei,28.58
Fauna,Mumei,43.86
Gura,Mumei,33.28
Ina,Mumei,35
IRyS,Mumei,40.47
Kiara,Mumei,29.82
Kronii,Mumei,46.37
Sana,Mumei,52.71
Amelia,Sana,11.28
Baelz,Sana,16.69
Calli,Sana,9.51
Fauna,Sana,15.69
Gura,Sana,9.52
Ina,Sana,13.17
IRyS,Sana,13.98
Kiara,Sana,11.21
Kronii,Sana,15.99
Mumei,Sana,13.12
